,subID,riskyGain,riskyLoss,safe,RT,round_earnings,curr_goal,curr_bonus,loc,response,choice,outcome,iti,itiExtra,cond,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial,roundRDM,roundColor,ischecktrial
1,001,17.59,0.0,9.2,1.3189612910000506,0.0,349.85,25,1,"[['v', 1.3189612910000506]]",1,0.0,1.25,2.6810387089999494,0,0.015509833999885814,[],1.3403609169999982,1.8450591250000343,2.8461655000000974,0,1,1,0
2,001,22.97,0.0,6.51,1.0710957500000404,22.97,349.85,25,1,"[['v', 1.0710957500000404]]",1,22.97,0.75,2.9289042499999596,0,6.7698212919999605,[],7.844201999999996,8.350386124999886,9.351541209000061,1,1,1,0
3,001,16.6,0.0,9.7,1.227045999999973,0.0,420.79,25,1,"[['v', 1.227045999999973]]",1,0.0,1.25,2.772954000000027,1,0.0134239169999546,[],1.2450162919999457,1.7503206250000858,2.751444666999987,0,2,0,0
4,001,17.28,0.0,9.36,1.1209623330000795,17.28,420.79,25,2,"[['n', 1.1209623330000795]]",1,17.28,0.75,2.8790376669999205,1,6.7683750000001055,[],7.8937298339999415,8.40057958400007,9.401772083999958,1,2,0,0
5,001,21.32,0.0,7.34,1.318753083000047,21.32,420.79,100,1,"[['v', 1.318753083000047]]",1,21.32,0.75,2.681246916999953,3,0.013223040999946534,[],1.337787124999977,1.844092499999988,2.8451937499999076,0,3,3,0
6,001,10.55,0.0,6.73,1.6657639579998431,31.87,420.79,100,1,"[['v', 1.6657639579998431]]",1,10.55,0.75,2.334236042000157,3,6.274693165999906,[],7.946855249999999,8.453414165999902,9.454494249999925,1,3,3,0
7,001,10.12,0.0,6.94,0.9275100419999944,10.12,349.85,100,2,"[['n', 0.9275100419999944]]",1,10.12,0.75,3.0724899580000056,2,0.014669540999875608,[],0.9454054999998789,1.4527566249998927,2.45386362499994,0,4,2,0
8,001,10.55,0.0,6.73,1.2195799579999402,20.67,349.85,100,1,"[['v', 1.2195799579999402]]",1,10.55,1.25,2.7804200420000598,2,6.264138540999966,[],7.493142791000082,8.000868832999913,9.002082875000042,1,4,2,0
