trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,digitSpan,digits,digitsReverse,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,GenInsText.started,movealong.started,movealong.keys,movealong.rt,Reminder1.started,movealong2.started,movealong2.keys,movealong2.rt,Reminder2.started,movealong3.started,movealong3.keys,movealong3.rt,FSGenInsText.started,startPractice.started,startPractice.keys,startPractice.rt,fixation_2.started,pres_text_practice.started,fixation_2.stopped,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,29.834448800073005,29.834448800073005,return,1.2002021999796852,,,,,,,,,,,,,,,,,,,,999,2025-07-16_13h55.39.380,CGTriskyDMtask,2022.2.1,60.07968970572148,
,,,,,,,,,,,,,,,31.065620700013824,31.065620700013824,return,0.8797623000573367,,,,,,,,,,,,,,,,999,2025-07-16_13h55.39.380,CGTriskyDMtask,2022.2.1,60.07968970572148,
,,,,,,,,,,,,,,,,,,,31.964397500036284,31.964397500036284,return,1.0835909999441355,,,,,,,,,,,,999,2025-07-16_13h55.39.380,CGTriskyDMtask,2022.2.1,60.07968970572148,
,,,,,,,,,,,,,,,,,,,,,,,33.07987130002584,33.07987130002584,return,0.9913424999685958,,,,,,,,999,2025-07-16_13h55.39.380,CGTriskyDMtask,2022.2.1,60.07968970572148,
,,,,,,,,,,,,,,,,,,,,,,,,,,,38.10758239997085,39.087472800049,39.12085439998191,40.20828490005806,40.20828490005806,40.20828490005806,0.009008800028823316,,,,,,
