trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,digitSpan,digits,digitsReverse,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,GenInsText.started,movealong.started,movealong.keys,movealong.rt,Reminder1.started,movealong2.started,movealong2.keys,movealong2.rt,Reminder2.started,movealong3.started,movealong3.keys,movealong3.rt,FSGenInsText.started,startPractice.started,startPractice.keys,startPractice.rt,fixation_2.started,pres_text_practice.started,fixation_2.stopped,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,20.105758299934678,20.105758299934678,return,1.179512400063686,,,,,,,,,,,,,,,,,,,,999,2025-07-16_13h58.32.653,CGTriskyDMtask,2022.2.1,60.14285132396947,
,,,,,,,,,,,,,,,21.31503029994201,21.31503029994201,return,1.0677704999689013,,,,,,,,,,,,,,,,999,2025-07-16_13h58.32.653,CGTriskyDMtask,2022.2.1,60.14285132396947,
,,,,,,,,,,,,,,,,,,,22.4133069999516,22.4133069999516,return,0.7332982000662014,,,,,,,,,,,,999,2025-07-16_13h58.32.653,CGTriskyDMtask,2022.2.1,60.14285132396947,
,,,,,,,,,,,,,,,,,,,,,,,23.162937699933536,23.162937699933536,return,0.7341512999264523,,,,,,,,999,2025-07-16_13h58.32.653,CGTriskyDMtask,2022.2.1,60.14285132396947,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27.937891599955037,28.920190199976787,28.95363120001275,30.03740969998762,30.03740969998762,30.03740969998762,0.008894299971871078,,,,,,
