digitSpanForward,digits,digitsReverse,digitSpanReverse,digitsReverseCorrAnswer,trialNumber,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,digitLoopPracticeBS.thisRepN,digitLoopPracticeBS.thisTrialN,digitLoopPracticeBS.thisN,digitLoopPracticeBS.thisIndex,trialsBS.thisRepN,trialsBS.thisTrialN,trialsBS.thisN,trialsBS.thisIndex,digitLoopBS.thisRepN,digitLoopBS.thisTrialN,digitLoopBS.thisN,digitLoopBS.thisIndex,thisRow.t,notes,GenInsText.started,movealong.started,movealong.keys,movealong.rt,Reminder1.started,movealong2.started,movealong2.keys,movealong2.rt,Reminder2.started,movealong3.started,movealong3.keys,movealong3.rt,FSGenInsText.started,startPractice.started,startPractice.keys,startPractice.rt,fixation_2.started,pres_text_practice.started,fixation_2.stopped,pres_text_practice.stopped,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,feedbac_textPractice.started,feedbac_textPractice.stopped,praccomplete.started,startFSreal.started,startFSreal.keys,startFSreal.rt,fixation.started,presentation_text.started,fixation.stopped,presentation_text.stopped,digitsForTrial,recall_txt.started,textbox.started,cont_button.started,mouse_3.started,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,feedback_text.started,feedback_text.stopped,roundTransition.started,moveToBS.started,moveToBS.keys,moveToBS.rt,BSGenInsText.started,startBSprac.started,startBSprac.keys,startBSprac.rt,fixation_3.started,pres_text_practice_2.started,fixation_3.stopped,pres_text_practice_2.stopped,recall_txtPractice_2.started,textboxPractice_2.started,cont_buttonPractice_2.started,mousePractice_2.started,textboxPractice_2.text,mousePractice_2.x,mousePractice_2.y,mousePractice_2.leftButton,mousePractice_2.midButton,mousePractice_2.rightButton,mousePractice_2.clicked_name,feedbac_textPractice_2.started,feedbac_textPractice_2.stopped,praccompleteBS.started,startBSreal.started,startBSreal.keys,startBSreal.rt,fixationBS.started,presentation_textBS.started,fixationBS.stopped,presentation_textBS.stopped,recall_txtBS.started,textboxBS.started,cont_buttonBS.started,mouseBS.started,textboxBS.text,mouseBS.x,mouseBS.y,mouseBS.leftButton,mouseBS.midButton,mouseBS.rightButton,mouseBS.clicked_name,feedback_textBS.started,feedback_textBS.stopped,ThankYou.started,ThankYou.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,8,,,,,,,,,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.8590888339968,118.858950541995,118.858950541995,119.85946970900113,"[7, 2, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,8,,,,,,,,,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.85946970900113,120.85931474999234,120.85931474999234,121.8591375840042,"[7, 2, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,8,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,121.8591375840042,121.8591375840042,121.8591375840042,-0.0006216249894350767,567890,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_button,124.00905920899822,125.00932037500024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,9,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.00932037500024,126.00953966699308,126.00953966699308,127.00920454200241,"[3, 9, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,9,,,,,,,,,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.00920454200241,127.9930433749978,128.01033512499998,128.9933752920042,"[3, 9, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,9,,,,,,,,,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.9933752920042,129.99275245900208,129.99275245900208,130.99325141699228,"[3, 9, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,9,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,131.01007124999887,131.01007124999887,131.01007124999887,-0.00033487500331830233,5678,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_button,138.25959745899308,139.25974641699577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,10,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.25974641699577,140.25982904199918,140.25982904199918,141.2599522919918,"[9, 3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,10,,,,,,,,,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.2599522919918,142.2434362089989,142.2598732089973,143.24305454199202,"[9, 3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,10,,,,,,,,,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.24305454199202,144.24397516700265,144.24397516700265,145.2432626249938,"[9, 3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,10,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,145.2432626249938,145.2432626249938,145.2432626249938,-0.0008093750075204298,5678,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_button,148.41047841700492,149.4105042089941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,11,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4105042089941,150.39461733399366,150.41067383400514,151.41025787500257,"[9, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,11,,,,,,,,,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.41025787500257,152.41008562500065,152.41008562500065,153.4104610420036,"[9, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,11,,,,,,,,,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.4104610420036,154.39370333400439,154.41033187499852,155.39361774999998,"[9, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,11,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,155.39361774999998,155.39361774999998,155.39361774999998,-0.0009604590013623238,5678,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_button,156.41040216699184,157.4105195000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,12,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.4105195000011,158.39436983400083,158.41110391699476,159.39384991700354,"[2, 1, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,12,,,,,,,,,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.39384991700354,160.39455141700455,160.39455141700455,161.39410608400067,"[2, 1, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,12,,,,,,,,,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.39410608400067,162.4107264589984,162.3939384999976,163.41082679199462,"[2, 1, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,12,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,163.41082679199462,163.41082679199462,163.41082679199462,9.042007150128484e-06,6789,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_button,165.3606202499941,166.36084312500316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,13,,,,,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.36084312500316,167.34461883400218,167.36089466699923,168.34553054199205,"[5, 8, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,13,,,,,,,,,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.34553054199205,169.34472045900475,169.34472045900475,170.345050584001,"[5, 8, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,13,,,,,,,,,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.345050584001,171.34432666699286,171.34432666699286,172.3445353339921,"[5, 8, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,13,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,172.3445353339921,172.3445353339921,172.3445353339921,-0.0005360000068321824,56789,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_button,174.77824179199524,175.7776401250012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,14,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.7776401250012,176.76144258400018,176.777681749998,177.76113187499868,"[1, 8, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,14,,,,,,,,,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.77769412500493,178.76176554200356,178.7790379999933,179.76203524999437,"[1, 8, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,14,,,,,,,,,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.76203524999437,180.76219920899894,180.76219920899894,181.7618617919943,"[1, 8, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,14,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,181.7618617919943,181.7618617919943,181.7618617919943,-0.0003491669922368601,56789,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_button,188.5449755419977,189.54567666699586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.54567666699586,189.54567666699586,return,4.6159352919930825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.17934141699516,194.17934141699516,return,0.49721624999074265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
3,342,24,2,42,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.6787679590052,197.67927320899616,197.67927320899616,198.6792567090015,198.6792567090015,198.6792567090015,198.6792567090015,-0.00023137500102166086,5678,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_buttonPractice_2,200.5624056670058,201.56214008400275,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
3,937,73,2,37,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.56244850000076,204.56259033399692,204.56259033399692,205.5627625000052,205.5627625000052,205.5627625000052,205.5627625000052,-0.0006280829984461889,6789,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_buttonPractice_2,207.32958624999446,208.32980708399555,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.32980708399555,208.32980708399555,return,2.1989900000044145,,,,,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.5481268750009,211.5459556249989,211.56324012500409,212.54643933399348,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.54643933399348,213.546038667002,213.546038667002,214.54555566700583,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.54555566700583,214.54555566700583,214.54555566700583,0.0073158750019501895,56789,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_buttonBS,215.99617258399667,216.99635800000397,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.99635800000397,217.97960004200286,217.99636812499375,218.97964591700293,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.97964591700293,219.97980683400237,219.97980683400237,220.97971645899815,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.97971645899815,220.97971645899815,220.97971645899815,-0.0007306659972527996,678,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_buttonBS,222.57969387499907,223.58011479199922,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.58011479199922,224.5632262500003,224.57974308400298,225.5632137920038,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.5632137920038,226.56346666699392,226.56346666699392,227.56368150000344,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.56368150000344,227.56368150000344,227.56368150000344,-0.0004088329878868535,67890,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_buttonBS,228.7466318749939,229.74721033399692,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.74721033399692,230.73007720899477,230.74700287499581,231.73037879199546,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.73037879199546,232.73029024999414,232.73029024999414,233.73001137499523,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.73001137499523,233.73001137499523,233.73001137499523,-0.0007861670019337907,56789,-0.008888888888888889,-0.4011111111111111,1,0,0,cont_buttonBS,235.31389533399488,236.31483808399935,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.31483808399935,237.3137002089934,237.33038641700114,238.31380449999415,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.31380449999415,239.3140482089948,239.3140482089948,240.314331208996,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.314331208996,240.314331208996,240.314331208996,-0.00017620899598114192,5678,-0.005555555555555556,-0.4033333333333333,1,0,0,cont_buttonBS,241.73063695899327,242.73057629200048,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.73057629200048,243.7148669169983,243.73140150000108,244.71402920900437,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.71402920900437,245.71418220900523,245.71418220900523,246.71385341699352,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.71385341699352,246.71385341699352,246.71385341699352,0.016009957995265722,56789,-0.005555555555555556,-0.4033333333333333,1,0,0,cont_buttonBS,248.09759508399293,249.09745087499323,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.09745087499323,250.09754037500534,250.09754037500534,251.09767237499182,,,,,,,,,,,,,,,,001,2025-07-26_18h52.25.868,CGTriskyDMtask,2022.2.1,60.248041187566294,
