trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,digitSpan,digits,digitsReverse,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,GenInsText.started,movealong.started,movealong.keys,movealong.rt,Reminder1.started,movealong2.started,movealong2.keys,movealong2.rt,Reminder2.started,movealong3.started,movealong3.keys,movealong3.rt,FSGenInsText.started,startPractice.started,startPractice.keys,startPractice.rt,fixation_2.started,pres_text_practice.started,fixation_2.stopped,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,25.76931110001169,25.76931110001169,return,1.1834973000222817,,,,,,,,,,,,,,,,,,,,999,2025-07-16_13h50.11.822,CGTriskyDMtask,2022.2.1,60.07272407601262,
,,,,,,,,,,,,,,,26.981891000061296,26.981891000061296,return,1.233422699966468,,,,,,,,,,,,,,,,999,2025-07-16_13h50.11.822,CGTriskyDMtask,2022.2.1,60.07272407601262,
,,,,,,,,,,,,,,,,,,,28.24669860000722,28.24669860000722,return,0.7301870000083,,,,,,,,,,,,999,2025-07-16_13h50.11.822,CGTriskyDMtask,2022.2.1,60.07272407601262,
,,,,,,,,,,,,,,,,,,,,,,,28.996247500064783,28.996247500064783,return,1.005554600036703,,,,,,,,999,2025-07-16_13h50.11.822,CGTriskyDMtask,2022.2.1,60.07272407601262,
,,,,,,,,,,,,,,,,,,,,,,,,,,,34.03993299999274,35.01990780001506,35.05317950004246,36.14004319999367,36.14004319999367,36.14004319999367,0.008122600032947958,,,,,,
