digitSpan,digits,digitsReverse,trialNumber,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,digitLoopPracticeBS.thisRepN,digitLoopPracticeBS.thisTrialN,digitLoopPracticeBS.thisN,digitLoopPracticeBS.thisIndex,thisRow.t,notes,GenInsText.started,movealong.started,movealong.keys,movealong.rt,Reminder1.started,movealong2.started,movealong2.keys,movealong2.rt,Reminder2.started,movealong3.started,movealong3.keys,movealong3.rt,FSGenInsText.started,startPractice.started,startPractice.keys,startPractice.rt,fixation_2.started,pres_text_practice.started,fixation_2.stopped,pres_text_practice.stopped,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,feedbac_textPractice.started,feedbac_textPractice.stopped,praccomplete.started,startFSreal.started,startFSreal.keys,startFSreal.rt,fixation.started,fixation.stopped,presentation_text.started,presentation_text.stopped,digitsForTrial,recall_txt.started,textbox.started,cont_button.started,mouse_3.started,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,feedback_text.started,feedback_text.stopped,roundTransition.started,moveToBS.started,moveToBS.keys,moveToBS.rt,BSGenInsText.started,startBSprac.started,startBSprac.keys,startBSprac.rt,fixation_3.started,pres_text_practice_2.started,fixation_3.stopped,pres_text_practice_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,7,,,,,,,,,0,6,6,6,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.7489894159953,149.74912554099865,149.74912554099865,150.74932316599006,"[5, 7, 9, 3, 2, 6, 8, 4, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,7,,,,,,,,,0,6,6,6,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.74932316599006,151.74966862499423,151.74966862499423,152.74930124999082,"[5, 7, 9, 3, 2, 6, 8, 4, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,7,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,152.74930124999082,152.74930124999082,152.74930124999082,-0.00034158400376327336,579325684,-0.021111111111111112,-0.39444444444444443,1,0,0,cont_button,162.14999299999909,163.14992620798876,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,8,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.14992620798876,164.14977358299075,164.13312279099773,165.13298570799816,"[2, 5, 7, 8, 6, 1, 4, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,8,,,,,,,,,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.14975174999563,166.15003862499725,166.15003862499725,167.1501129160024,"[2, 5, 7, 8, 6, 1, 4, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,8,,,,,,,,,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.1501129160024,168.15005974999804,168.15005974999804,169.14983183299773,"[2, 5, 7, 8, 6, 1, 4, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,8,,,,,,,,,0,7,7,7,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.14983183299773,170.1499762500025,170.13322170799074,171.13405616598902,"[2, 5, 7, 8, 6, 1, 4, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,8,,,,,,,,,0,7,7,7,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.13405616598902,172.13315037499706,172.13315037499706,173.13360024998838,"[2, 5, 7, 8, 6, 1, 4, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,8,,,,,,,,,0,7,7,7,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.13360024998838,174.13329979099217,174.13329979099217,175.1335403330013,"[2, 5, 7, 8, 6, 1, 4, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,8,,,,,,,,,0,7,7,7,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.1335403330013,176.13345166599902,176.13345166599902,177.1335728749982,"[2, 5, 7, 8, 6, 1, 4, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,8,,,,,,,,,0,7,7,7,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.1335728749982,178.13452070800122,178.13452070800122,179.1335432909982,"[2, 5, 7, 8, 6, 1, 4, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,8,,,,,,,,,0,7,7,7,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.1335432909982,180.13382704099058,180.13382704099058,181.1340095409978,"[2, 5, 7, 8, 6, 1, 4, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,8,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,181.1340095409978,181.1340095409978,181.1340095409978,-0.0002733750006882474,3881783893,-0.035555555555555556,-0.3933333333333333,1,0,0,cont_button,185.5835690410022,186.58421799998905,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,9,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.58421799998905,187.5840097499895,187.5673844999983,188.56779012500192,"[3, 6, 5, 7, 4, 8, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,9,,,,,,,,,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.56779012500192,189.56743816599192,189.56743816599192,190.5682101249986,"[3, 6, 5, 7, 4, 8, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,9,,,,,,,,,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.5682101249986,191.5677715829952,191.5677715829952,192.56761025000014,"[3, 6, 5, 7, 4, 8, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,9,,,,,,,,,0,8,8,8,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.56761025000014,193.56748991599306,193.56748991599306,194.5678732499946,"[3, 6, 5, 7, 4, 8, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,9,,,,,,,,,0,8,8,8,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.5678732499946,195.56753320799908,195.56753320799908,196.56776170799276,"[3, 6, 5, 7, 4, 8, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,9,,,,,,,,,0,8,8,8,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.56776170799276,197.56769120799436,197.56769120799436,198.5678590000025,"[3, 6, 5, 7, 4, 8, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,9,,,,,,,,,0,8,8,8,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.5678590000025,199.56763887499983,199.56763887499983,200.56790654099314,"[3, 6, 5, 7, 4, 8, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,9,,,,,,,,,0,8,8,8,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.56790654099314,201.56833137499052,201.56833137499052,202.56799774999672,"[3, 6, 5, 7, 4, 8, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,9,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,202.56799774999672,202.56799774999672,202.56799774999672,-0.0001784170017344877,82751674912,-0.035555555555555556,-0.3933333333333333,1,0,0,cont_button,206.3016978329979,207.30153937499563,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,10,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.30153937499563,208.30145483299566,208.28477508299693,209.28542562499933,"[9, 7, 5, 1, 3, 2, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,10,,,,,,,,,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.28542562499933,210.2855337499932,210.2855337499932,211.28552712500095,"[9, 7, 5, 1, 3, 2, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,10,,,,,,,,,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.28552712500095,212.28563149999536,212.28563149999536,213.2849872079969,"[9, 7, 5, 1, 3, 2, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,10,,,,,,,,,0,9,9,9,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.2849872079969,214.2855892910011,214.2855892910011,215.2851457910001,"[9, 7, 5, 1, 3, 2, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,10,,,,,,,,,0,9,9,9,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.2851457910001,216.2856188329897,216.2856188329897,217.28504437499214,"[9, 7, 5, 1, 3, 2, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,10,,,,,,,,,0,9,9,9,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.28504437499214,218.28536229098972,218.28536229098972,219.28572195798915,"[9, 7, 5, 1, 3, 2, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,10,,,,,,,,,0,9,9,9,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.28572195798915,220.28535245799867,220.28535245799867,221.2853449159884,"[9, 7, 5, 1, 3, 2, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,10,,,,,,,,,0,9,9,9,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.2853449159884,222.28527262499847,222.28527262499847,223.2854184579919,"[9, 7, 5, 1, 3, 2, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,10,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,223.2854184579919,223.2854184579919,223.2854184579919,-0.00010325000039301813,987654334578,-0.042222222222222223,-0.4288888888888889,1,0,0,cont_button,233.43558216599922,234.43586245799088,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,11,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.43586245799088,235.43587862499407,235.43587862499407,236.43590158299776,"[6, 9, 8, 4, 5, 2, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,11,,,,,,,,,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.43590158299776,237.43618212499132,237.43618212499132,238.43599045799056,"[6, 9, 8, 4, 5, 2, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,11,,,,,,,,,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.43599045799056,239.43603324999276,239.43603324999276,240.43612966599176,"[6, 9, 8, 4, 5, 2, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,11,,,,,,,,,0,10,10,10,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.43612966599176,241.43609266600106,241.41979908299982,242.42046599999594,"[6, 9, 8, 4, 5, 2, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,11,,,,,,,,,0,10,10,10,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.42046599999594,243.42003983299946,243.42003983299946,244.4194727909926,"[6, 9, 8, 4, 5, 2, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,11,,,,,,,,,0,10,10,10,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.4361509159935,245.43632708299265,245.41966775000037,246.41977249999763,"[6, 9, 8, 4, 5, 2, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,11,,,,,,,,,0,10,10,10,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.41977249999763,247.41979374999937,247.41979374999937,248.419807415994,"[6, 9, 8, 4, 5, 2, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,11,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,248.419807415994,248.419807415994,248.419807415994,-0.000799166999058798,34573352352,-0.042222222222222223,-0.4288888888888889,1,0,0,cont_button,251.2530291659932,252.25436024999362,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,12,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.25436024999362,253.2537602079974,253.2537602079974,254.25374812498922,"[7, 5, 6, 3, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,12,,,,,,,,,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.25374812498922,255.25332470799913,255.25332470799913,256.2534940409969,"[7, 5, 6, 3, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,12,,,,,,,,,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.2534940409969,257.2539855829964,257.2539855829964,258.25369270799274,"[7, 5, 6, 3, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,12,,,,,,,,,0,11,11,11,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.25369270799274,259.25391166599,259.25391166599,260.25376508299087,"[7, 5, 6, 3, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,12,,,,,,,,,0,11,11,11,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.25376508299087,261.25341795799613,261.25341795799613,262.25379262499337,"[7, 5, 6, 3, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,12,,,,,,,,,0,11,11,11,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.25379262499337,263.25373145799676,263.25373145799676,264.2537510409893,"[7, 5, 6, 3, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,12,,,,,,,,,0,11,11,11,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.2537510409893,265.25376833300106,265.25376833300106,266.25381608300086,"[7, 5, 6, 3, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,12,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,266.25381608300086,266.25381608300086,266.25381608300086,-0.00030374999914783984,253463453,-0.042222222222222223,-0.4288888888888889,1,0,0,cont_button,268.5871068749984,269.58705870799895,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,13,,,,,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.58705870799895,270.5871395409922,270.5871395409922,271.58724283298943,"[8, 9, 7, 2, 5, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,13,,,,,,,,,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.58724283298943,272.58726933300204,272.58726933300204,273.58709695799917,"[8, 9, 7, 2, 5, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,13,,,,,,,,,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.58709695799917,274.58766908299003,274.58766908299003,275.5874115829938,"[8, 9, 7, 2, 5, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,13,,,,,,,,,0,12,12,12,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5874115829938,276.58748420799384,276.5715939579968,277.57101991599484,"[8, 9, 7, 2, 5, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,13,,,,,,,,,0,12,12,12,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.57101991599484,278.57079245799105,278.57079245799105,279.5709163329884,"[8, 9, 7, 2, 5, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,13,,,,,,,,,0,12,12,12,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.5709163329884,280.5707878329995,280.5707878329995,281.57107729099516,"[8, 9, 7, 2, 5, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,13,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,281.57107729099516,281.57107729099516,281.57107729099516,-0.0005910409963689744,12342354235,-0.042222222222222223,-0.4288888888888889,1,0,0,cont_button,285.03745854098815,286.03861358299037,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,14,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.03861358299037,287.0381983749976,287.0381983749976,288.03850687498925,"[9, 2, 7, 8, 4, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,14,,,,,,,,,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.03850687498925,289.03844616599963,289.03844616599963,290.03872274998866,"[9, 2, 7, 8, 4, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,14,,,,,,,,,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.03872274998866,291.03816112499044,291.03816112499044,292.03847983299056,"[9, 2, 7, 8, 4, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,14,,,,,,,,,0,13,13,13,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.03847983299056,293.03799970800173,293.03799970800173,294.0380482499895,"[9, 2, 7, 8, 4, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,14,,,,,,,,,0,13,13,13,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0380482499895,295.03887037499226,295.02233966600033,296.02174720799667,"[9, 2, 7, 8, 4, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,14,,,,,,,,,0,13,13,13,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.038241000002,297.03897658298956,297.03897658298956,,"[9, 2, 7, 8, 4, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,14,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,298.05452245799825,298.05452245799825,298.05452245799825,0.015359416007413529,2452345,-0.042222222222222223,-0.4288888888888889,1,0,0,cont_button,301.32103566599835,302.3217341659911,,,,,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.3217341659911,302.3217341659911,return,1564.9795750420017,,,,,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.332913457998,1867.332913457998,return,1.272167959017679,,,,,001,2025-07-25_18h07.14.909,CGTriskyDMtask,2022.2.1,59.978962382841445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.6323647909885,1871.6326011659985,1871.6326011659985,1870.6323647909885,,,,,,
