digitSpan,digits,digitsReverse,trialNumber,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,digitLoopPracticeBS.thisRepN,digitLoopPracticeBS.thisTrialN,digitLoopPracticeBS.thisN,digitLoopPracticeBS.thisIndex,thisRow.t,notes,settingUp.started,settingUp.stopped,SpanGeneralInstructions.started,GenInsText.started,movealong.started,SpanGeneralInstructions.stopped,movealong.keys,movealong.rt,movealong.duration,SpanReminder1.started,Reminder1.started,movealong2.started,SpanReminder1.stopped,movealong2.keys,movealong2.rt,movealong2.duration,SpanReminder2.started,Reminder2.started,movealong3.started,SpanReminder2.stopped,movealong3.keys,movealong3.rt,movealong3.duration,FSInstructions.started,FSGenInsText.started,startPractice.started,FSInstructions.stopped,startPractice.keys,startPractice.rt,startPractice.duration,ShowNumbersPractice.started,fixation_2.started,pres_text_practice.started,fixation_2.stopped,pres_text_practice.stopped,ShowNumbersPractice.stopped,RecallPractice.started,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,RecallPractice.stopped,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,FeedbackPractice.started,feedbac_textPractice.started,feedbac_textPractice.stopped,FeedbackPractice.stopped,StartRealFS.started,praccomplete.started,startFSreal.started,StartRealFS.stopped,startFSreal.keys,startFSreal.rt,startFSreal.duration,selectNumbers.started,selectNumbers.stopped,ShowNumbers.started,fixation.started,presentation_text.started,fixation.stopped,ShowNumbers.stopped,digitsForTrial,Recall.started,recall_txt.started,textbox.started,cont_button.started,mouse_3.started,Recall.stopped,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,Feedback.started,feedback_text.started,Feedback.stopped,presentation_text.stopped,feedback_text.stopped,FStoBStransition.started,roundTransition.started,moveToBS.started,FStoBStransition.stopped,moveToBS.keys,moveToBS.rt,moveToBS.duration,InstructionsBS.started,BSGenInsText.started,startBSprac.started,InstructionsBS.stopped,startBSprac.keys,startBSprac.rt,startBSprac.duration,showNumbersPracticeBS.started,fixation_3.started,pres_text_practice_2.started,fixation_3.stopped,pres_text_practice_2.stopped,showNumbersPracticeBS.stopped,recallPracticeBS.started,recall_txtPractice_2.started,textboxPractice_2.started,cont_buttonPractice_2.started,mousePractice_2.started,recallPracticeBS.stopped,textboxPractice_2.text,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,8,,,,,,,,,0,7,7,7,4,0,4,0,,,,,,,,,170.12443670793436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.10987270798068,170.12443670793436,171.125365416985,171.125365416985,172.10879279195797,"[5, 1, 2, 7, 9, 3, 4]",,,,,,,,,,,,,,,,,172.12540287489537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,8,,,,,,,,,0,7,7,7,5,0,5,0,,,,,,,,,172.12540287489537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.10924549994525,172.12540287489537,173.12409837497398,173.12409837497398,174.10886633291375,"[5, 1, 2, 7, 9, 3, 4]",,,,,,,,,,,,,,,,,174.12422112491913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,8,,,,,,,,,0,7,7,7,6,0,6,0,,,,,,,,,174.12422112491913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.10929741698783,174.12422112491913,175.12535291700624,175.12535291700624,176.10949462500867,"[5, 1, 2, 7, 9, 3, 4]",,,,,,,,,,,,,,,,,176.12564166693483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,8,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,176.109645874938,176.12564166693483,176.12564166693483,176.12564166693483,0.000861500040628016,178.85916233295575,09876543,0.042222222222222223,-0.38555555555555554,1,0,0,cont_button,178.85980758292135,178.87368441699073,179.85990816692356,,179.8745896249311,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,9,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,179.8745896249311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.86034374998417,179.86081866698805,179.86178320797626,179.8745896249311,180.87457591691054,180.87457591691054,181.85945308289956,"[7, 3, 4, 1, 5, 9, 2]",,,,,,,,,,,,,,,,,181.87510483292863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,9,,,,,,,,,0,8,8,8,1,0,1,0,,,,,,,,,181.87510483292863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.85996425000485,181.87510483292863,182.874614332919,182.874614332919,183.85951874998864,"[7, 3, 4, 1, 5, 9, 2]",,,,,,,,,,,,,,,,,183.87563308293466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,9,,,,,,,,,0,8,8,8,2,0,2,0,,,,,,,,,183.87563308293466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.85996187489945,183.87563308293466,184.87469566694926,184.87469566694926,185.8600761248963,"[7, 3, 4, 1, 5, 9, 2]",,,,,,,,,,,,,,,,,185.875112916925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,9,,,,,,,,,0,8,8,8,3,0,3,0,,,,,,,,,185.875112916925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.8605968329357,185.875112916925,186.87498920795042,186.87498920795042,187.86036866693757,"[7, 3, 4, 1, 5, 9, 2]",,,,,,,,,,,,,,,,,187.87531645793933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,9,,,,,,,,,0,8,8,8,4,0,4,0,,,,,,,,,187.87531645793933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.86088212497998,187.87531645793933,188.87567612493876,188.87567612493876,189.8599094169913,"[7, 3, 4, 1, 5, 9, 2]",,,,,,,,,,,,,,,,,189.87582487496547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,9,,,,,,,,,0,8,8,8,5,0,5,0,,,,,,,,,189.87582487496547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.86034308292437,189.87582487496547,190.87507529195864,190.87507529195864,191.860037916922,"[7, 3, 4, 1, 5, 9, 2]",,,,,,,,,,,,,,,,,191.87585404189304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,9,,,,,,,,,0,8,8,8,6,0,6,0,,,,,,,,,191.87585404189304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.860567583004,191.87585404189304,192.87610024993774,192.87610024993774,193.86004454200156,"[7, 3, 4, 1, 5, 9, 2]",,,,,,,,,,,,,,,,,193.87574170797598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,9,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,193.86019820789807,193.87574170797598,193.87574170797598,193.87574170797598,0.00012008391786366701,196.9433692919556,987654,0.03222222222222222,-0.42,1,0,0,cont_button,196.94402458297554,196.95832804194652,197.95973587490153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,10,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,197.9766047919402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.96009641699493,197.96049983298872,197.96132637490518,197.9766047919402,198.97617458296008,198.97617458296008,199.96058412489947,"[8, 1, 6, 3, 7, 4]",,,,,,,,,,,,,,,,,199.97626837494317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,10,,,,,,,,,0,9,9,9,1,0,1,0,,,,,,,,,199.97626837494317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.96100149990525,199.97626837494317,200.97626424999908,200.97626424999908,201.96011387498584,"[8, 1, 6, 3, 7, 4]",,,,,,,,,,,,,,,,,201.9764947919175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,10,,,,,,,,,0,9,9,9,2,0,2,0,,,,,,,,,201.9764947919175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.96055512491148,201.9764947919175,202.976045666961,202.976045666961,203.96104258298874,"[8, 1, 6, 3, 7, 4]",,,,,,,,,,,,,,,,,203.9757409580052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,10,,,,,,,,,0,9,9,9,3,0,3,0,,,,,,,,,203.9757409580052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.96155137498863,203.9757409580052,204.9762570830062,204.9762570830062,205.96069279196672,"[8, 1, 6, 3, 7, 4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,10,,,,,,,,,0,9,9,9,4,0,4,0,,,,,,,,,205.97635654197074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.96110741689336,205.97635654197074,206.97643154195976,206.97643154195976,207.96057929191738,"[8, 1, 6, 3, 7, 4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,10,,,,,,,,,0,9,9,9,5,0,5,0,,,,,,,,,207.9766585829202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.96107520791702,207.9766585829202,208.97619554190896,208.97619554190896,209.96050308295526,"[8, 1, 6, 3, 7, 4]",,,,,,,,,,,,,,,,,209.97609112493228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,10,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,209.96063220791984,209.97609112493228,209.97609112493228,209.97609112493228,0.0007408750243484974,212.6267964579165,098765432,0.03222222222222222,-0.42,1,0,0,cont_button,212.62742604198866,212.64264312491287,213.62776754191145,,213.6433619169984,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,11,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,213.6433619169984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.62819687498268,213.62868270790204,213.6296586249955,213.6433619169984,214.6430151249515,214.6430151249515,215.62755516695324,"[9, 5, 7, 1, 6, 4]",,,,,,,,,,,,,,,,,215.64359954197425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,11,,,,,,,,,0,10,10,10,1,0,1,0,,,,,,,,,215.64359954197425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.6280494579114,215.64359954197425,216.64306649996433,216.64306649996433,217.62809129199013,"[9, 5, 7, 1, 6, 4]",,,,,,,,,,,,,,,,,217.6430569170043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,11,,,,,,,,,0,10,10,10,2,0,2,0,,,,,,,,,217.6430569170043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.62859904195648,217.6430569170043,218.64306404197123,218.64306404197123,219.62757874990348,"[9, 5, 7, 1, 6, 4]",,,,,,,,,,,,,,,,,219.64370566699654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,11,,,,,,,,,0,10,10,10,3,0,3,0,,,,,,,,,219.64370566699654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.62807912495919,219.64370566699654,220.64299345796462,220.64299345796462,221.62812429200858,"[9, 5, 7, 1, 6, 4]",,,,,,,,,,,,,,,,,221.64315479190554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,11,,,,,,,,,0,10,10,10,4,0,4,0,,,,,,,,,221.64315479190554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.6286365420092,221.64315479190554,222.64370579191018,222.64370579191018,223.6275942499051,"[9, 5, 7, 1, 6, 4]",,,,,,,,,,,,,,,,,223.64411983289756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,11,,,,,,,,,0,10,10,10,5,0,5,0,,,,,,,,,223.64411983289756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.62802487495355,223.64411983289756,224.6432986248983,224.6432986248983,225.6278762499569,"[9, 5, 7, 1, 6, 4]",,,,,,,,,,,,,,,,,225.64324312494136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,11,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,225.62800629192498,225.64324312494136,225.64324312494136,225.64324312494136,-5.716702435165644e-05,229.25926245795563,098765432,0.056666666666666664,-0.4288888888888889,1,0,0,cont_button,229.25991070794407,229.27479145792313,230.26118537492584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,12,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,230.27449020789936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.2615554999793,230.26203974999953,230.26284824998584,230.27449020789936,231.2747714999132,231.2747714999132,232.26168958295602,"[1, 9, 4, 2, 8]",,,,,,,,,,,,,,,,,232.27476966695394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,12,,,,,,,,,0,11,11,11,1,0,1,0,,,,,,,,,232.27476966695394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.26211583300028,232.27476966695394,233.2749599579256,233.2749599579256,234.26121124997735,"[1, 9, 4, 2, 8]",,,,,,,,,,,,,,,,,234.27501537499484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,12,,,,,,,,,0,11,11,11,2,0,2,0,,,,,,,,,234.27501537499484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.26162245799787,234.27501537499484,235.27501516696066,235.27501516696066,236.26180104189552,"[1, 9, 4, 2, 8]",,,,,,,,,,,,,,,,,236.2749594579218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,12,,,,,,,,,0,11,11,11,3,0,3,0,,,,,,,,,236.2749594579218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.26229508291,236.2749594579218,237.27503166696988,237.27503166696988,238.26159616699442,"[1, 9, 4, 2, 8]",,,,,,,,,,,,,,,,,238.27517920790706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,12,,,,,,,,,0,11,11,11,4,0,4,0,,,,,,,,,238.27517920790706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.2620094169397,238.27517920790706,239.2610063329339,239.2751780829858,240.24497095798142,"[1, 9, 4, 2, 8]",,,,,,,,,,,,,,,,,240.2602176249493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,12,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,240.2450964169111,240.2602176249493,240.2602176249493,240.2602176249493,0.013275541947223246,251.54328779189382,0987654321,0.056666666666666664,-0.4288888888888889,1,0,0,cont_button,251.5440115419915,251.5612416669028,252.5622874579858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,13,,,,,,,,,0,12,12,12,0,0,0,0,,,,,,,,,252.5781637079781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.56266970792785,252.56315654190257,252.5639950420009,252.5781637079781,253.57865374989342,253.57865374989342,254.56260587496217,"[2, 4, 6, 8, 5]",,,,,,,,,,,,,,,,,254.57879154197872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,13,,,,,,,,,0,12,12,12,1,0,1,0,,,,,,,,,254.57879154197872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.5630247920053,254.57879154197872,255.57791987492237,255.57791987492237,256.56238162494265,"[2, 4, 6, 8, 5]",,,,,,,,,,,,,,,,,256.5779234999791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,13,,,,,,,,,0,12,12,12,2,0,2,0,,,,,,,,,256.5779234999791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.56281145790126,256.5779234999791,257.5773129579611,257.5773129579611,258.5629520829534,"[2, 4, 6, 8, 5]",,,,,,,,,,,,,,,,,258.5786513329949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,13,,,,,,,,,0,12,12,12,3,0,3,0,,,,,,,,,258.5786513329949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.56345787493046,258.5786513329949,259.5778093748959,259.5778093748959,260.56339837494306,"[2, 4, 6, 8, 5]",,,,,,,,,,,,,,,,,260.5790391669143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,13,,,,,,,,,0,12,12,12,4,0,4,0,,,,,,,,,260.5790391669143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.5638242919231,260.5790391669143,261.57858683296945,261.57858683296945,262.56306095793843,"[2, 4, 6, 8, 5]",,,,,,,,,,,,,,,,,262.57868766691536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,13,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,262.5632062499644,262.57868766691536,262.57868766691536,262.57868766691536,0.0007750409422442317,266.6976372919744,0987654321,0.056666666666666664,-0.4288888888888889,1,0,0,cont_button,266.6983116249321,266.71260441699997,267.69614795793314,,267.7115196249215,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,14,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,267.7115196249215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.6965222499566,267.6969405829441,267.6976954579586,267.7115196249215,268.7124804169871,268.7124804169871,269.69642312498763,"[5, 6, 1, 3]",,,,,,,,,,,,,,,,,269.7127585829003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,14,,,,,,,,,0,13,13,13,1,0,1,0,,,,,,,,,269.7127585829003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.69683312496636,269.7127585829003,270.7129282919923,270.7129282919923,271.6963449999457,"[5, 6, 1, 3]",,,,,,,,,,,,,,,,,271.7129917499842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,14,,,,,,,,,0,13,13,13,2,0,2,0,,,,,,,,,271.7129917499842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.69691850000527,271.7129917499842,272.712669624947,272.712669624947,273.69631987495814,"[5, 6, 1, 3]",,,,,,,,,,,,,,,,,273.7120985419024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,14,,,,,,,,,0,13,13,13,3,0,3,0,,,,,,,,,273.7120985419024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.69683362497017,273.7120985419024,274.7124632499181,274.7124632499181,275.69733587489463,"[5, 6, 1, 3]",,,,,,,,,,,,,,,,,275.7128795830067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,14,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,275.69750283297617,275.7128795830067,275.7128795830067,275.7128795830067,0.0012968339724466205,280.46092791692354,46345656,0.056666666666666664,-0.41888888888888887,1,0,0,cont_button,280.46157079190016,280.4767301249085,281.46078887500335,,281.47691349999513,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.4608712919289,281.47691349999513,281.47691349999513,413.5514117499115,return,-877065.9766074991,None,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_14h21.50.107,CGTriskyDMtask,2024.1.3,None,2025-07-16 14h22.06.625067 -0600,
