trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,digitSpan,digits,digitsReverse,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,GenInsText.started,movealong.started,movealong.keys,movealong.rt,Reminder1.started,movealong2.started,movealong2.keys,movealong2.rt,Reminder2.started,movealong3.started,movealong3.keys,movealong3.rt,FSGenInsText.started,startPractice.started,startPractice.keys,startPractice.rt,fixation_2.started,pres_text_practice.started,fixation_2.stopped,pres_text_practice.stopped,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,19.78711190004833,19.78711190004833,return,1.3441080999327824,,,,,,,,,,,,,,,,,,,,,999,2025-07-16_13h38.05.154,CGTriskyDMtask,2022.2.1,60.09972948087188,
,,,,,,,,,,,,,,,21.14771670009941,21.14771670009941,return,1.4356992000248283,,,,,,,,,,,,,,,,,999,2025-07-16_13h38.05.154,CGTriskyDMtask,2022.2.1,60.09972948087188,
,,,,,,,,,,,,,,,,,,,22.61178620008286,22.61178620008286,return,1.2261227000271901,,,,,,,,,,,,,999,2025-07-16_13h38.05.154,CGTriskyDMtask,2022.2.1,60.09972948087188,
,,,,,,,,,,,,,,,,,,,,,,,23.860142800025642,23.860142800025642,return,4.593913199962117,,,,,,,,,999,2025-07-16_13h38.05.154,CGTriskyDMtask,2022.2.1,60.09972948087188,
,,,,,,,,,,,,,,,,,,,,,,,,,,,32.48103010002524,33.46273320005275,33.49626560008619,30.470176900038496,34.61761350010056,34.61761350010056,34.61761350010056,0.007975199958309531,,,,,,
