trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,digitSpan,digits,digitsReverse,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,GenInsText.started,movealong.started,movealong.keys,movealong.rt,Reminder1.started,movealong2.started,movealong2.keys,movealong2.rt,Reminder2.started,movealong3.started,movealong3.keys,movealong3.rt,FSGenInsText.started,startPractice.started,startPractice.keys,startPractice.rt,fixation_2.started,pres_text_practice.started,fixation_2.stopped,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,19.22204570006579,19.22204570006579,return,0.9529896000167355,,,,,,,,,,,,,,,,,,,,999,2025-07-16_13h46.14.785,CGTriskyDMtask,2022.2.1,59.98418815933137,
,,,,,,,,,,,,,,,20.199020100058988,20.199020100058988,return,1.417470500105992,,,,,,,,,,,,,,,,999,2025-07-16_13h46.14.785,CGTriskyDMtask,2022.2.1,59.98418815933137,
,,,,,,,,,,,,,,,,,,,21.646299100015312,21.646299100015312,return,1.4862969000823796,,,,,,,,,,,,999,2025-07-16_13h46.14.785,CGTriskyDMtask,2022.2.1,59.98418815933137,
,,,,,,,,,,,,,,,,,,,,,,,23.161358500015922,23.161358500015922,return,1.2163969000102952,,,,,,,,999,2025-07-16_13h46.14.785,CGTriskyDMtask,2022.2.1,59.98418815933137,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28.419271799968556,29.401257200050168,29.434525300050154,30.567081200075336,30.567081200075336,30.567081200075336,0.009318400057964027,,,,,,
