trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,digitSpan,digits,digitsReverse,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,GenInsText.started,movealong.started,movealong.keys,movealong.rt,Reminder1.started,movealong2.started,movealong2.keys,movealong2.rt,Reminder2.started,movealong3.started,movealong3.keys,movealong3.rt,FSGenInsText.started,startPractice.started,startPractice.keys,startPractice.rt,fixation_2.started,pres_text_practice.started,fixation_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,20.684437399962917,20.684437399962917,return,14.073993599973619,,,,,,,,,,,,,,,,999,2025-07-16_13h31.54.248,CGTriskyDMtask,2022.2.1,60.22376743751187,
,,,,,,,,,,,,,,,34.775821099989116,34.775821099989116,return,1.482208399916999,,,,,,,,,,,,999,2025-07-16_13h31.54.248,CGTriskyDMtask,2022.2.1,60.22376743751187,
,,,,,,,,,,,,,,,,,,,36.28986260003876,36.28986260003876,return,20.99238189996686,,,,,,,,999,2025-07-16_13h31.54.248,CGTriskyDMtask,2022.2.1,60.22376743751187,
,,,,,,,,,,,,,,,,,,,,,,,57.308832600014284,57.308832600014284,return,1.3282802000176162,,,,999,2025-07-16_13h31.54.248,CGTriskyDMtask,2022.2.1,60.22376743751187,
,,,,,,,,,,,,,,,,,,,,,,,,,,,62.669269599951804,63.648786499979906,63.68223050003871,,,,,,
