,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,5.0,0.5,0.75,14.12,0.0,3.82
1.0,5.0,1.0,5.0,0.5,1.75,13.88,0.0,3.42
2.0,5.0,1.0,5.0,0.5,1.25,20.6,0.0,0.3
3.0,5.0,1.0,5.0,0.5,1.25,4.1,0.0,8.05
4.0,5.0,1.0,5.0,0.5,0.75,18.04,0.0,1.02
5.0,15.0,2.0,5.0,0.5,0.75,31.27,0.0,13.81
6.0,15.0,2.0,5.0,0.5,1.25,29.58,0.0,15.49
7.0,15.0,2.0,5.0,0.5,0.75,32.43,0.0,14.1
8.0,15.0,2.0,5.0,0.5,1.25,31.27,0.0,13.81
9.0,15.0,2.0,5.0,0.5,0.75,32.86,0.0,13.47
10.0,5.0,1.0,16.0,0.5,0.75,14.12,0.0,3.82
11.0,5.0,1.0,16.0,0.5,1.25,10.4,0.0,4.78
12.0,5.0,1.0,16.0,0.5,1.25,2.1,0.0,8.05
13.0,5.0,1.0,16.0,0.5,0.75,18.04,0.0,1.02
14.0,5.0,1.0,16.0,0.5,0.75,1.74,0.0,9.87
15.0,5.0,1.0,16.0,0.5,1.25,7.25,0.0,5.74
16.0,5.0,1.0,16.0,0.5,0.75,0.42,0.0,10.21
17.0,5.0,1.0,16.0,0.5,0.75,9.3,0.0,4.79
18.0,5.0,1.0,16.0,0.5,0.75,4.76,0.0,7.38
19.0,5.0,1.0,16.0,0.5,1.25,20.6,0.0,0.3
20.0,5.0,1.0,16.0,0.5,0.75,0.42,0.0,10.21
21.0,5.0,1.0,16.0,0.5,0.75,8.09,0.0,6.44
22.0,5.0,1.0,16.0,0.5,1.25,11.61,0.0,4.26
23.0,5.0,1.0,16.0,0.5,1.25,18.94,0.0,0.47
24.0,5.0,1.0,16.0,0.5,1.75,11.23,0.0,3.79
25.0,5.0,1.0,16.0,0.5,0.75,9.16,0.0,5.0
26.0,25.0,3.0,5.0,0.5,0.75,48.94,0.0,25.17
27.0,25.0,3.0,5.0,0.5,1.25,53.2,0.0,23.08
28.0,25.0,3.0,5.0,0.5,0.75,48.05,0.0,26.7
29.0,25.0,3.0,5.0,0.5,1.75,41.1,0.0,29.55
30.0,25.0,3.0,5.0,0.5,0.75,41.1,0.0,29.55
31.0,15.0,2.0,16.0,0.5,1.25,27.1,0.0,16.51
32.0,15.0,2.0,16.0,0.5,1.25,32.86,0.0,13.47
33.0,15.0,2.0,16.0,0.5,0.75,25.68,0.0,16.84
34.0,15.0,2.0,16.0,0.5,1.75,32.01,0.0,13.61
35.0,15.0,2.0,16.0,0.5,0.75,27.47,0.0,15.28
36.0,15.0,2.0,16.0,0.5,1.75,26.82,0.0,16.65
37.0,15.0,2.0,16.0,0.5,0.75,30.22,0.0,14.69
38.0,15.0,2.0,16.0,0.5,1.75,32.66,0.0,12.81
