,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,16.0,0.5,1.25,13.52,0.0,3.8
1.0,5.0,1.0,16.0,0.5,0.75,19.24,0.0,0.0
2.0,5.0,1.0,16.0,0.5,1.75,8.8,0.0,4.82
3.0,5.0,1.0,16.0,0.5,0.75,7.39,0.0,6.09
4.0,5.0,1.0,16.0,0.5,1.25,11.19,0.0,3.77
5.0,5.0,1.0,16.0,0.5,0.75,13.25,0.0,4.23
6.0,5.0,1.0,16.0,0.5,0.75,12.05,0.0,3.35
7.0,5.0,1.0,16.0,0.5,1.25,7.39,0.0,6.09
8.0,5.0,1.0,16.0,0.5,1.25,8.75,0.0,6.2
9.0,5.0,1.0,16.0,0.5,0.75,7.95,0.0,6.65
10.0,5.0,1.0,16.0,0.5,0.75,3.38,0.0,7.69
11.0,5.0,1.0,16.0,0.5,1.75,13.52,0.0,3.8
12.0,5.0,1.0,16.0,0.5,0.75,19.24,0.0,0.0
13.0,5.0,1.0,16.0,0.5,0.75,12.61,0.0,4.19
14.0,5.0,1.0,16.0,0.5,0.75,7.64,0.0,6.78
15.0,5.0,1.0,16.0,0.5,1.75,12.05,0.0,3.35
16.0,15.0,2.0,5.0,0.5,1.25,29.56,0.0,14.92
17.0,15.0,2.0,5.0,0.5,1.25,22.28,0.0,18.14
18.0,15.0,2.0,5.0,0.5,1.25,22.98,0.0,19.49
19.0,15.0,2.0,5.0,0.5,1.25,27.57,0.0,16.46
20.0,15.0,2.0,5.0,0.5,1.75,25.48,0.0,16.54
21.0,25.0,3.0,16.0,0.5,0.75,51.81,0.0,23.79
22.0,25.0,3.0,16.0,0.5,1.75,49.18,0.0,25.29
23.0,25.0,3.0,16.0,0.5,1.25,49.8,0.0,25.32
24.0,25.0,3.0,16.0,0.5,0.75,47.62,0.0,27.05
25.0,25.0,3.0,16.0,0.5,1.25,47.82,0.0,26.87
26.0,25.0,3.0,16.0,0.5,0.75,49.35,0.0,25.94
27.0,25.0,3.0,16.0,0.5,0.75,46.42,0.0,27.21
28.0,25.0,3.0,16.0,0.5,1.25,46.89,0.0,25.84
29.0,25.0,3.0,16.0,0.5,0.75,47.39,0.0,25.81
30.0,25.0,3.0,16.0,0.5,1.75,50.92,0.0,24.76
31.0,25.0,3.0,16.0,0.5,1.25,47.79,0.0,26.57
32.0,25.0,3.0,16.0,0.5,1.75,47.39,0.0,25.81
33.0,25.0,3.0,16.0,0.5,0.75,57.92,0.0,21.96
34.0,25.0,3.0,16.0,0.5,0.75,54.7,0.0,23.55
35.0,25.0,3.0,16.0,0.5,0.75,52.53,0.0,23.87
36.0,25.0,3.0,16.0,0.5,0.75,47.79,0.0,26.57
37.0,5.0,1.0,5.0,0.5,0.75,2.1,0.0,8.05
38.0,5.0,1.0,5.0,0.5,1.25,18.8,0.0,1.4
39.0,5.0,1.0,5.0,0.5,0.75,9.49,0.0,5.73
40.0,5.0,1.0,5.0,0.5,0.75,13.04,0.0,2.72
41.0,5.0,1.0,5.0,0.5,1.75,7.39,0.0,6.09
42.0,25.0,3.0,5.0,0.5,1.25,47.79,0.0,26.57
43.0,25.0,3.0,5.0,0.5,0.75,53.06,0.0,23.29
44.0,25.0,3.0,5.0,0.5,0.75,50.03,0.0,24.03
45.0,25.0,3.0,5.0,0.5,1.25,48.71,0.0,26.18
46.0,25.0,3.0,5.0,0.5,0.75,47.79,0.0,26.57
47.0,15.0,2.0,16.0,0.5,1.75,34.32,0.0,12.16
48.0,15.0,2.0,16.0,0.5,1.25,36.32,0.0,0.0
49.0,15.0,2.0,16.0,0.5,0.75,25.48,0.0,16.54
50.0,15.0,2.0,16.0,0.5,0.75,31.19,0.0,14.33
51.0,15.0,2.0,16.0,0.5,1.25,34.32,0.0,12.16
52.0,15.0,2.0,16.0,0.5,0.75,31.24,0.0,15.2
53.0,15.0,2.0,16.0,0.5,1.25,20.54,0.0,19.27
54.0,15.0,2.0,16.0,0.5,1.75,26.16,0.0,16.04
55.0,15.0,2.0,16.0,0.5,0.75,22.28,0.0,18.14
56.0,15.0,2.0,16.0,0.5,0.75,20.54,0.0,19.27
57.0,15.0,2.0,16.0,0.5,0.75,26.16,0.0,16.04
58.0,15.0,2.0,16.0,0.5,0.75,25.48,0.0,16.54
59.0,15.0,2.0,16.0,0.5,1.75,32.05,0.0,14.48
60.0,15.0,2.0,16.0,0.5,1.75,31.43,0.0,14.73
61.0,15.0,2.0,16.0,0.5,0.75,22.28,0.0,18.14
62.0,15.0,2.0,16.0,0.5,1.25,32.66,0.0,13.09
63.0,5.0,1.0,16.0,0.5,0.75,13.25,0.0,4.23
64.0,5.0,1.0,16.0,0.5,1.25,8.8,0.0,4.82
65.0,5.0,1.0,16.0,0.5,1.25,11.97,0.0,5.0
66.0,5.0,1.0,16.0,0.5,0.75,13.04,0.0,2.72
67.0,5.0,1.0,16.0,0.5,1.25,5.76,0.0,6.68
68.0,5.0,1.0,16.0,0.5,1.25,5.36,0.0,6.68
69.0,5.0,1.0,16.0,0.5,0.75,7.1,0.0,7.07
70.0,5.0,1.0,16.0,0.5,0.75,7.64,0.0,6.78
71.0,5.0,1.0,16.0,0.5,0.75,13.25,0.0,4.23
72.0,5.0,1.0,16.0,0.5,0.75,12.05,0.0,3.35
73.0,5.0,1.0,16.0,0.5,0.75,8.03,0.0,6.13
74.0,5.0,1.0,16.0,0.5,1.25,7.44,0.0,6.96
75.0,5.0,1.0,16.0,0.5,1.25,8.8,0.0,4.82
76.0,5.0,1.0,16.0,0.5,0.75,4.4,0.0,7.2
77.0,5.0,1.0,16.0,0.5,1.75,12.05,0.0,3.35
78.0,5.0,1.0,16.0,0.5,0.75,16.9,0.0,2.45
79.0,15.0,2.0,5.0,0.5,1.75,29.75,0.0,15.86
80.0,15.0,2.0,5.0,0.5,1.25,19.38,0.0,19.69
81.0,15.0,2.0,5.0,0.5,1.25,24.0,0.0,18.0
82.0,15.0,2.0,5.0,0.5,0.75,37.42,0.0,10.71
83.0,15.0,2.0,5.0,0.5,0.75,34.32,0.0,12.16
84.0,25.0,3.0,16.0,0.5,0.75,54.7,0.0,23.55
85.0,25.0,3.0,16.0,0.5,1.25,53.86,0.0,22.93
86.0,25.0,3.0,16.0,0.5,0.75,53.66,0.0,23.87
87.0,25.0,3.0,16.0,0.5,0.75,49.35,0.0,25.94
88.0,25.0,3.0,16.0,0.5,1.25,48.71,0.0,26.18
89.0,25.0,3.0,16.0,0.5,1.25,49.52,0.0,24.34
90.0,25.0,3.0,16.0,0.5,0.75,48.71,0.0,26.18
91.0,25.0,3.0,16.0,0.5,1.75,45.72,0.0,27.86
