,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,5.0,0.5,0.75,10.26,0.0,5.55
1.0,5.0,1.0,5.0,0.5,1.25,15.02,0.0,2.51
2.0,5.0,1.0,5.0,0.5,0.75,5.06,0.0,7.53
3.0,5.0,1.0,5.0,0.5,0.75,6.28,0.0,6.38
4.0,5.0,1.0,5.0,0.5,0.75,2.54,0.0,8.27
5.0,15.0,2.0,16.0,0.5,1.75,23.74,0.0,18.87
6.0,15.0,2.0,16.0,0.5,0.75,25.94,0.0,16.49
7.0,15.0,2.0,16.0,0.5,1.75,28.29,0.0,15.41
8.0,15.0,2.0,16.0,0.5,1.25,32.91,0.0,14.34
9.0,15.0,2.0,16.0,0.5,1.75,28.29,0.0,15.41
10.0,15.0,2.0,16.0,0.5,1.25,31.51,0.0,14.49
11.0,15.0,2.0,16.0,0.5,1.25,40.6,0.0,10.3
12.0,15.0,2.0,16.0,0.5,1.75,28.88,0.0,14.58
13.0,15.0,2.0,16.0,0.5,0.75,38.72,0.0,11.36
14.0,15.0,2.0,16.0,0.5,0.75,27.97,0.0,15.53
15.0,15.0,2.0,16.0,0.5,1.75,25.94,0.0,16.49
16.0,15.0,2.0,16.0,0.5,0.75,32.71,0.0,14.53
17.0,15.0,2.0,16.0,0.5,1.25,39.12,0.0,10.56
18.0,15.0,2.0,16.0,0.5,0.75,31.08,0.0,15.4
19.0,15.0,2.0,16.0,0.5,0.75,32.72,0.0,12.84
20.0,15.0,2.0,16.0,0.5,0.75,31.08,0.0,14.84
21.0,25.0,3.0,16.0,0.5,0.75,58.12,0.0,21.06
22.0,25.0,3.0,16.0,0.5,0.75,58.12,0.0,21.06
23.0,25.0,3.0,16.0,0.5,1.25,56.62,0.0,0.0
24.0,25.0,3.0,16.0,0.5,0.75,49.96,0.0,25.4
25.0,25.0,3.0,16.0,0.5,1.25,48.03,0.0,26.41
26.0,25.0,3.0,16.0,0.5,1.75,53.18,0.0,23.35
27.0,25.0,3.0,16.0,0.5,0.75,52.42,0.0,23.25
28.0,25.0,3.0,16.0,0.5,0.75,50.0,0.0,24.3
29.0,25.0,3.0,16.0,0.5,1.25,48.35,0.0,25.16
30.0,25.0,3.0,16.0,0.5,0.75,50.0,0.0,24.3
31.0,25.0,3.0,16.0,0.5,0.75,47.89,0.0,26.62
32.0,25.0,3.0,16.0,0.5,0.75,44.42,0.0,27.21
33.0,25.0,3.0,16.0,0.5,1.75,47.55,0.0,25.6
34.0,25.0,3.0,16.0,0.5,0.75,48.03,0.0,26.41
35.0,25.0,3.0,16.0,0.5,0.75,51.05,0.0,23.7
36.0,25.0,3.0,16.0,0.5,0.75,52.39,0.0,24.08
37.0,15.0,2.0,5.0,0.5,1.75,31.19,0.0,14.05
38.0,15.0,2.0,5.0,0.5,1.75,28.83,0.0,16.24
39.0,15.0,2.0,5.0,0.5,1.75,40.6,0.0,10.3
40.0,15.0,2.0,5.0,0.5,1.75,28.5,0.0,14.95
41.0,15.0,2.0,5.0,0.5,1.75,28.27,0.0,16.81
42.0,5.0,1.0,16.0,0.5,1.75,11.46,0.0,5.03
43.0,5.0,1.0,16.0,0.5,1.25,12.9,0.0,2.65
44.0,5.0,1.0,16.0,0.5,0.75,12.54,0.0,2.75
45.0,5.0,1.0,16.0,0.5,1.75,15.02,0.0,2.51
46.0,5.0,1.0,16.0,0.5,1.75,11.67,0.0,3.44
47.0,5.0,1.0,16.0,0.5,0.75,15.02,0.0,2.51
48.0,5.0,1.0,16.0,0.5,1.25,12.77,0.0,4.56
49.0,5.0,1.0,16.0,0.5,1.25,4.96,0.0,8.48
50.0,5.0,1.0,16.0,0.5,0.75,0.96,0.0,9.48
51.0,5.0,1.0,16.0,0.5,1.25,5.06,0.0,7.53
52.0,5.0,1.0,16.0,0.5,0.75,7.81,0.0,5.73
53.0,5.0,1.0,16.0,0.5,1.75,8.39,0.0,5.46
54.0,5.0,1.0,16.0,0.5,0.75,10.91,0.0,4.47
55.0,5.0,1.0,16.0,0.5,0.75,6.38,0.0,6.99
56.0,5.0,1.0,16.0,0.5,1.25,6.28,0.0,6.38
57.0,5.0,1.0,16.0,0.5,0.75,11.46,0.0,5.03
58.0,25.0,3.0,5.0,0.5,0.75,46.26,0.0,26.93
59.0,25.0,3.0,5.0,0.5,0.75,59.34,0.0,20.67
60.0,25.0,3.0,5.0,0.5,1.75,41.5,0.0,29.75
61.0,25.0,3.0,5.0,0.5,1.75,48.03,0.0,26.41
62.0,25.0,3.0,5.0,0.5,0.75,41.5,0.0,29.75
63.0,5.0,1.0,5.0,0.5,1.25,6.67,0.0,5.73
64.0,5.0,1.0,5.0,0.5,1.25,7.81,0.0,5.73
65.0,5.0,1.0,5.0,0.5,0.75,9.68,0.0,4.42
66.0,5.0,1.0,5.0,0.5,1.25,11.46,0.0,5.03
67.0,5.0,1.0,5.0,0.5,0.75,8.39,0.0,5.46
68.0,15.0,2.0,16.0,0.5,1.25,28.88,0.0,14.58
69.0,15.0,2.0,16.0,0.5,1.25,32.91,0.0,14.34
70.0,15.0,2.0,16.0,0.5,0.75,31.08,0.0,15.4
71.0,15.0,2.0,16.0,0.5,1.25,32.91,0.0,14.34
72.0,15.0,2.0,16.0,0.5,0.75,28.88,0.0,14.58
73.0,15.0,2.0,16.0,0.5,1.25,39.12,0.0,10.56
74.0,15.0,2.0,16.0,0.5,0.75,28.86,0.0,14.85
75.0,15.0,2.0,16.0,0.5,0.75,25.12,0.0,16.56
76.0,15.0,2.0,16.0,0.5,0.75,25.22,0.0,16.41
77.0,15.0,2.0,16.0,0.5,1.75,30.79,0.0,14.41
78.0,15.0,2.0,16.0,0.5,1.75,32.93,0.0,14.07
79.0,15.0,2.0,16.0,0.5,0.75,27.97,0.0,15.53
80.0,15.0,2.0,16.0,0.5,0.75,23.72,0.0,17.86
81.0,15.0,2.0,16.0,0.5,1.25,24.12,0.0,17.06
82.0,15.0,2.0,16.0,0.5,0.75,31.51,0.0,14.49
83.0,15.0,2.0,16.0,0.5,0.75,28.86,0.0,14.85
84.0,25.0,3.0,16.0,0.5,0.75,58.12,0.0,21.06
85.0,25.0,3.0,16.0,0.5,0.75,50.73,0.0,24.1
86.0,25.0,3.0,16.0,0.5,0.75,50.0,0.0,24.3
87.0,25.0,3.0,16.0,0.5,1.25,50.2,0.0,24.96
88.0,25.0,3.0,16.0,0.5,1.25,47.89,0.0,26.62
89.0,25.0,3.0,16.0,0.5,1.25,53.18,0.0,23.35
90.0,25.0,3.0,16.0,0.5,0.75,47.34,0.0,26.91
91.0,25.0,3.0,16.0,0.5,0.75,51.81,0.0,24.36
92.0,25.0,3.0,16.0,0.5,1.75,52.42,0.0,23.25
93.0,25.0,3.0,16.0,0.5,0.75,54.2,0.0,23.58
94.0,25.0,3.0,16.0,0.5,0.75,47.89,0.0,26.62
