,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,15.0,2.0,16.0,0.5,1.75,37.06,0.0,10.53
1.0,15.0,2.0,16.0,0.5,0.75,26.76,0.0,16.9
2.0,15.0,2.0,16.0,0.5,0.75,27.41,0.0,16.38
3.0,15.0,2.0,16.0,0.5,1.25,29.54,0.0,14.35
4.0,15.0,2.0,16.0,0.5,0.75,32.05,0.0,14.76
5.0,15.0,2.0,16.0,0.5,1.25,28.69,0.0,15.89
6.0,15.0,2.0,16.0,0.5,1.75,26.76,0.0,16.9
7.0,15.0,2.0,16.0,0.5,0.75,33.04,0.0,12.52
8.0,15.0,2.0,16.0,0.5,0.75,34.74,0.0,13.57
9.0,15.0,2.0,16.0,0.5,1.75,23.6,0.0,18.8
10.0,15.0,2.0,16.0,0.5,1.75,37.06,0.0,10.53
11.0,15.0,2.0,16.0,0.5,1.25,32.77,0.0,13.99
12.0,15.0,2.0,16.0,0.5,0.75,40.72,0.0,10.36
13.0,15.0,2.0,16.0,0.5,0.75,25.4,0.0,17.7
14.0,15.0,2.0,16.0,0.5,0.75,29.7,0.0,15.27
15.0,15.0,2.0,16.0,0.5,0.75,27.51,0.0,15.87
16.0,5.0,1.0,5.0,0.5,0.75,12.75,0.0,4.55
17.0,5.0,1.0,5.0,0.5,0.75,14.18,0.0,3.29
18.0,5.0,1.0,5.0,0.5,0.75,18.5,0.0,0.25
19.0,5.0,1.0,5.0,0.5,1.25,7.26,0.0,6.59
20.0,5.0,1.0,5.0,0.5,0.75,8.21,0.0,5.93
21.0,15.0,2.0,5.0,0.5,1.75,21.28,0.0,18.64
22.0,15.0,2.0,5.0,0.5,1.75,34.74,0.0,13.57
23.0,15.0,2.0,5.0,0.5,1.25,25.94,0.0,16.97
24.0,15.0,2.0,5.0,0.5,0.75,34.48,0.0,12.24
25.0,15.0,2.0,5.0,0.5,1.25,29.54,0.0,14.35
26.0,25.0,3.0,5.0,0.5,1.75,47.55,0.0,25.32
27.0,25.0,3.0,5.0,0.5,1.75,59.84,0.0,20.92
28.0,25.0,3.0,5.0,0.5,1.25,53.58,0.0,22.79
29.0,25.0,3.0,5.0,0.5,1.25,49.72,0.0,25.0
30.0,25.0,3.0,5.0,0.5,0.75,53.58,0.0,22.79
31.0,5.0,1.0,16.0,0.5,0.75,7.26,0.0,6.59
32.0,5.0,1.0,16.0,0.5,1.75,21.0,0.0,0.5
33.0,5.0,1.0,16.0,0.5,1.75,6.87,0.0,5.83
34.0,5.0,1.0,16.0,0.5,1.25,1.76,0.0,9.88
35.0,5.0,1.0,16.0,0.5,1.25,11.87,0.0,4.95
36.0,5.0,1.0,16.0,0.5,0.75,11.87,0.0,4.95
37.0,5.0,1.0,16.0,0.5,0.75,14.76,0.0,3.38
38.0,5.0,1.0,16.0,0.5,1.75,11.73,0.0,4.32
39.0,5.0,1.0,16.0,0.5,0.75,11.87,0.0,4.95
40.0,5.0,1.0,16.0,0.5,0.75,12.75,0.0,4.55
41.0,5.0,1.0,16.0,0.5,0.75,11.73,0.0,4.32
42.0,5.0,1.0,16.0,0.5,1.25,1.76,0.0,9.88
43.0,5.0,1.0,16.0,0.5,0.75,10.14,0.0,4.37
44.0,5.0,1.0,16.0,0.5,0.75,14.58,0.0,2.29
45.0,5.0,1.0,16.0,0.5,0.75,11.87,0.0,4.95
46.0,5.0,1.0,16.0,0.5,1.25,9.62,0.0,5.23
47.0,25.0,3.0,16.0,0.5,1.25,53.86,0.0,23.41
48.0,25.0,3.0,16.0,0.5,1.75,48.17,0.0,26.76
49.0,25.0,3.0,16.0,0.5,1.25,48.33,0.0,25.15
50.0,25.0,3.0,16.0,0.5,0.75,52.16,0.0,23.12
51.0,25.0,3.0,16.0,0.5,1.25,46.36,0.0,26.98
52.0,25.0,3.0,16.0,0.5,1.25,50.41,0.0,24.22
53.0,25.0,3.0,16.0,0.5,1.25,55.02,0.0,22.51
54.0,25.0,3.0,16.0,0.5,0.75,53.34,0.0,22.87
55.0,25.0,3.0,16.0,0.5,0.75,47.0,0.0,26.74
56.0,25.0,3.0,16.0,0.5,1.75,57.54,0.0,20.77
57.0,25.0,3.0,16.0,0.5,0.75,60.12,0.0,20.06
58.0,25.0,3.0,16.0,0.5,0.75,59.84,0.0,0.0
59.0,25.0,3.0,16.0,0.5,1.75,46.36,0.0,26.98
60.0,25.0,3.0,16.0,0.5,1.25,51.95,0.0,24.15
61.0,25.0,3.0,16.0,0.5,1.25,42.38,0.0,29.19
62.0,25.0,3.0,16.0,0.5,0.75,52.66,0.0,23.09
63.0,15.0,2.0,16.0,0.5,0.75,34.48,0.0,12.24
64.0,15.0,2.0,16.0,0.5,1.25,32.77,0.0,13.99
65.0,15.0,2.0,16.0,0.5,1.25,35.96,0.0,11.98
66.0,15.0,2.0,16.0,0.5,0.75,31.6,0.0,15.1
67.0,15.0,2.0,16.0,0.5,0.75,32.77,0.0,13.99
68.0,15.0,2.0,16.0,0.5,0.75,27.9,0.0,16.91
69.0,15.0,2.0,16.0,0.5,0.75,35.96,0.0,11.98
70.0,15.0,2.0,16.0,0.5,0.75,32.13,0.0,14.52
71.0,15.0,2.0,16.0,0.5,1.75,37.74,0.0,11.87
72.0,15.0,2.0,16.0,0.5,1.25,32.77,0.0,13.99
73.0,15.0,2.0,16.0,0.5,0.75,28.01,0.0,14.99
74.0,15.0,2.0,16.0,0.5,1.25,35.96,0.0,11.98
75.0,15.0,2.0,16.0,0.5,1.75,32.08,0.0,13.08
76.0,15.0,2.0,16.0,0.5,0.75,27.91,0.0,15.78
77.0,15.0,2.0,16.0,0.5,1.25,28.69,0.0,15.89
78.0,15.0,2.0,16.0,0.5,1.75,28.03,0.0,16.41
79.0,5.0,1.0,5.0,0.5,0.75,1.76,0.0,9.88
80.0,5.0,1.0,5.0,0.5,0.75,12.41,0.0,3.81
81.0,5.0,1.0,5.0,0.5,1.25,11.47,0.0,3.62
82.0,5.0,1.0,5.0,0.5,0.75,17.54,0.0,1.77
83.0,5.0,1.0,5.0,0.5,0.75,15.72,0.0,1.86
84.0,15.0,2.0,5.0,0.5,0.75,26.76,0.0,16.9
85.0,15.0,2.0,5.0,0.5,1.75,27.9,0.0,16.91
86.0,15.0,2.0,5.0,0.5,0.75,33.04,0.0,12.52
87.0,15.0,2.0,5.0,0.5,0.75,26.5,0.0,17.05
88.0,15.0,2.0,5.0,0.5,0.75,37.06,0.0,10.53
89.0,25.0,3.0,5.0,0.5,0.75,60.12,0.0,20.06
90.0,25.0,3.0,5.0,0.5,1.75,46.14,0.0,26.03
91.0,25.0,3.0,5.0,0.5,0.75,56.68,0.0,21.34
92.0,25.0,3.0,5.0,0.5,1.25,53.86,0.0,23.41
93.0,25.0,3.0,5.0,0.5,0.75,43.72,0.0,27.86
94.0,5.0,1.0,16.0,0.5,0.75,10.14,0.0,4.37
95.0,5.0,1.0,16.0,0.5,1.25,11.73,0.0,4.32
96.0,5.0,1.0,16.0,0.5,1.25,8.11,0.0,5.04
97.0,5.0,1.0,16.0,0.5,1.25,7.04,0.0,7.04
98.0,5.0,1.0,16.0,0.5,1.25,12.75,0.0,4.55
99.0,5.0,1.0,16.0,0.5,0.75,9.62,0.0,5.23
100.0,5.0,1.0,16.0,0.5,1.75,14.76,0.0,3.38
101.0,5.0,1.0,16.0,0.5,0.75,11.73,0.0,4.32
102.0,5.0,1.0,16.0,0.5,0.75,1.76,0.0,9.88
103.0,5.0,1.0,16.0,0.5,0.75,10.72,0.0,4.94
104.0,5.0,1.0,16.0,0.5,1.75,15.72,0.0,1.86
105.0,5.0,1.0,16.0,0.5,0.75,10.79,0.0,4.13
106.0,5.0,1.0,16.0,0.5,1.75,1.76,0.0,9.88
