,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,25.0,3.0,16.0,0.5,0.75,47.09,0.0,26.22
1.0,25.0,3.0,16.0,0.5,1.25,51.97,0.0,24.44
2.0,25.0,3.0,16.0,0.5,0.75,52.17,0.0,23.41
3.0,25.0,3.0,16.0,0.5,1.75,51.97,0.0,24.44
4.0,25.0,3.0,16.0,0.5,1.75,48.61,0.0,25.57
5.0,25.0,3.0,16.0,0.5,1.25,55.82,0.0,0.0
6.0,25.0,3.0,16.0,0.5,1.25,52.9,0.0,22.65
7.0,25.0,3.0,16.0,0.5,0.75,55.18,0.0,21.59
8.0,25.0,3.0,16.0,0.5,0.75,52.66,0.0,22.81
9.0,25.0,3.0,16.0,0.5,0.75,58.92,0.0,21.46
10.0,25.0,3.0,16.0,0.5,0.75,46.04,0.0,26.54
11.0,25.0,3.0,16.0,0.5,1.75,48.76,0.0,25.08
12.0,25.0,3.0,16.0,0.5,0.75,47.08,0.0,27.34
13.0,25.0,3.0,16.0,0.5,1.75,51.33,0.0,24.68
14.0,25.0,3.0,16.0,0.5,0.75,49.03,0.0,25.5
15.0,25.0,3.0,16.0,0.5,1.25,40.46,0.0,29.23
16.0,5.0,1.0,5.0,0.5,1.25,11.15,0.0,3.75
17.0,5.0,1.0,5.0,0.5,0.75,0.92,0.0,9.46
18.0,5.0,1.0,5.0,0.5,0.75,11.15,0.0,3.75
19.0,5.0,1.0,5.0,0.5,0.75,11.87,0.0,3.54
20.0,5.0,1.0,5.0,0.5,1.25,13.62,0.0,2.81
21.0,15.0,2.0,16.0,0.5,1.75,28.01,0.0,16.12
22.0,15.0,2.0,16.0,0.5,0.75,26.08,0.0,16.0
23.0,15.0,2.0,16.0,0.5,0.75,27.48,0.0,17.26
24.0,15.0,2.0,16.0,0.5,1.75,22.16,0.0,18.08
25.0,15.0,2.0,16.0,0.5,1.25,33.56,0.0,13.26
26.0,15.0,2.0,16.0,0.5,0.75,24.92,0.0,18.46
27.0,15.0,2.0,16.0,0.5,0.75,19.38,0.0,19.69
28.0,15.0,2.0,16.0,0.5,0.75,32.83,0.0,13.74
29.0,15.0,2.0,16.0,0.5,1.75,20.56,0.0,19.28
30.0,15.0,2.0,16.0,0.5,1.25,34.08,0.0,13.8
31.0,15.0,2.0,16.0,0.5,1.25,26.7,0.0,17.35
32.0,15.0,2.0,16.0,0.5,1.25,28.01,0.0,16.12
33.0,15.0,2.0,16.0,0.5,1.75,29.64,0.0,14.68
34.0,15.0,2.0,16.0,0.5,0.75,33.56,0.0,13.26
35.0,15.0,2.0,16.0,0.5,1.25,33.62,0.0,13.01
36.0,15.0,2.0,16.0,0.5,1.75,27.48,0.0,17.26
37.0,25.0,3.0,5.0,0.5,1.25,42.32,0.0,28.16
38.0,25.0,3.0,5.0,0.5,1.25,52.21,0.0,23.99
39.0,25.0,3.0,5.0,0.5,1.75,40.18,0.0,30.09
40.0,25.0,3.0,5.0,0.5,0.75,49.62,0.0,24.39
41.0,25.0,3.0,5.0,0.5,0.75,52.03,0.0,24.19
42.0,15.0,2.0,5.0,0.5,0.75,33.4,0.0,12.7
43.0,15.0,2.0,5.0,0.5,0.75,26.7,0.0,17.35
44.0,15.0,2.0,5.0,0.5,1.75,27.16,0.0,17.38
45.0,15.0,2.0,5.0,0.5,1.75,33.62,0.0,13.01
46.0,15.0,2.0,5.0,0.5,0.75,29.24,0.0,15.32
47.0,5.0,1.0,16.0,0.5,0.75,12.44,0.0,2.98
48.0,5.0,1.0,16.0,0.5,1.75,14.56,0.0,2.28
49.0,5.0,1.0,16.0,0.5,0.75,2.9,0.0,8.45
50.0,5.0,1.0,16.0,0.5,0.75,0.92,0.0,9.46
51.0,5.0,1.0,16.0,0.5,0.75,9.05,0.0,5.79
52.0,5.0,1.0,16.0,0.5,0.75,9.16,0.0,4.44
53.0,5.0,1.0,16.0,0.5,0.75,9.05,0.0,5.79
54.0,5.0,1.0,16.0,0.5,0.75,9.05,0.0,5.79
55.0,5.0,1.0,16.0,0.5,1.75,13.13,0.0,3.89
56.0,5.0,1.0,16.0,0.5,1.75,9.05,0.0,5.79
57.0,5.0,1.0,16.0,0.5,0.75,17.74,0.0,1.87
58.0,5.0,1.0,16.0,0.5,0.75,10.6,0.0,4.6
59.0,5.0,1.0,16.0,0.5,1.25,16.6,0.0,2.3
60.0,5.0,1.0,16.0,0.5,1.25,8.81,0.0,5.95
61.0,5.0,1.0,16.0,0.5,1.75,18.82,0.0,1.41
62.0,5.0,1.0,16.0,0.5,0.75,7.94,0.0,6.93
63.0,25.0,3.0,16.0,0.5,0.75,47.2,0.0,26.56
64.0,25.0,3.0,16.0,0.5,1.75,55.82,0.0,22.91
65.0,25.0,3.0,16.0,0.5,1.75,42.32,0.0,28.16
66.0,25.0,3.0,16.0,0.5,1.25,59.66,0.0,19.83
67.0,25.0,3.0,16.0,0.5,0.75,44.16,0.0,28.08
68.0,25.0,3.0,16.0,0.5,0.75,48.76,0.0,25.08
