,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,15.0,2.0,16.0,0.5,0.75,36.8,0.0,12.4
1.0,15.0,2.0,16.0,0.5,1.25,32.6,0.0,13.34
2.0,15.0,2.0,16.0,0.5,1.25,34.52,0.0,13.46
3.0,15.0,2.0,16.0,0.5,1.75,32.86,0.0,13.19
4.0,15.0,2.0,16.0,0.5,1.25,38.92,0.0,11.46
5.0,15.0,2.0,16.0,0.5,1.25,32.73,0.0,14.25
6.0,15.0,2.0,16.0,0.5,1.75,30.16,0.0,15.5
7.0,15.0,2.0,16.0,0.5,0.75,29.29,0.0,16.19
8.0,15.0,2.0,16.0,0.5,0.75,31.73,0.0,14.88
9.0,15.0,2.0,16.0,0.5,0.75,29.11,0.0,15.82
10.0,15.0,2.0,16.0,0.5,0.75,27.4,0.0,16.94
11.0,15.0,2.0,16.0,0.5,0.75,30.56,0.0,14.86
12.0,15.0,2.0,16.0,0.5,1.75,27.0,0.0,17.02
13.0,15.0,2.0,16.0,0.5,0.75,32.86,0.0,13.19
14.0,15.0,2.0,16.0,0.5,0.75,35.68,0.0,12.84
15.0,15.0,2.0,16.0,0.5,1.75,35.68,0.0,12.84
16.0,25.0,3.0,5.0,0.5,0.75,47.19,0.0,25.99
17.0,25.0,3.0,5.0,0.5,0.75,45.26,0.0,27.63
18.0,25.0,3.0,5.0,0.5,1.75,41.0,0.0,30.5
19.0,25.0,3.0,5.0,0.5,0.75,54.48,0.0,23.44
20.0,25.0,3.0,5.0,0.5,1.75,55.38,0.0,21.69
21.0,5.0,1.0,16.0,0.5,0.75,18.78,0.0,1.39
22.0,5.0,1.0,16.0,0.5,1.25,11.43,0.0,4.73
23.0,5.0,1.0,16.0,0.5,0.75,8.31,0.0,5.7
24.0,5.0,1.0,16.0,0.5,1.25,11.85,0.0,4.66
25.0,5.0,1.0,16.0,0.5,0.75,18.06,0.0,0.03
26.0,5.0,1.0,16.0,0.5,1.75,12.03,0.0,3.9
27.0,5.0,1.0,16.0,0.5,1.75,14.52,0.0,3.26
28.0,5.0,1.0,16.0,0.5,0.75,12.11,0.0,4.51
29.0,5.0,1.0,16.0,0.5,1.25,2.66,0.0,9.33
30.0,5.0,1.0,16.0,0.5,0.75,3.72,0.0,7.86
31.0,5.0,1.0,16.0,0.5,0.75,9.89,0.0,5.93
32.0,5.0,1.0,16.0,0.5,0.75,18.06,0.0,0.03
33.0,5.0,1.0,16.0,0.5,0.75,10.94,0.0,4.77
34.0,5.0,1.0,16.0,0.5,1.75,7.81,0.0,5.73
35.0,5.0,1.0,16.0,0.5,0.75,3.54,0.0,8.77
