,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,itiExtra,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial
1,53.17,0,27.89,0.665029499999946,1,"[['v', 0.665029499999946]]",1,53.17,1,3.334970500000054,0.02063862500654068,[],0.6887010000064038,1.1937332920060726,2.194879208007478,1
2,6.45,0,5.1,0.6285387500101933,1,"[['n', 0.6285387500101933]]",0,5.1,1.5,3.3714612499898067,6.526205292000668,[],7.157624917002977,7.662770666996948,8.66387562500313,2
