,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,5.0,0.5,0.75,8.81,0.0,5.95
1.0,5.0,1.0,5.0,0.5,0.75,9.39,0.0,5.68
2.0,5.0,1.0,5.0,0.5,0.75,7.59,0.0,5.91
3.0,5.0,1.0,5.0,0.5,1.25,8.42,0.0,4.91
4.0,5.0,1.0,5.0,0.5,1.25,7.59,0.0,5.91
5.0,15.0,2.0,16.0,0.5,1.25,39.44,0.0,9.72
6.0,15.0,2.0,16.0,0.5,1.25,22.72,0.0,19.36
7.0,15.0,2.0,16.0,0.5,1.25,27.99,0.0,16.67
8.0,15.0,2.0,16.0,0.5,1.75,32.81,0.0,14.58
9.0,15.0,2.0,16.0,0.5,1.75,38.9,0.0,11.45
10.0,15.0,2.0,16.0,0.5,1.25,21.42,0.0,19.71
11.0,15.0,2.0,16.0,0.5,1.75,28.78,0.0,15.09
12.0,15.0,2.0,16.0,0.5,0.75,30.7,0.0,15.49
13.0,15.0,2.0,16.0,0.5,1.25,26.54,0.0,16.23
14.0,15.0,2.0,16.0,0.5,0.75,28.78,0.0,15.09
15.0,15.0,2.0,16.0,0.5,1.75,25.98,0.0,16.99
16.0,15.0,2.0,16.0,0.5,1.25,27.77,0.0,15.15
17.0,15.0,2.0,16.0,0.5,1.25,32.48,0.0,13.28
18.0,15.0,2.0,16.0,0.5,0.75,33.24,0.0,13.1
19.0,15.0,2.0,16.0,0.5,1.75,38.44,0.0,10.22
20.0,15.0,2.0,16.0,0.5,0.75,29.9,0.0,14.81
21.0,5.0,1.0,16.0,0.5,1.25,9.74,0.0,5.01
22.0,5.0,1.0,16.0,0.5,0.75,6.74,0.0,6.61
23.0,5.0,1.0,16.0,0.5,0.75,6.3,0.0,6.11
24.0,5.0,1.0,16.0,0.5,0.75,2.88,0.0,8.44
25.0,5.0,1.0,16.0,0.5,1.75,11.97,0.0,5.0
26.0,5.0,1.0,16.0,0.5,1.25,8.42,0.0,4.91
27.0,5.0,1.0,16.0,0.5,1.25,13.58,0.0,3.27
28.0,5.0,1.0,16.0,0.5,1.75,14.92,0.0,3.46
29.0,5.0,1.0,16.0,0.5,0.75,11.31,0.0,3.83
30.0,5.0,1.0,16.0,0.5,0.75,8.98,0.0,4.91
31.0,5.0,1.0,16.0,0.5,1.75,7.59,0.0,5.91
32.0,5.0,1.0,16.0,0.5,1.25,8.51,0.0,6.08
33.0,5.0,1.0,16.0,0.5,0.75,7.27,0.0,6.03
