,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,15.0,2.0,5.0,0.5,1.25,36.9,0.0,12.45
1.0,15.0,2.0,5.0,0.5,0.75,38.04,0.0,11.02
2.0,15.0,2.0,5.0,0.5,1.25,22.1,0.0,18.05
3.0,15.0,2.0,5.0,0.5,1.75,38.04,0.0,11.02
4.0,15.0,2.0,5.0,0.5,1.25,27.67,0.0,16.51
5.0,25.0,3.0,5.0,0.5,0.75,43.32,0.0,28.66
6.0,25.0,3.0,5.0,0.5,0.75,54.48,0.0,23.44
7.0,25.0,3.0,5.0,0.5,0.75,55.08,0.0,21.54
8.0,25.0,3.0,5.0,0.5,0.75,56.6,0.0,21.3
9.0,25.0,3.0,5.0,0.5,0.75,58.32,0.0,20.16
10.0,15.0,2.0,16.0,0.5,1.25,27.67,0.0,16.51
11.0,15.0,2.0,16.0,0.5,0.75,39.08,0.0,10.54
12.0,15.0,2.0,16.0,0.5,0.75,31.53,0.0,13.65
13.0,15.0,2.0,16.0,0.5,0.75,32.09,0.0,13.37
14.0,15.0,2.0,16.0,0.5,1.25,33.3,0.0,13.69
15.0,15.0,2.0,16.0,0.5,1.25,25.28,0.0,17.64
16.0,15.0,2.0,16.0,0.5,1.75,29.49,0.0,16.01
17.0,15.0,2.0,16.0,0.5,1.75,31.15,0.0,14.31
18.0,15.0,2.0,16.0,0.5,1.25,30.3,0.0,15.85
19.0,15.0,2.0,16.0,0.5,0.75,26.56,0.0,16.24
20.0,15.0,2.0,16.0,0.5,0.75,31.15,0.0,14.31
21.0,15.0,2.0,16.0,0.5,0.75,28.74,0.0,14.79
22.0,15.0,2.0,16.0,0.5,0.75,36.62,0.0,11.31
23.0,15.0,2.0,16.0,0.5,1.25,31.63,0.0,14.83
24.0,15.0,2.0,16.0,0.5,0.75,31.03,0.0,13.69
25.0,15.0,2.0,16.0,0.5,0.75,33.24,0.0,13.1
26.0,5.0,1.0,5.0,0.5,1.75,8.92,0.0,5.16
27.0,5.0,1.0,5.0,0.5,0.75,16.68,0.0,1.34
28.0,5.0,1.0,5.0,0.5,1.75,12.42,0.0,2.97
29.0,5.0,1.0,5.0,0.5,1.75,10.85,0.0,3.88
30.0,5.0,1.0,5.0,0.5,0.75,1.58,0.0,9.79
31.0,25.0,3.0,16.0,0.5,0.75,51.46,0.0,25.03
32.0,25.0,3.0,16.0,0.5,1.25,46.7,0.0,26.31
33.0,25.0,3.0,16.0,0.5,1.25,51.46,0.0,25.03
34.0,25.0,3.0,16.0,0.5,1.75,46.32,0.0,26.4
35.0,25.0,3.0,16.0,0.5,1.75,51.99,0.0,24.17
36.0,25.0,3.0,16.0,0.5,0.75,52.76,0.0,23.42
37.0,25.0,3.0,16.0,0.5,1.25,43.98,0.0,27.99
38.0,25.0,3.0,16.0,0.5,1.75,52.01,0.0,23.89
39.0,25.0,3.0,16.0,0.5,1.75,52.09,0.0,23.37
40.0,25.0,3.0,16.0,0.5,0.75,49.37,0.0,25.95
41.0,25.0,3.0,16.0,0.5,1.75,55.08,0.0,21.54
42.0,25.0,3.0,16.0,0.5,1.25,56.6,0.0,0.0
43.0,25.0,3.0,16.0,0.5,0.75,49.37,0.0,25.95
44.0,25.0,3.0,16.0,0.5,0.75,58.22,0.0,21.11
45.0,25.0,3.0,16.0,0.5,1.75,52.09,0.0,23.37
46.0,25.0,3.0,16.0,0.5,1.75,43.32,0.0,28.66
47.0,5.0,1.0,16.0,0.5,0.75,18.36,0.0,0.18
48.0,5.0,1.0,16.0,0.5,0.75,8.92,0.0,5.16
49.0,5.0,1.0,16.0,0.5,1.75,8.41,0.0,5.19
50.0,5.0,1.0,16.0,0.5,1.25,4.04,0.0,8.02
51.0,5.0,1.0,16.0,0.5,1.25,8.41,0.0,5.19
52.0,5.0,1.0,16.0,0.5,1.25,12.53,0.0,3.59
53.0,5.0,1.0,16.0,0.5,0.75,12.59,0.0,4.47
54.0,5.0,1.0,16.0,0.5,0.75,4.04,0.0,8.02
55.0,5.0,1.0,16.0,0.5,1.75,9.46,0.0,4.31
56.0,5.0,1.0,16.0,0.5,0.75,9.46,0.0,4.31
