,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,itiExtra,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial
1,53.17,0,27.89,0.7350931659748312,2,"[['n', 0.7350931659748312]]",1,0,1,3.264906834025169,0.015548957977443933,[],0.7535735829733312,1.259296957985498,2.260405874985736,1
2,6.45,0,5.1,0.8311432500195224,2,"[['n', 0.8311432500195224]]",1,0,1.5,3.1688567499804776,6.524976999993669,[],7.359133958001621,7.864102082996396,8.865206791000674,2
