,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,15.0,2.0,16.0,0.5,0.75,36.62,0.0,11.31
1.0,15.0,2.0,16.0,0.5,0.75,29.36,0.0,14.54
2.0,15.0,2.0,16.0,0.5,1.25,32.01,0.0,13.61
3.0,15.0,2.0,16.0,0.5,1.25,27.14,0.0,16.81
4.0,15.0,2.0,16.0,0.5,0.75,34.72,0.0,13.56
5.0,15.0,2.0,16.0,0.5,0.75,25.82,0.0,16.43
6.0,15.0,2.0,16.0,0.5,1.75,27.45,0.0,15.55
7.0,15.0,2.0,16.0,0.5,0.75,36.62,0.0,11.31
8.0,15.0,2.0,16.0,0.5,1.75,23.54,0.0,18.77
9.0,15.0,2.0,16.0,0.5,0.75,23.54,0.0,18.77
10.0,15.0,2.0,16.0,0.5,1.25,29.36,0.0,14.54
11.0,15.0,2.0,16.0,0.5,1.75,35.08,0.0,0.0
12.0,15.0,2.0,16.0,0.5,0.75,35.52,0.0,11.76
13.0,15.0,2.0,16.0,0.5,0.75,21.8,0.0,18.9
14.0,15.0,2.0,16.0,0.5,0.75,30.96,0.0,14.78
15.0,15.0,2.0,16.0,0.5,1.25,19.84,0.0,19.92
16.0,25.0,3.0,16.0,0.5,0.75,45.5,0.0,26.55
17.0,25.0,3.0,16.0,0.5,1.75,49.76,0.0,24.74
18.0,25.0,3.0,16.0,0.5,1.25,47.22,0.0,26.85
19.0,25.0,3.0,16.0,0.5,1.75,50.21,0.0,24.12
20.0,25.0,3.0,16.0,0.5,1.25,50.38,0.0,25.61
21.0,25.0,3.0,16.0,0.5,0.75,49.76,0.0,24.46
22.0,25.0,3.0,16.0,0.5,0.75,57.76,0.0,20.88
23.0,25.0,3.0,16.0,0.5,1.25,56.22,0.0,22.11
24.0,25.0,3.0,16.0,0.5,0.75,57.76,0.0,20.88
25.0,25.0,3.0,16.0,0.5,1.75,52.23,0.0,24.57
26.0,25.0,3.0,16.0,0.5,1.75,54.92,0.0,23.46
27.0,25.0,3.0,16.0,0.5,0.75,52.23,0.0,24.57
28.0,25.0,3.0,16.0,0.5,1.75,49.82,0.0,25.61
29.0,25.0,3.0,16.0,0.5,0.75,52.33,0.0,24.34
30.0,25.0,3.0,16.0,0.5,0.75,47.3,0.0,26.61
31.0,25.0,3.0,16.0,0.5,1.25,51.48,0.0,25.04
32.0,5.0,1.0,16.0,0.5,0.75,12.11,0.0,3.66
33.0,5.0,1.0,16.0,0.5,0.75,11.49,0.0,3.63
34.0,5.0,1.0,16.0,0.5,0.75,9.07,0.0,5.52
35.0,5.0,1.0,16.0,0.5,0.75,10.04,0.0,5.72
36.0,5.0,1.0,16.0,0.5,0.75,0.0,0.0,9.67
37.0,5.0,1.0,16.0,0.5,1.25,12.85,0.0,3.75
38.0,5.0,1.0,16.0,0.5,0.75,10.04,0.0,5.72
39.0,5.0,1.0,16.0,0.5,1.75,11.77,0.0,4.9
40.0,5.0,1.0,16.0,0.5,0.75,13.76,0.0,2.88
41.0,5.0,1.0,16.0,0.5,1.25,20.28,0.0,0.14
42.0,5.0,1.0,16.0,0.5,0.75,9.98,0.0,5.41
43.0,5.0,1.0,16.0,0.5,1.75,12.19,0.0,4.55
44.0,5.0,1.0,16.0,0.5,0.75,2.52,0.0,9.26
45.0,5.0,1.0,16.0,0.5,0.75,14.28,0.0,2.14
46.0,5.0,1.0,16.0,0.5,1.25,11.49,0.0,3.63
47.0,5.0,1.0,16.0,0.5,1.25,12.11,0.0,3.66
48.0,15.0,2.0,5.0,0.5,0.75,28.98,0.0,14.91
49.0,15.0,2.0,5.0,0.5,1.25,33.28,0.0,13.12
50.0,15.0,2.0,5.0,0.5,0.75,34.72,0.0,13.56
51.0,15.0,2.0,5.0,0.5,1.25,27.81,0.0,16.3
52.0,15.0,2.0,5.0,0.5,1.25,32.89,0.0,14.33
53.0,5.0,1.0,5.0,0.5,0.75,12.0,0.0,3.04
54.0,5.0,1.0,5.0,0.5,1.75,3.18,0.0,8.59
55.0,5.0,1.0,5.0,0.5,0.75,19.78,0.0,0.89
56.0,5.0,1.0,5.0,0.5,1.75,12.71,0.0,4.53
57.0,5.0,1.0,5.0,0.5,0.75,12.19,0.0,4.55
58.0,25.0,3.0,5.0,0.5,0.75,42.94,0.0,29.47
59.0,25.0,3.0,5.0,0.5,1.75,45.5,0.0,26.55
60.0,25.0,3.0,5.0,0.5,1.25,48.27,0.0,26.53
61.0,25.0,3.0,5.0,0.5,0.75,54.92,0.0,23.46
62.0,25.0,3.0,5.0,0.5,0.75,57.0,0.0,21.5
63.0,15.0,2.0,16.0,0.5,0.75,27.85,0.0,16.6
64.0,15.0,2.0,16.0,0.5,1.75,21.7,0.0,19.85
65.0,15.0,2.0,16.0,0.5,0.75,28.94,0.0,14.61
66.0,15.0,2.0,16.0,0.5,1.25,24.72,0.0,18.36
67.0,15.0,2.0,16.0,0.5,1.25,30.96,0.0,14.78
68.0,15.0,2.0,16.0,0.5,0.75,30.96,0.0,14.78
69.0,15.0,2.0,16.0,0.5,1.25,30.85,0.0,14.44
70.0,15.0,2.0,16.0,0.5,1.25,34.72,0.0,13.56
71.0,15.0,2.0,16.0,0.5,1.75,26.72,0.0,16.32
72.0,15.0,2.0,16.0,0.5,1.75,25.82,0.0,16.43
73.0,15.0,2.0,16.0,0.5,0.75,27.14,0.0,16.81
74.0,15.0,2.0,16.0,0.5,0.75,34.72,0.0,13.56
75.0,15.0,2.0,16.0,0.5,1.25,26.72,0.0,16.32
76.0,15.0,2.0,16.0,0.5,1.75,25.82,0.0,16.43
77.0,15.0,2.0,16.0,0.5,1.25,21.8,0.0,18.9
78.0,15.0,2.0,16.0,0.5,0.75,27.81,0.0,16.3
79.0,25.0,3.0,16.0,0.5,0.75,49.53,0.0,26.03
80.0,25.0,3.0,16.0,0.5,0.75,52.89,0.0,24.05
81.0,25.0,3.0,16.0,0.5,0.75,48.69,0.0,26.17
82.0,25.0,3.0,16.0,0.5,1.25,49.76,0.0,24.74
83.0,25.0,3.0,16.0,0.5,1.75,42.94,0.0,29.47
84.0,25.0,3.0,16.0,0.5,0.75,45.5,0.0,26.55
85.0,25.0,3.0,16.0,0.5,1.75,60.6,0.0,0.0
86.0,25.0,3.0,16.0,0.5,0.75,48.69,0.0,26.17
87.0,25.0,3.0,16.0,0.5,0.75,47.22,0.0,26.85
88.0,25.0,3.0,16.0,0.5,0.75,49.76,0.0,24.74
89.0,25.0,3.0,16.0,0.5,1.25,58.08,0.0,20.04
90.0,25.0,3.0,16.0,0.5,0.75,44.74,0.0,28.37
91.0,25.0,3.0,16.0,0.5,1.25,48.69,0.0,26.17
92.0,25.0,3.0,16.0,0.5,0.75,47.57,0.0,26.46
93.0,25.0,3.0,16.0,0.5,1.25,53.66,0.0,23.87
94.0,25.0,3.0,16.0,0.5,0.75,53.13,0.0,23.89
95.0,5.0,1.0,16.0,0.5,1.25,10.04,0.0,5.72
96.0,5.0,1.0,16.0,0.5,0.75,12.11,0.0,3.66
97.0,5.0,1.0,16.0,0.5,1.75,7.46,0.0,6.69
98.0,5.0,1.0,16.0,0.5,1.25,7.53,0.0,5.88
99.0,5.0,1.0,16.0,0.5,1.25,7.46,0.0,6.69
100.0,5.0,1.0,16.0,0.5,1.75,7.46,0.0,6.69
101.0,5.0,1.0,16.0,0.5,1.25,13.78,0.0,3.65
102.0,5.0,1.0,16.0,0.5,0.75,7.46,0.0,6.69
103.0,5.0,1.0,16.0,0.5,1.25,13.76,0.0,2.88
104.0,5.0,1.0,16.0,0.5,0.75,12.85,0.0,3.75
105.0,5.0,1.0,16.0,0.5,1.75,19.78,0.0,0.89
106.0,5.0,1.0,16.0,0.5,0.75,10.06,0.0,4.33
107.0,5.0,1.0,16.0,0.5,0.75,6.79,0.0,6.07
108.0,5.0,1.0,16.0,0.5,1.75,10.68,0.0,4.92
109.0,5.0,1.0,16.0,0.5,1.25,10.68,0.0,4.92
110.0,5.0,1.0,16.0,0.5,1.75,6.79,0.0,6.07
111.0,15.0,2.0,5.0,0.5,0.75,29.2,0.0,15.3
112.0,15.0,2.0,5.0,0.5,0.75,29.2,0.0,15.3
113.0,15.0,2.0,5.0,0.5,0.75,33.94,0.0,12.97
114.0,15.0,2.0,5.0,0.5,0.75,31.73,0.0,14.6
115.0,15.0,2.0,5.0,0.5,1.75,31.91,0.0,14.41
116.0,5.0,1.0,5.0,0.5,0.75,7.53,0.0,5.88
117.0,5.0,1.0,5.0,0.5,0.75,0.0,0.0,9.67
118.0,5.0,1.0,5.0,0.5,0.75,11.49,0.0,3.63
119.0,5.0,1.0,5.0,0.5,1.75,4.54,0.0,8.27
120.0,5.0,1.0,5.0,0.5,1.25,9.01,0.0,6.05
121.0,25.0,3.0,5.0,0.5,0.75,54.12,0.0,22.06
122.0,25.0,3.0,5.0,0.5,1.25,47.57,0.0,26.46
123.0,25.0,3.0,5.0,0.5,1.25,49.53,0.0,26.03
124.0,25.0,3.0,5.0,0.5,1.25,44.76,0.0,27.38
125.0,25.0,3.0,5.0,0.5,0.75,46.96,0.0,27.0
126.0,15.0,2.0,5.0,0.5,1.25,27.45,0.0,15.55
127.0,15.0,2.0,5.0,0.5,1.25,40.96,0.0,10.48
128.0,15.0,2.0,5.0,0.5,1.75,30.96,0.0,14.78
129.0,15.0,2.0,5.0,0.5,0.75,25.04,0.0,17.52
130.0,15.0,2.0,5.0,0.5,0.75,33.76,0.0,13.64
