,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,5.0,0.5,1.25,6.74,0.0,6.89
1.0,5.0,1.0,5.0,0.5,1.75,14.28,0.0,3.62
2.0,5.0,1.0,5.0,0.5,0.75,11.31,0.0,3.54
3.0,5.0,1.0,5.0,0.5,0.75,10.65,0.0,4.34
4.0,5.0,1.0,5.0,0.5,0.75,7.81,0.0,5.17
5.0,15.0,2.0,5.0,0.5,1.75,29.12,0.0,14.7
6.0,15.0,2.0,5.0,0.5,1.25,29.2,0.0,14.46
7.0,15.0,2.0,5.0,0.5,1.25,32.97,0.0,14.37
8.0,15.0,2.0,5.0,0.5,0.75,27.34,0.0,17.19
9.0,15.0,2.0,5.0,0.5,0.75,23.32,0.0,18.66
10.0,5.0,1.0,16.0,0.5,1.75,15.0,0.0,1.5
11.0,5.0,1.0,16.0,0.5,0.75,7.19,0.0,6.27
12.0,5.0,1.0,16.0,0.5,0.75,8.81,0.0,5.39
13.0,5.0,1.0,16.0,0.5,1.75,7.61,0.0,6.2
14.0,5.0,1.0,16.0,0.5,1.25,2.84,0.0,9.42
15.0,5.0,1.0,16.0,0.5,0.75,5.98,0.0,6.79
16.0,5.0,1.0,16.0,0.5,1.25,10.65,0.0,4.34
17.0,5.0,1.0,16.0,0.5,0.75,8.81,0.0,5.39
18.0,5.0,1.0,16.0,0.5,0.75,6.89,0.0,5.56
19.0,5.0,1.0,16.0,0.5,1.25,12.11,0.0,3.38
20.0,5.0,1.0,16.0,0.5,0.75,16.38,0.0,1.19
21.0,5.0,1.0,16.0,0.5,0.75,6.74,0.0,6.89
22.0,5.0,1.0,16.0,0.5,1.75,10.08,0.0,5.46
23.0,5.0,1.0,16.0,0.5,1.25,14.2,0.0,3.1
24.0,5.0,1.0,16.0,0.5,1.25,2.84,0.0,9.42
25.0,5.0,1.0,16.0,0.5,1.75,19.32,0.0,0.66
26.0,25.0,3.0,5.0,0.5,0.75,49.32,0.0,24.8
27.0,25.0,3.0,5.0,0.5,0.75,49.32,0.0,24.8
28.0,25.0,3.0,5.0,0.5,0.75,55.2,0.0,21.6
29.0,25.0,3.0,5.0,0.5,0.75,48.61,0.0,26.13
30.0,25.0,3.0,5.0,0.5,1.25,50.95,0.0,23.93
31.0,15.0,2.0,16.0,0.5,1.25,20.0,0.0,20.0
32.0,15.0,2.0,16.0,0.5,0.75,30.85,0.0,14.44
33.0,15.0,2.0,16.0,0.5,1.25,35.86,0.0,11.93
34.0,15.0,2.0,16.0,0.5,1.25,21.2,0.0,19.6
35.0,15.0,2.0,16.0,0.5,1.25,39.44,0.0,9.72
36.0,15.0,2.0,16.0,0.5,1.25,25.8,0.0,16.9
37.0,15.0,2.0,16.0,0.5,1.25,27.53,0.0,16.44
38.0,15.0,2.0,16.0,0.5,1.75,31.99,0.0,14.73
39.0,15.0,2.0,16.0,0.5,0.75,30.85,0.0,14.44
40.0,15.0,2.0,16.0,0.5,1.75,33.42,0.0,12.71
41.0,15.0,2.0,16.0,0.5,0.75,30.85,0.0,14.44
42.0,15.0,2.0,16.0,0.5,0.75,38.92,0.0,0.0
43.0,15.0,2.0,16.0,0.5,0.75,35.86,0.0,11.93
44.0,15.0,2.0,16.0,0.5,0.75,27.33,0.0,15.78
45.0,15.0,2.0,16.0,0.5,0.75,28.27,0.0,15.4
46.0,15.0,2.0,16.0,0.5,1.25,35.86,0.0,11.93
47.0,25.0,3.0,16.0,0.5,1.75,47.65,0.0,26.22
48.0,25.0,3.0,16.0,0.5,0.75,52.46,0.0,22.99
49.0,25.0,3.0,16.0,0.5,0.75,47.65,0.0,26.22
50.0,25.0,3.0,16.0,0.5,1.75,50.36,0.0,24.76
51.0,25.0,3.0,16.0,0.5,1.25,48.61,0.0,26.13
52.0,25.0,3.0,16.0,0.5,0.75,47.75,0.0,25.99
53.0,25.0,3.0,16.0,0.5,1.25,57.94,0.0,21.97
54.0,25.0,3.0,16.0,0.5,1.75,45.16,0.0,26.58
55.0,25.0,3.0,16.0,0.5,0.75,41.14,0.0,28.57
56.0,25.0,3.0,16.0,0.5,0.75,59.26,0.0,19.63
57.0,25.0,3.0,16.0,0.5,1.25,47.93,0.0,26.64
58.0,25.0,3.0,16.0,0.5,1.75,40.76,0.0,29.38
59.0,25.0,3.0,16.0,0.5,0.75,39.6,0.0,29.8
60.0,25.0,3.0,16.0,0.5,0.75,40.76,0.0,29.38
61.0,25.0,3.0,16.0,0.5,0.75,46.9,0.0,26.41
62.0,25.0,3.0,16.0,0.5,1.25,52.88,0.0,23.48
63.0,5.0,1.0,5.0,0.5,1.75,8.81,0.0,5.39
64.0,5.0,1.0,5.0,0.5,0.75,2.84,0.0,9.42
65.0,5.0,1.0,5.0,0.5,1.25,6.94,0.0,7.47
66.0,5.0,1.0,5.0,0.5,0.75,14.28,0.0,3.62
67.0,5.0,1.0,5.0,0.5,0.75,8.81,0.0,5.39
68.0,15.0,2.0,5.0,0.5,1.75,29.2,0.0,14.46
69.0,15.0,2.0,5.0,0.5,1.25,27.53,0.0,16.44
70.0,15.0,2.0,5.0,0.5,0.75,28.17,0.0,16.48
71.0,15.0,2.0,5.0,0.5,1.75,30.2,0.0,15.8
72.0,15.0,2.0,5.0,0.5,1.75,35.86,0.0,11.93
73.0,5.0,1.0,16.0,0.5,1.75,8.81,0.0,5.39
74.0,5.0,1.0,16.0,0.5,0.75,8.81,0.0,5.39
75.0,5.0,1.0,16.0,0.5,0.75,6.9,0.0,6.69
76.0,5.0,1.0,16.0,0.5,0.75,14.02,0.0,3.21
77.0,5.0,1.0,16.0,0.5,0.75,19.32,0.0,0.66
78.0,5.0,1.0,16.0,0.5,0.75,4.26,0.0,7.13
79.0,5.0,1.0,16.0,0.5,1.25,10.4,0.0,5.34
80.0,5.0,1.0,16.0,0.5,0.75,12.47,0.0,4.69
81.0,5.0,1.0,16.0,0.5,1.25,11.31,0.0,3.54
82.0,5.0,1.0,16.0,0.5,1.25,11.37,0.0,3.86
83.0,5.0,1.0,16.0,0.5,1.25,2.84,0.0,9.42
84.0,5.0,1.0,16.0,0.5,1.25,16.38,0.0,1.19
85.0,5.0,1.0,16.0,0.5,0.75,11.23,0.0,4.35
86.0,5.0,1.0,16.0,0.5,0.75,7.89,0.0,5.49
87.0,5.0,1.0,16.0,0.5,1.75,10.4,0.0,5.34
88.0,5.0,1.0,16.0,0.5,0.75,6.38,0.0,6.15
89.0,25.0,3.0,5.0,0.5,1.25,50.95,0.0,23.65
90.0,25.0,3.0,5.0,0.5,1.25,47.65,0.0,26.22
91.0,25.0,3.0,5.0,0.5,0.75,50.36,0.0,24.76
92.0,25.0,3.0,5.0,0.5,0.75,52.88,0.0,23.48
93.0,25.0,3.0,5.0,0.5,0.75,59.26,0.0,0.0
94.0,15.0,2.0,16.0,0.5,0.75,31.03,0.0,13.69
95.0,15.0,2.0,16.0,0.5,1.25,33.42,0.0,12.71
96.0,15.0,2.0,16.0,0.5,1.25,23.56,0.0,17.78
97.0,15.0,2.0,16.0,0.5,1.75,32.97,0.0,14.37
98.0,15.0,2.0,16.0,0.5,1.25,33.0,0.0,12.98
99.0,15.0,2.0,16.0,0.5,0.75,38.92,0.0,10.46
100.0,15.0,2.0,16.0,0.5,0.75,29.15,0.0,16.4
101.0,15.0,2.0,16.0,0.5,1.25,36.78,0.0,11.39
102.0,15.0,2.0,16.0,0.5,1.75,30.18,0.0,14.67
103.0,15.0,2.0,16.0,0.5,1.75,29.12,0.0,14.7
104.0,15.0,2.0,16.0,0.5,0.75,35.86,0.0,11.93
105.0,15.0,2.0,16.0,0.5,0.75,25.8,0.0,16.9
106.0,15.0,2.0,16.0,0.5,0.75,33.41,0.0,14.03
107.0,15.0,2.0,16.0,0.5,0.75,32.28,0.0,12.9
108.0,15.0,2.0,16.0,0.5,0.75,35.86,0.0,11.93
109.0,15.0,2.0,16.0,0.5,0.75,25.38,0.0,16.49
110.0,25.0,3.0,16.0,0.5,1.25,49.68,0.0,25.54
111.0,25.0,3.0,16.0,0.5,1.75,57.94,0.0,21.97
112.0,25.0,3.0,16.0,0.5,0.75,51.67,0.0,23.16
113.0,25.0,3.0,16.0,0.5,1.75,47.83,0.0,25.46
114.0,25.0,3.0,16.0,0.5,1.75,45.84,0.0,26.16
115.0,25.0,3.0,16.0,0.5,1.25,41.14,0.0,28.57
116.0,25.0,3.0,16.0,0.5,1.75,47.83,0.0,25.46
117.0,25.0,3.0,16.0,0.5,0.75,53.62,0.0,22.81
118.0,25.0,3.0,16.0,0.5,0.75,48.9,0.0,24.87
119.0,25.0,3.0,16.0,0.5,0.75,47.83,0.0,25.46
120.0,25.0,3.0,16.0,0.5,1.25,53.14,0.0,23.05
121.0,25.0,3.0,16.0,0.5,1.25,52.03,0.0,23.62
122.0,25.0,3.0,16.0,0.5,0.75,49.68,0.0,25.54
123.0,25.0,3.0,16.0,0.5,1.75,45.84,0.0,26.16
124.0,25.0,3.0,16.0,0.5,1.75,54.18,0.0,23.29
125.0,25.0,3.0,16.0,0.5,0.75,57.94,0.0,21.97
126.0,5.0,1.0,5.0,0.5,0.75,13.16,0.0,3.34
127.0,5.0,1.0,5.0,0.5,0.75,20.92,0.0,0.46
128.0,5.0,1.0,5.0,0.5,0.75,4.26,0.0,7.13
129.0,5.0,1.0,5.0,0.5,0.75,10.3,0.0,4.45
130.0,5.0,1.0,5.0,0.5,1.25,7.21,0.0,5.43
