,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,itiExtra,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial
1,53.17,0,27.89,0.17920704200514592,1,"[['n', 0.17920704200514592]]",0,27.89,1,3.820792957994854,0.015598500001942739,[],0.19775737499003299,0.7020665830059443,1.703265582997119,1
2,6.45,0,5.1,0.22702691701124422,2,"[['v', 0.22702691701124422]]",0,5.1,1.5,3.7729730829887558,6.5180150420055725,[],6.747600375005277,7.251918750000186,8.253071166982409,2
