,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,itiExtra,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial
1,53.17,0,27.89,NaN,1,,NaN,NaN,1,0,0.021383333019912243,2.032428374979645,4.039073082967661,4.544813874992542,5.545944040990435,1
2,6.45,0,5.1,3.7625784580013715,2,"[['n', 3.7625784580013715]]",1,6.45,1.5,0.23742154199862853,6.527831540966872,8.548440415994264,10.298260750016198,10.803162915981375,11.80427983298432,2
