,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,5.0,0.5,0.75,5.72,0.0,6.38
1.0,5.0,1.0,5.0,0.5,0.75,8.73,0.0,5.91
2.0,5.0,1.0,5.0,0.5,0.75,19.62,0.0,0.81
3.0,5.0,1.0,5.0,0.5,0.75,7.35,0.0,6.07
4.0,5.0,1.0,5.0,0.5,0.75,2.78,0.0,9.39
5.0,15.0,2.0,16.0,0.5,0.75,30.42,0.0,15.07
6.0,15.0,2.0,16.0,0.5,1.75,26.54,0.0,16.79
7.0,15.0,2.0,16.0,0.5,1.75,38.58,0.0,10.29
8.0,15.0,2.0,16.0,0.5,1.75,20.96,0.0,20.48
9.0,15.0,2.0,16.0,0.5,0.75,30.42,0.0,15.07
10.0,15.0,2.0,16.0,0.5,0.75,27.61,0.0,16.48
11.0,15.0,2.0,16.0,0.5,0.75,31.18,0.0,15.17
12.0,15.0,2.0,16.0,0.5,0.75,27.99,0.0,15.54
13.0,15.0,2.0,16.0,0.5,1.75,36.16,0.0,0.0
14.0,15.0,2.0,16.0,0.5,0.75,27.57,0.0,16.18
15.0,15.0,2.0,16.0,0.5,1.75,38.58,0.0,10.29
16.0,15.0,2.0,16.0,0.5,0.75,26.99,0.0,15.61
17.0,15.0,2.0,16.0,0.5,1.75,36.86,0.0,11.43
18.0,15.0,2.0,16.0,0.5,1.25,34.8,0.0,13.6
19.0,15.0,2.0,16.0,0.5,1.25,36.86,0.0,11.43
20.0,15.0,2.0,16.0,0.5,0.75,35.92,0.0,12.96
21.0,25.0,3.0,16.0,0.5,0.75,47.73,0.0,26.54
22.0,25.0,3.0,16.0,0.5,0.75,48.61,0.0,26.42
23.0,25.0,3.0,16.0,0.5,1.25,55.44,0.0,21.72
24.0,25.0,3.0,16.0,0.5,1.75,46.3,0.0,26.67
25.0,25.0,3.0,16.0,0.5,1.25,49.62,0.0,25.51
26.0,25.0,3.0,16.0,0.5,0.75,44.64,0.0,28.32
27.0,25.0,3.0,16.0,0.5,0.75,51.73,0.0,24.32
28.0,25.0,3.0,16.0,0.5,1.25,55.44,0.0,21.72
29.0,25.0,3.0,16.0,0.5,0.75,49.62,0.0,25.51
30.0,25.0,3.0,16.0,0.5,0.75,48.61,0.0,26.42
31.0,25.0,3.0,16.0,0.5,0.75,48.61,0.0,26.42
32.0,25.0,3.0,16.0,0.5,0.75,60.76,0.0,20.38
33.0,25.0,3.0,16.0,0.5,1.75,53.92,0.0,23.44
34.0,25.0,3.0,16.0,0.5,0.75,56.96,0.0,21.48
35.0,25.0,3.0,16.0,0.5,0.75,52.68,0.0,23.38
36.0,25.0,3.0,16.0,0.5,1.75,48.97,0.0,26.03
37.0,5.0,1.0,16.0,0.5,0.75,8.62,0.0,5.01
38.0,5.0,1.0,16.0,0.5,0.75,4.08,0.0,7.04
39.0,5.0,1.0,16.0,0.5,1.75,7.6,0.0,7.04
40.0,5.0,1.0,16.0,0.5,0.75,7.82,0.0,6.87
41.0,5.0,1.0,16.0,0.5,0.75,17.52,0.0,1.76
42.0,5.0,1.0,16.0,0.5,1.75,19.62,0.0,0.81
43.0,5.0,1.0,16.0,0.5,0.75,7.35,0.0,6.07
44.0,5.0,1.0,16.0,0.5,0.75,5.68,0.0,6.84
45.0,5.0,1.0,16.0,0.5,1.25,3.18,0.0,7.59
46.0,5.0,1.0,16.0,0.5,1.25,18.64,0.0,1.32
47.0,5.0,1.0,16.0,0.5,1.25,10.98,0.0,4.79
48.0,5.0,1.0,16.0,0.5,1.25,17.52,0.0,1.76
49.0,5.0,1.0,16.0,0.5,1.25,13.5,0.0,2.75
50.0,5.0,1.0,16.0,0.5,1.25,12.72,0.0,3.12
51.0,5.0,1.0,16.0,0.5,1.25,18.64,0.0,1.32
52.0,5.0,1.0,16.0,0.5,1.25,6.26,0.0,6.93
53.0,25.0,3.0,5.0,0.5,1.75,50.8,0.0,24.98
54.0,25.0,3.0,5.0,0.5,0.75,48.49,0.0,25.23
55.0,25.0,3.0,5.0,0.5,0.75,40.44,0.0,29.22
56.0,25.0,3.0,5.0,0.5,1.75,56.96,0.0,0.0
57.0,25.0,3.0,5.0,0.5,1.75,53.13,0.0,24.17
58.0,15.0,2.0,5.0,0.5,0.75,27.61,0.0,16.48
59.0,15.0,2.0,5.0,0.5,1.25,27.57,0.0,16.18
60.0,15.0,2.0,5.0,0.5,0.75,32.07,0.0,13.92
61.0,15.0,2.0,5.0,0.5,1.25,26.54,0.0,16.79
62.0,15.0,2.0,5.0,0.5,0.75,26.54,0.0,16.79
63.0,5.0,1.0,5.0,0.5,0.75,12.41,0.0,3.53
64.0,5.0,1.0,5.0,0.5,1.25,3.18,0.0,7.59
65.0,5.0,1.0,5.0,0.5,1.25,9.49,0.0,5.73
66.0,5.0,1.0,5.0,0.5,1.25,20.14,0.0,0.07
67.0,5.0,1.0,5.0,0.5,0.75,12.76,0.0,3.42
68.0,15.0,2.0,16.0,0.5,1.25,30.59,0.0,14.31
69.0,15.0,2.0,16.0,0.5,1.25,26.99,0.0,15.61
70.0,15.0,2.0,16.0,0.5,0.75,31.18,0.0,15.17
71.0,15.0,2.0,16.0,0.5,0.75,26.99,0.0,15.61
72.0,15.0,2.0,16.0,0.5,1.75,28.33,0.0,15.15
73.0,15.0,2.0,16.0,0.5,1.75,38.58,0.0,10.29
74.0,15.0,2.0,16.0,0.5,0.75,26.02,0.0,17.01
75.0,15.0,2.0,16.0,0.5,0.75,32.07,0.0,13.92
76.0,15.0,2.0,16.0,0.5,0.75,29.92,0.0,15.1
77.0,15.0,2.0,16.0,0.5,1.75,31.66,0.0,15.13
78.0,15.0,2.0,16.0,0.5,1.25,33.9,0.0,13.99
79.0,15.0,2.0,16.0,0.5,1.75,28.35,0.0,15.44
80.0,15.0,2.0,16.0,0.5,1.75,24.72,0.0,17.36
81.0,15.0,2.0,16.0,0.5,0.75,21.18,0.0,19.59
82.0,15.0,2.0,16.0,0.5,0.75,32.07,0.0,13.92
83.0,15.0,2.0,16.0,0.5,1.25,32.07,0.0,13.92
84.0,25.0,3.0,16.0,0.5,0.75,42.76,0.0,28.38
85.0,25.0,3.0,16.0,0.5,1.25,52.68,0.0,23.38
86.0,25.0,3.0,16.0,0.5,1.75,48.49,0.0,25.23
87.0,25.0,3.0,16.0,0.5,1.75,40.54,0.0,30.27
88.0,25.0,3.0,16.0,0.5,1.75,53.55,0.0,24.1
89.0,25.0,3.0,16.0,0.5,0.75,40.44,0.0,29.22
90.0,25.0,3.0,16.0,0.5,0.75,51.13,0.0,24.58
91.0,25.0,3.0,16.0,0.5,1.25,40.44,0.0,29.22
92.0,25.0,3.0,16.0,0.5,1.25,49.03,0.0,25.78
93.0,25.0,3.0,16.0,0.5,1.25,47.25,0.0,26.02
94.0,25.0,3.0,16.0,0.5,1.25,55.88,0.0,22.94
95.0,25.0,3.0,16.0,0.5,1.75,51.13,0.0,24.58
96.0,25.0,3.0,16.0,0.5,0.75,51.73,0.0,24.32
97.0,25.0,3.0,16.0,0.5,0.75,60.76,0.0,20.38
98.0,25.0,3.0,16.0,0.5,0.75,51.73,0.0,24.32
99.0,25.0,3.0,16.0,0.5,0.75,44.18,0.0,27.09
100.0,5.0,1.0,16.0,0.5,0.75,7.07,0.0,6.21
101.0,5.0,1.0,16.0,0.5,0.75,3.18,0.0,7.59
102.0,5.0,1.0,16.0,0.5,0.75,7.82,0.0,6.87
103.0,5.0,1.0,16.0,0.5,0.75,14.22,0.0,2.11
104.0,5.0,1.0,16.0,0.5,1.25,14.22,0.0,2.11
105.0,5.0,1.0,16.0,0.5,0.75,8.73,0.0,5.91
106.0,5.0,1.0,16.0,0.5,1.25,8.73,0.0,5.91
107.0,5.0,1.0,16.0,0.5,0.75,12.41,0.0,4.09
108.0,5.0,1.0,16.0,0.5,0.75,11.41,0.0,3.31
109.0,5.0,1.0,16.0,0.5,1.25,8.73,0.0,5.91
110.0,5.0,1.0,16.0,0.5,1.75,13.5,0.0,2.75
111.0,5.0,1.0,16.0,0.5,1.25,14.48,0.0,3.44
112.0,5.0,1.0,16.0,0.5,0.75,12.41,0.0,3.53
113.0,5.0,1.0,16.0,0.5,1.25,9.68,0.0,4.98
114.0,5.0,1.0,16.0,0.5,0.75,10.98,0.0,4.79
115.0,5.0,1.0,16.0,0.5,0.75,1.06,0.0,9.53
116.0,25.0,3.0,5.0,0.5,1.75,41.5,0.0,28.75
117.0,25.0,3.0,5.0,0.5,1.75,50.98,0.0,24.79
118.0,25.0,3.0,5.0,0.5,1.25,48.49,0.0,25.23
119.0,25.0,3.0,5.0,0.5,0.75,50.98,0.0,24.79
120.0,25.0,3.0,5.0,0.5,0.75,41.5,0.0,28.75
121.0,15.0,2.0,5.0,0.5,1.25,35.92,0.0,12.96
122.0,15.0,2.0,5.0,0.5,1.75,36.16,0.0,12.08
123.0,15.0,2.0,5.0,0.5,0.75,32.78,0.0,13.15
124.0,15.0,2.0,5.0,0.5,1.25,26.54,0.0,16.79
125.0,15.0,2.0,5.0,0.5,1.25,28.35,0.0,15.44
126.0,5.0,1.0,5.0,0.5,0.75,12.72,0.0,3.12
127.0,5.0,1.0,5.0,0.5,0.75,4.08,0.0,7.04
128.0,5.0,1.0,5.0,0.5,1.25,10.98,0.0,4.79
129.0,5.0,1.0,5.0,0.5,1.25,20.14,0.0,0.07
130.0,5.0,1.0,5.0,0.5,0.75,8.71,0.0,6.18
