,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,15.0,2.0,16.0,0.5,1.25,23.22,0.0,17.61
1.0,15.0,2.0,16.0,0.5,0.75,27.0,0.0,17.02
2.0,15.0,2.0,16.0,0.5,1.25,31.53,0.0,14.22
3.0,15.0,2.0,16.0,0.5,1.25,34.3,0.0,13.35
4.0,15.0,2.0,16.0,0.5,0.75,29.01,0.0,15.77
5.0,15.0,2.0,16.0,0.5,1.25,32.06,0.0,13.07
6.0,15.0,2.0,16.0,0.5,0.75,25.98,0.0,16.23
7.0,15.0,2.0,16.0,0.5,1.25,27.0,0.0,17.02
8.0,15.0,2.0,16.0,0.5,1.75,31.66,0.0,15.13
9.0,15.0,2.0,16.0,0.5,0.75,31.53,0.0,14.22
10.0,15.0,2.0,16.0,0.5,0.75,32.06,0.0,13.07
11.0,15.0,2.0,16.0,0.5,0.75,28.61,0.0,16.7
12.0,15.0,2.0,16.0,0.5,0.75,29.44,0.0,15.14
13.0,15.0,2.0,16.0,0.5,1.25,23.9,0.0,18.95
14.0,15.0,2.0,16.0,0.5,1.75,32.94,0.0,13.23
15.0,15.0,2.0,16.0,0.5,1.75,27.85,0.0,15.75
16.0,5.0,1.0,16.0,0.5,0.75,13.68,0.0,3.6
17.0,5.0,1.0,16.0,0.5,1.75,1.04,0.0,8.52
18.0,5.0,1.0,16.0,0.5,1.75,14.98,0.0,3.49
19.0,5.0,1.0,16.0,0.5,0.75,14.46,0.0,3.43
20.0,5.0,1.0,16.0,0.5,1.75,15.46,0.0,2.73
21.0,5.0,1.0,16.0,0.5,0.75,5.96,0.0,7.98
22.0,5.0,1.0,16.0,0.5,1.75,5.58,0.0,6.31
23.0,5.0,1.0,16.0,0.5,0.75,8.5,0.0,4.95
24.0,5.0,1.0,16.0,0.5,1.25,8.5,0.0,4.95
25.0,5.0,1.0,16.0,0.5,1.75,8.99,0.0,6.04
26.0,5.0,1.0,16.0,0.5,1.25,13.22,0.0,3.09
27.0,5.0,1.0,16.0,0.5,0.75,3.88,0.0,7.94
28.0,5.0,1.0,16.0,0.5,1.25,10.05,0.0,4.04
29.0,5.0,1.0,16.0,0.5,1.75,9.95,0.0,5.96
30.0,5.0,1.0,16.0,0.5,0.75,8.99,0.0,6.04
31.0,5.0,1.0,16.0,0.5,1.25,9.7,0.0,4.71
32.0,25.0,3.0,5.0,0.5,0.75,46.95,0.0,25.59
33.0,25.0,3.0,5.0,0.5,0.75,50.68,0.0,25.2
34.0,25.0,3.0,5.0,0.5,0.75,46.84,0.0,27.42
35.0,25.0,3.0,5.0,0.5,0.75,46.4,0.0,27.0
36.0,25.0,3.0,5.0,0.5,0.75,48.62,0.0,24.73
37.0,15.0,2.0,5.0,0.5,0.75,26.22,0.0,16.07
38.0,15.0,2.0,5.0,0.5,1.75,29.9,0.0,15.65
39.0,15.0,2.0,5.0,0.5,0.75,26.22,0.0,16.07
40.0,15.0,2.0,5.0,0.5,0.75,27.85,0.0,15.75
41.0,15.0,2.0,5.0,0.5,0.75,21.34,0.0,18.67
42.0,25.0,3.0,16.0,0.5,1.75,51.0,0.0,25.08
43.0,25.0,3.0,16.0,0.5,1.25,59.96,0.0,0.0
44.0,25.0,3.0,16.0,0.5,1.25,51.23,0.0,24.07
45.0,25.0,3.0,16.0,0.5,0.75,46.95,0.0,25.87
46.0,25.0,3.0,16.0,0.5,1.25,51.23,0.0,24.07
47.0,25.0,3.0,16.0,0.5,1.25,46.65,0.0,26.0
48.0,25.0,3.0,16.0,0.5,0.75,49.77,0.0,25.87
49.0,25.0,3.0,16.0,0.5,1.25,41.86,0.0,29.93
50.0,25.0,3.0,16.0,0.5,1.25,51.87,0.0,24.67
51.0,25.0,3.0,16.0,0.5,0.75,49.71,0.0,26.12
52.0,25.0,3.0,16.0,0.5,1.25,43.26,0.0,28.63
53.0,25.0,3.0,16.0,0.5,1.25,53.12,0.0,22.56
54.0,25.0,3.0,16.0,0.5,0.75,51.23,0.0,24.07
55.0,25.0,3.0,16.0,0.5,0.75,57.0,0.0,21.5
56.0,25.0,3.0,16.0,0.5,0.75,50.68,0.0,25.2
57.0,25.0,3.0,16.0,0.5,0.75,50.68,0.0,25.2
58.0,5.0,1.0,5.0,0.5,0.75,3.14,0.0,8.57
59.0,5.0,1.0,5.0,0.5,1.75,8.41,0.0,6.6
60.0,5.0,1.0,5.0,0.5,0.75,16.16,0.0,2.08
61.0,5.0,1.0,5.0,0.5,1.25,10.34,0.0,5.59
62.0,5.0,1.0,5.0,0.5,1.25,11.99,0.0,3.88
63.0,15.0,2.0,16.0,0.5,1.25,20.2,0.0,19.1
64.0,15.0,2.0,16.0,0.5,0.75,27.0,0.0,17.02
65.0,15.0,2.0,16.0,0.5,0.75,27.0,0.0,17.02
66.0,15.0,2.0,16.0,0.5,1.25,28.61,0.0,16.7
67.0,15.0,2.0,16.0,0.5,1.75,26.22,0.0,16.07
68.0,15.0,2.0,16.0,0.5,1.25,31.66,0.0,15.13
69.0,15.0,2.0,16.0,0.5,0.75,23.22,0.0,17.61
70.0,15.0,2.0,16.0,0.5,0.75,28.39,0.0,15.74
71.0,15.0,2.0,16.0,0.5,1.75,27.39,0.0,16.37
72.0,15.0,2.0,16.0,0.5,0.75,24.98,0.0,17.49
73.0,15.0,2.0,16.0,0.5,1.75,31.67,0.0,13.44
74.0,15.0,2.0,16.0,0.5,0.75,28.39,0.0,15.74
75.0,15.0,2.0,16.0,0.5,1.25,32.68,0.0,12.82
76.0,15.0,2.0,16.0,0.5,1.75,29.01,0.0,15.77
77.0,15.0,2.0,16.0,0.5,1.25,25.98,0.0,16.23
78.0,15.0,2.0,16.0,0.5,0.75,29.44,0.0,14.86
79.0,5.0,1.0,16.0,0.5,1.75,5.54,0.0,6.77
80.0,5.0,1.0,16.0,0.5,0.75,8.33,0.0,6.84
81.0,5.0,1.0,16.0,0.5,0.75,9.7,0.0,4.71
82.0,5.0,1.0,16.0,0.5,0.75,19.64,0.0,0.82
83.0,5.0,1.0,16.0,0.5,1.75,10.92,0.0,4.76
84.0,5.0,1.0,16.0,0.5,1.25,10.12,0.0,5.2
85.0,5.0,1.0,16.0,0.5,1.25,8.5,0.0,4.95
86.0,5.0,1.0,16.0,0.5,0.75,13.19,0.0,3.92
87.0,5.0,1.0,16.0,0.5,0.75,10.12,0.0,5.2
88.0,5.0,1.0,16.0,0.5,1.25,20.96,0.0,0.48
89.0,5.0,1.0,16.0,0.5,0.75,13.22,0.0,3.09
90.0,5.0,1.0,16.0,0.5,0.75,0.0,0.0,9.91
91.0,5.0,1.0,16.0,0.5,1.75,13.3,0.0,3.69
92.0,5.0,1.0,16.0,0.5,0.75,3.14,0.0,8.57
93.0,5.0,1.0,16.0,0.5,1.25,13.19,0.0,3.92
94.0,5.0,1.0,16.0,0.5,0.75,10.12,0.0,5.2
95.0,25.0,3.0,5.0,0.5,1.75,49.15,0.0,26.12
