,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,25.0,3.0,16.0,0.5,0.75,46.16,0.0,27.08
1.0,25.0,3.0,16.0,0.5,0.75,48.93,0.0,26.01
2.0,25.0,3.0,16.0,0.5,1.25,43.76,0.0,28.88
3.0,25.0,3.0,16.0,0.5,0.75,43.76,0.0,28.88
4.0,25.0,3.0,16.0,0.5,1.25,53.66,0.0,22.83
5.0,25.0,3.0,16.0,0.5,1.25,49.88,0.0,24.52
6.0,25.0,3.0,16.0,0.5,0.75,49.75,0.0,25.86
7.0,25.0,3.0,16.0,0.5,0.75,57.32,0.0,21.66
8.0,25.0,3.0,16.0,0.5,0.75,43.76,0.0,28.88
9.0,25.0,3.0,16.0,0.5,0.75,41.46,0.0,29.73
10.0,25.0,3.0,16.0,0.5,0.75,41.46,0.0,29.73
11.0,25.0,3.0,16.0,0.5,1.75,53.84,0.0,23.12
12.0,25.0,3.0,16.0,0.5,0.75,48.78,0.0,25.09
13.0,25.0,3.0,16.0,0.5,1.25,55.4,0.0,0.0
14.0,25.0,3.0,16.0,0.5,1.25,47.09,0.0,25.66
15.0,25.0,3.0,16.0,0.5,1.25,55.4,0.0,21.7
16.0,15.0,2.0,16.0,0.5,0.75,32.01,0.0,14.46
17.0,15.0,2.0,16.0,0.5,0.75,34.2,0.0,12.1
18.0,15.0,2.0,16.0,0.5,1.25,32.96,0.0,13.24
19.0,15.0,2.0,16.0,0.5,0.75,24.24,0.0,18.12
20.0,15.0,2.0,16.0,0.5,0.75,24.24,0.0,18.12
21.0,15.0,2.0,16.0,0.5,0.75,25.38,0.0,17.69
22.0,15.0,2.0,16.0,0.5,0.75,29.76,0.0,14.74
23.0,15.0,2.0,16.0,0.5,1.25,32.81,0.0,14.01
24.0,15.0,2.0,16.0,0.5,1.75,34.66,0.0,13.33
25.0,15.0,2.0,16.0,0.5,1.75,25.64,0.0,16.82
26.0,15.0,2.0,16.0,0.5,1.25,28.29,0.0,15.13
27.0,15.0,2.0,16.0,0.5,1.75,25.64,0.0,16.82
28.0,15.0,2.0,16.0,0.5,1.25,28.29,0.0,15.13
29.0,15.0,2.0,16.0,0.5,0.75,32.01,0.0,14.46
30.0,15.0,2.0,16.0,0.5,1.75,35.52,0.0,11.76
31.0,15.0,2.0,16.0,0.5,1.75,31.77,0.0,14.06
32.0,25.0,3.0,5.0,0.5,0.75,50.83,0.0,24.15
33.0,25.0,3.0,5.0,0.5,1.25,52.06,0.0,23.07
34.0,25.0,3.0,5.0,0.5,1.25,47.55,0.0,26.45
35.0,25.0,3.0,5.0,0.5,1.25,47.09,0.0,25.66
36.0,25.0,3.0,5.0,0.5,0.75,47.55,0.0,26.45
37.0,5.0,1.0,5.0,0.5,0.75,8.49,0.0,5.23
38.0,5.0,1.0,5.0,0.5,1.25,5.4,0.0,7.7
39.0,5.0,1.0,5.0,0.5,1.25,17.58,0.0,1.79
40.0,5.0,1.0,5.0,0.5,1.25,6.0,0.0,7.0
41.0,5.0,1.0,5.0,0.5,0.75,13.5,0.0,3.79
42.0,15.0,2.0,5.0,0.5,1.75,32.01,0.0,14.46
43.0,15.0,2.0,5.0,0.5,0.75,32.26,0.0,13.17
44.0,15.0,2.0,5.0,0.5,0.75,32.81,0.0,14.01
45.0,15.0,2.0,5.0,0.5,1.25,27.02,0.0,17.03
46.0,15.0,2.0,5.0,0.5,1.75,32.81,0.0,14.01
47.0,5.0,1.0,16.0,0.5,0.75,11.13,0.0,4.02
48.0,5.0,1.0,16.0,0.5,0.75,10.7,0.0,5.49
49.0,5.0,1.0,16.0,0.5,1.75,2.62,0.0,8.31
50.0,5.0,1.0,16.0,0.5,1.25,10.42,0.0,5.07
51.0,5.0,1.0,16.0,0.5,1.75,16.68,0.0,2.34
52.0,5.0,1.0,16.0,0.5,0.75,10.56,0.0,4.58
53.0,5.0,1.0,16.0,0.5,1.25,13.07,0.0,4.14
54.0,5.0,1.0,16.0,0.5,1.25,7.72,0.0,6.82
55.0,5.0,1.0,16.0,0.5,1.25,11.13,0.0,4.02
56.0,5.0,1.0,16.0,0.5,1.25,12.7,0.0,2.83
57.0,5.0,1.0,16.0,0.5,0.75,8.31,0.0,6.83
58.0,5.0,1.0,16.0,0.5,0.75,19.86,0.0,0.0
59.0,5.0,1.0,16.0,0.5,1.75,10.42,0.0,5.07
60.0,5.0,1.0,16.0,0.5,0.75,11.17,0.0,3.76
61.0,5.0,1.0,16.0,0.5,0.75,7.56,0.0,7.02
62.0,5.0,1.0,16.0,0.5,1.25,16.68,0.0,2.34
63.0,25.0,3.0,16.0,0.5,1.75,49.75,0.0,25.86
64.0,25.0,3.0,16.0,0.5,1.75,54.4,0.0,22.2
65.0,25.0,3.0,16.0,0.5,1.75,48.33,0.0,26.56
66.0,25.0,3.0,16.0,0.5,1.25,51.01,0.0,23.68
67.0,25.0,3.0,16.0,0.5,1.75,39.06,0.0,29.53
68.0,25.0,3.0,16.0,0.5,1.75,50.83,0.0,24.15
69.0,25.0,3.0,16.0,0.5,0.75,48.78,0.0,25.09
70.0,25.0,3.0,16.0,0.5,0.75,53.13,0.0,24.17
71.0,25.0,3.0,16.0,0.5,0.75,50.97,0.0,24.5
72.0,25.0,3.0,16.0,0.5,0.75,41.46,0.0,29.73
73.0,25.0,3.0,16.0,0.5,0.75,41.46,0.0,29.73
74.0,25.0,3.0,16.0,0.5,0.75,58.62,0.0,20.31
75.0,25.0,3.0,16.0,0.5,1.25,54.4,0.0,22.2
76.0,25.0,3.0,16.0,0.5,0.75,51.01,0.0,23.68
77.0,25.0,3.0,16.0,0.5,1.25,49.22,0.0,25.03
78.0,25.0,3.0,16.0,0.5,1.25,50.56,0.0,25.42
79.0,15.0,2.0,16.0,0.5,1.75,33.45,0.0,14.05
80.0,15.0,2.0,16.0,0.5,1.75,24.24,0.0,18.12
81.0,15.0,2.0,16.0,0.5,1.25,35.52,0.0,11.76
82.0,15.0,2.0,16.0,0.5,0.75,39.98,0.0,10.99
83.0,15.0,2.0,16.0,0.5,1.25,30.76,0.0,15.52
84.0,15.0,2.0,16.0,0.5,0.75,28.29,0.0,15.13
85.0,15.0,2.0,16.0,0.5,0.75,33.9,0.0,13.15
86.0,15.0,2.0,16.0,0.5,0.75,25.64,0.0,16.82
87.0,15.0,2.0,16.0,0.5,0.75,37.54,0.0,10.77
88.0,15.0,2.0,16.0,0.5,1.25,32.26,0.0,13.17
89.0,15.0,2.0,16.0,0.5,0.75,32.81,0.0,14.01
90.0,15.0,2.0,16.0,0.5,0.75,28.29,0.0,15.13
91.0,15.0,2.0,16.0,0.5,1.25,27.04,0.0,17.32
92.0,15.0,2.0,16.0,0.5,0.75,28.29,0.0,15.13
93.0,15.0,2.0,16.0,0.5,1.75,28.8,0.0,15.1
94.0,15.0,2.0,16.0,0.5,1.75,20.18,0.0,20.09
95.0,25.0,3.0,5.0,0.5,0.75,49.75,0.0,25.86
96.0,25.0,3.0,5.0,0.5,1.25,51.01,0.0,23.68
97.0,25.0,3.0,5.0,0.5,1.75,41.46,0.0,29.73
98.0,25.0,3.0,5.0,0.5,0.75,41.46,0.0,29.73
99.0,25.0,3.0,5.0,0.5,0.75,45.62,0.0,26.33
100.0,5.0,1.0,5.0,0.5,1.25,8.63,0.0,6.14
101.0,5.0,1.0,5.0,0.5,0.75,7.75,0.0,6.27
102.0,5.0,1.0,5.0,0.5,0.75,11.17,0.0,3.76
103.0,5.0,1.0,5.0,0.5,1.75,11.81,0.0,3.79
104.0,5.0,1.0,5.0,0.5,0.75,5.4,0.0,7.7
105.0,15.0,2.0,5.0,0.5,1.25,27.21,0.0,15.43
106.0,15.0,2.0,5.0,0.5,0.75,39.86,0.0,0.0
107.0,15.0,2.0,5.0,0.5,1.75,29.76,0.0,14.74
108.0,15.0,2.0,5.0,0.5,0.75,27.02,0.0,17.03
109.0,15.0,2.0,5.0,0.5,0.75,26.58,0.0,16.53
