,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,25.0,3.0,16.0,0.5,0.75,51.23,0.0,23.5
1.0,25.0,3.0,16.0,0.5,0.75,50.54,0.0,24.85
2.0,25.0,3.0,16.0,0.5,1.25,42.82,0.0,29.41
3.0,25.0,3.0,16.0,0.5,0.75,40.16,0.0,29.08
4.0,25.0,3.0,16.0,0.5,0.75,50.58,0.0,24.59
5.0,25.0,3.0,16.0,0.5,0.75,45.92,0.0,26.76
6.0,25.0,3.0,16.0,0.5,1.75,39.22,0.0,29.61
7.0,25.0,3.0,16.0,0.5,0.75,46.78,0.0,26.91
8.0,25.0,3.0,16.0,0.5,0.75,59.44,0.0,0.0
9.0,25.0,3.0,16.0,0.5,0.75,39.22,0.0,29.61
10.0,25.0,3.0,16.0,0.5,1.25,51.77,0.0,24.62
11.0,25.0,3.0,16.0,0.5,0.75,39.22,0.0,29.61
12.0,25.0,3.0,16.0,0.5,1.75,53.02,0.0,22.99
13.0,25.0,3.0,16.0,0.5,1.75,51.77,0.0,24.62
14.0,25.0,3.0,16.0,0.5,0.75,53.02,0.0,22.99
15.0,25.0,3.0,16.0,0.5,0.75,50.58,0.0,24.59
16.0,5.0,1.0,5.0,0.5,1.25,13.34,0.0,3.43
17.0,5.0,1.0,5.0,0.5,1.25,11.59,0.0,3.68
18.0,5.0,1.0,5.0,0.5,0.75,9.01,0.0,5.49
19.0,5.0,1.0,5.0,0.5,1.75,17.02,0.0,1.51
20.0,5.0,1.0,5.0,0.5,0.75,13.29,0.0,3.97
21.0,15.0,2.0,5.0,0.5,0.75,32.97,0.0,13.81
22.0,15.0,2.0,5.0,0.5,1.25,26.28,0.0,16.66
23.0,15.0,2.0,5.0,0.5,1.25,21.0,0.0,18.5
24.0,15.0,2.0,5.0,0.5,0.75,26.08,0.0,16.28
25.0,15.0,2.0,5.0,0.5,1.75,28.03,0.0,15.28
26.0,5.0,1.0,16.0,0.5,0.75,8.07,0.0,6.71
27.0,5.0,1.0,16.0,0.5,1.75,5.52,0.0,7.76
28.0,5.0,1.0,16.0,0.5,0.75,8.33,0.0,5.43
29.0,5.0,1.0,16.0,0.5,1.25,20.9,0.0,0.45
30.0,5.0,1.0,16.0,0.5,0.75,14.34,0.0,2.17
31.0,5.0,1.0,16.0,0.5,0.75,12.29,0.0,4.6
32.0,5.0,1.0,16.0,0.5,1.25,10.4,0.0,5.62
33.0,5.0,1.0,16.0,0.5,1.75,14.4,0.0,3.68
34.0,5.0,1.0,16.0,0.5,0.75,7.73,0.0,5.41
35.0,5.0,1.0,16.0,0.5,1.25,7.73,0.0,5.41
36.0,5.0,1.0,16.0,0.5,0.75,13.29,0.0,3.97
37.0,5.0,1.0,16.0,0.5,0.75,4.22,0.0,8.11
38.0,5.0,1.0,16.0,0.5,0.75,0.38,0.0,9.19
39.0,5.0,1.0,16.0,0.5,0.75,7.75,0.0,6.27
40.0,5.0,1.0,16.0,0.5,1.75,13.09,0.0,4.15
41.0,5.0,1.0,16.0,0.5,0.75,5.3,0.0,6.65
42.0,25.0,3.0,5.0,0.5,1.75,46.62,0.0,26.55
43.0,25.0,3.0,5.0,0.5,0.75,45.3,0.0,27.65
44.0,25.0,3.0,5.0,0.5,1.75,45.52,0.0,26.76
45.0,25.0,3.0,5.0,0.5,0.75,42.5,0.0,28.25
46.0,25.0,3.0,5.0,0.5,0.75,54.1,0.0,22.05
47.0,15.0,2.0,16.0,0.5,0.75,32.78,0.0,13.43
48.0,15.0,2.0,16.0,0.5,0.75,37.22,0.0,10.61
49.0,15.0,2.0,16.0,0.5,0.75,27.91,0.0,15.78
50.0,15.0,2.0,16.0,0.5,0.75,28.63,0.0,16.43
51.0,15.0,2.0,16.0,0.5,1.75,32.97,0.0,13.81
52.0,15.0,2.0,16.0,0.5,0.75,30.28,0.0,15.84
53.0,15.0,2.0,16.0,0.5,0.75,25.9,0.0,17.95
54.0,15.0,2.0,16.0,0.5,0.75,30.83,0.0,13.59
55.0,15.0,2.0,16.0,0.5,1.25,37.22,0.0,10.61
56.0,15.0,2.0,16.0,0.5,1.75,26.08,0.0,16.28
57.0,15.0,2.0,16.0,0.5,0.75,23.74,0.0,18.87
58.0,15.0,2.0,16.0,0.5,0.75,30.64,0.0,14.62
59.0,15.0,2.0,16.0,0.5,1.75,30.34,0.0,15.59
60.0,15.0,2.0,16.0,0.5,1.25,26.39,0.0,15.87
61.0,15.0,2.0,16.0,0.5,0.75,33.52,0.0,12.96
62.0,15.0,2.0,16.0,0.5,0.75,19.3,0.0,19.65
63.0,25.0,3.0,16.0,0.5,1.75,52.77,0.0,23.99
64.0,25.0,3.0,16.0,0.5,1.25,49.23,0.0,25.6
65.0,25.0,3.0,16.0,0.5,0.75,47.89,0.0,26.62
66.0,25.0,3.0,16.0,0.5,0.75,50.07,0.0,24.05
67.0,25.0,3.0,16.0,0.5,1.75,52.77,0.0,23.99
68.0,25.0,3.0,16.0,0.5,1.25,48.71,0.0,26.18
69.0,25.0,3.0,16.0,0.5,0.75,46.62,0.0,26.55
70.0,25.0,3.0,16.0,0.5,1.75,47.07,0.0,25.93
71.0,25.0,3.0,16.0,0.5,0.75,53.84,0.0,23.96
72.0,25.0,3.0,16.0,0.5,1.75,40.16,0.0,29.08
73.0,25.0,3.0,16.0,0.5,0.75,48.0,0.0,26.96
74.0,25.0,3.0,16.0,0.5,1.25,45.92,0.0,26.76
75.0,25.0,3.0,16.0,0.5,1.75,42.82,0.0,29.41
76.0,25.0,3.0,16.0,0.5,0.75,49.07,0.0,25.8
77.0,25.0,3.0,16.0,0.5,1.75,42.5,0.0,28.25
78.0,25.0,3.0,16.0,0.5,0.75,46.62,0.0,26.55
79.0,5.0,1.0,5.0,0.5,1.25,10.4,0.0,5.62
80.0,5.0,1.0,5.0,0.5,1.75,13.29,0.0,3.97
81.0,5.0,1.0,5.0,0.5,1.25,10.4,0.0,5.62
82.0,5.0,1.0,5.0,0.5,0.75,13.34,0.0,3.43
83.0,5.0,1.0,5.0,0.5,0.75,12.29,0.0,4.6
84.0,15.0,2.0,5.0,0.5,0.75,35.22,0.0,0.0
85.0,15.0,2.0,5.0,0.5,0.75,29.58,0.0,14.93
86.0,15.0,2.0,5.0,0.5,1.25,28.63,0.0,16.43
87.0,15.0,2.0,5.0,0.5,0.75,30.64,0.0,14.62
88.0,15.0,2.0,5.0,0.5,1.25,26.08,0.0,16.28
89.0,5.0,1.0,16.0,0.5,1.75,16.02,0.0,2.01
90.0,5.0,1.0,16.0,0.5,0.75,13.34,0.0,3.43
91.0,5.0,1.0,16.0,0.5,0.75,8.33,0.0,5.43
92.0,5.0,1.0,16.0,0.5,1.75,0.38,0.0,9.19
93.0,5.0,1.0,16.0,0.5,0.75,7.34,0.0,6.91
94.0,5.0,1.0,16.0,0.5,1.25,8.59,0.0,6.12
95.0,5.0,1.0,16.0,0.5,0.75,7.75,0.0,6.27
96.0,5.0,1.0,16.0,0.5,1.25,13.29,0.0,3.97
97.0,5.0,1.0,16.0,0.5,1.25,12.98,0.0,3.53
98.0,5.0,1.0,16.0,0.5,1.25,5.52,0.0,7.76
99.0,5.0,1.0,16.0,0.5,0.75,8.33,0.0,5.43
100.0,5.0,1.0,16.0,0.5,1.25,4.22,0.0,8.11
101.0,5.0,1.0,16.0,0.5,1.75,7.34,0.0,6.91
102.0,5.0,1.0,16.0,0.5,0.75,5.52,0.0,7.76
103.0,5.0,1.0,16.0,0.5,0.75,7.73,0.0,5.41
104.0,5.0,1.0,16.0,0.5,1.25,16.02,0.0,2.01
105.0,25.0,3.0,5.0,0.5,1.25,45.52,0.0,26.76
106.0,25.0,3.0,5.0,0.5,0.75,45.3,0.0,27.65
107.0,25.0,3.0,5.0,0.5,1.25,52.59,0.0,24.47
108.0,25.0,3.0,5.0,0.5,1.25,51.37,0.0,24.14
109.0,25.0,3.0,5.0,0.5,0.75,53.02,0.0,22.99
110.0,15.0,2.0,16.0,0.5,0.75,29.39,0.0,16.24
111.0,15.0,2.0,16.0,0.5,1.25,36.12,0.0,11.06
112.0,15.0,2.0,16.0,0.5,0.75,19.3,0.0,19.65
113.0,15.0,2.0,16.0,0.5,0.75,25.96,0.0,16.78
114.0,15.0,2.0,16.0,0.5,0.75,28.63,0.0,16.43
115.0,15.0,2.0,16.0,0.5,1.25,27.71,0.0,16.25
116.0,15.0,2.0,16.0,0.5,1.25,30.91,0.0,14.47
117.0,15.0,2.0,16.0,0.5,0.75,28.03,0.0,15.28
118.0,15.0,2.0,16.0,0.5,1.75,29.39,0.0,16.24
119.0,15.0,2.0,16.0,0.5,1.25,33.94,0.0,12.97
120.0,15.0,2.0,16.0,0.5,0.75,25.96,0.0,16.78
121.0,15.0,2.0,16.0,0.5,1.75,26.28,0.0,16.66
122.0,15.0,2.0,16.0,0.5,1.75,28.63,0.0,16.43
123.0,15.0,2.0,16.0,0.5,1.25,33.94,0.0,12.97
124.0,15.0,2.0,16.0,0.5,1.25,32.78,0.0,13.43
125.0,15.0,2.0,16.0,0.5,1.75,23.74,0.0,18.87
126.0,25.0,3.0,5.0,0.5,1.25,60.02,0.0,20.01
127.0,25.0,3.0,5.0,0.5,1.25,50.58,0.0,24.59
128.0,25.0,3.0,5.0,0.5,1.25,53.62,0.0,23.57
129.0,25.0,3.0,5.0,0.5,1.25,48.71,0.0,26.18
130.0,25.0,3.0,5.0,0.5,1.25,45.3,0.0,27.65
