,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,5.0,0.5,1.25,10.97,0.0,4.5
1.0,5.0,1.0,5.0,0.5,0.75,1.18,0.0,9.59
2.0,5.0,1.0,5.0,0.5,1.75,2.22,0.0,9.11
3.0,5.0,1.0,5.0,0.5,0.75,7.34,0.0,6.63
4.0,5.0,1.0,5.0,0.5,1.25,4.2,0.0,7.1
5.0,15.0,2.0,16.0,0.5,1.25,31.47,0.0,13.34
6.0,15.0,2.0,16.0,0.5,1.25,33.96,0.0,14.02
7.0,15.0,2.0,16.0,0.5,1.25,27.05,0.0,15.92
8.0,15.0,2.0,16.0,0.5,1.25,29.84,0.0,14.5
9.0,15.0,2.0,16.0,0.5,0.75,26.12,0.0,16.3
10.0,15.0,2.0,16.0,0.5,0.75,33.96,0.0,14.02
11.0,15.0,2.0,16.0,0.5,0.75,29.36,0.0,14.54
12.0,15.0,2.0,16.0,0.5,1.75,19.72,0.0,19.86
13.0,15.0,2.0,16.0,0.5,1.25,37.22,0.0,11.61
14.0,15.0,2.0,16.0,0.5,1.25,29.36,0.0,14.54
15.0,15.0,2.0,16.0,0.5,1.75,29.0,0.0,14.92
16.0,15.0,2.0,16.0,0.5,1.75,30.62,0.0,15.45
17.0,15.0,2.0,16.0,0.5,0.75,32.51,0.0,14.43
18.0,15.0,2.0,16.0,0.5,1.25,26.12,0.0,16.3
19.0,15.0,2.0,16.0,0.5,1.25,31.77,0.0,14.9
20.0,15.0,2.0,16.0,0.5,0.75,29.0,0.0,14.92
21.0,25.0,3.0,16.0,0.5,0.75,46.14,0.0,27.07
22.0,25.0,3.0,16.0,0.5,0.75,46.8,0.0,27.2
23.0,25.0,3.0,16.0,0.5,1.25,49.31,0.0,26.2
24.0,25.0,3.0,16.0,0.5,0.75,46.8,0.0,27.2
25.0,25.0,3.0,16.0,0.5,1.25,58.34,0.0,21.17
26.0,25.0,3.0,16.0,0.5,0.75,52.61,0.0,23.91
27.0,25.0,3.0,16.0,0.5,0.75,52.61,0.0,23.91
28.0,25.0,3.0,16.0,0.5,1.75,52.59,0.0,23.62
29.0,25.0,3.0,16.0,0.5,0.75,53.64,0.0,22.82
30.0,25.0,3.0,16.0,0.5,1.25,50.06,0.0,24.89
31.0,25.0,3.0,16.0,0.5,0.75,55.38,0.0,0.0
32.0,25.0,3.0,16.0,0.5,0.75,46.85,0.0,25.82
33.0,25.0,3.0,16.0,0.5,1.75,44.88,0.0,27.44
34.0,25.0,3.0,16.0,0.5,1.25,40.66,0.0,29.33
35.0,25.0,3.0,16.0,0.5,0.75,52.59,0.0,23.62
36.0,25.0,3.0,16.0,0.5,1.25,40.5,0.0,30.25
37.0,5.0,1.0,16.0,0.5,1.25,19.84,0.0,0.0
38.0,5.0,1.0,16.0,0.5,1.25,8.13,0.0,5.33
39.0,5.0,1.0,16.0,0.5,0.75,6.39,0.0,5.87
40.0,5.0,1.0,16.0,0.5,1.25,9.34,0.0,4.81
41.0,5.0,1.0,16.0,0.5,0.75,13.24,0.0,3.38
42.0,5.0,1.0,16.0,0.5,1.75,7.49,0.0,5.29
43.0,5.0,1.0,16.0,0.5,1.25,13.05,0.0,3.85
44.0,5.0,1.0,16.0,0.5,1.25,10.59,0.0,4.03
45.0,5.0,1.0,16.0,0.5,1.25,7.34,0.0,6.63
46.0,5.0,1.0,16.0,0.5,1.25,6.39,0.0,5.87
47.0,5.0,1.0,16.0,0.5,0.75,7.34,0.0,6.63
48.0,5.0,1.0,16.0,0.5,0.75,17.64,0.0,1.82
49.0,5.0,1.0,16.0,0.5,1.25,9.64,0.0,4.68
50.0,5.0,1.0,16.0,0.5,0.75,11.81,0.0,3.79
51.0,5.0,1.0,16.0,0.5,0.75,4.2,0.0,7.1
52.0,5.0,1.0,16.0,0.5,0.75,9.14,0.0,4.99
53.0,25.0,3.0,5.0,0.5,0.75,47.97,0.0,25.81
54.0,25.0,3.0,5.0,0.5,0.75,44.88,0.0,27.44
55.0,25.0,3.0,5.0,0.5,0.75,50.06,0.0,24.89
56.0,25.0,3.0,5.0,0.5,1.25,47.75,0.0,25.99
57.0,25.0,3.0,5.0,0.5,0.75,47.32,0.0,26.9
58.0,15.0,2.0,5.0,0.5,1.75,28.57,0.0,15.83
59.0,15.0,2.0,5.0,0.5,1.25,26.96,0.0,17.0
60.0,15.0,2.0,5.0,0.5,0.75,27.43,0.0,16.39
61.0,15.0,2.0,5.0,0.5,0.75,26.7,0.0,17.15
62.0,15.0,2.0,5.0,0.5,1.25,29.66,0.0,15.53
63.0,5.0,1.0,5.0,0.5,1.75,11.26,0.0,5.21
64.0,5.0,1.0,5.0,0.5,1.25,12.67,0.0,4.51
65.0,5.0,1.0,5.0,0.5,1.75,7.34,0.0,6.63
66.0,5.0,1.0,5.0,0.5,1.75,11.26,0.0,5.21
67.0,5.0,1.0,5.0,0.5,0.75,1.18,0.0,9.59
68.0,15.0,2.0,16.0,0.5,0.75,23.74,0.0,18.87
69.0,15.0,2.0,16.0,0.5,1.75,34.94,0.0,12.47
70.0,15.0,2.0,16.0,0.5,1.25,29.36,0.0,14.54
71.0,15.0,2.0,16.0,0.5,0.75,26.96,0.0,17.0
72.0,15.0,2.0,16.0,0.5,1.75,21.36,0.0,18.68
73.0,15.0,2.0,16.0,0.5,0.75,20.56,0.0,19.28
74.0,15.0,2.0,16.0,0.5,1.75,23.74,0.0,18.87
75.0,15.0,2.0,16.0,0.5,1.75,34.64,0.0,13.52
76.0,15.0,2.0,16.0,0.5,1.75,27.05,0.0,15.92
