,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,25.0,3.0,5.0,0.5,0.75,54.16,0.0,23.56
1.0,25.0,3.0,5.0,0.5,1.25,50.62,0.0,24.61
2.0,25.0,3.0,5.0,0.5,0.75,49.06,0.0,24.67
3.0,25.0,3.0,5.0,0.5,1.25,47.24,0.0,27.14
4.0,25.0,3.0,5.0,0.5,0.75,48.45,0.0,25.21
5.0,5.0,1.0,5.0,0.5,0.75,8.29,0.0,6.26
6.0,5.0,1.0,5.0,0.5,0.75,9.48,0.0,4.32
7.0,5.0,1.0,5.0,0.5,1.25,9.74,0.0,5.57
8.0,5.0,1.0,5.0,0.5,0.75,8.51,0.0,5.52
9.0,5.0,1.0,5.0,0.5,1.25,18.82,0.0,0.41
10.0,15.0,2.0,16.0,0.5,0.75,37.72,0.0,0.0
11.0,15.0,2.0,16.0,0.5,0.75,38.2,0.0,10.1
12.0,15.0,2.0,16.0,0.5,1.75,24.68,0.0,17.34
13.0,15.0,2.0,16.0,0.5,1.25,32.5,0.0,13.29
14.0,15.0,2.0,16.0,0.5,0.75,25.82,0.0,16.91
15.0,15.0,2.0,16.0,0.5,0.75,26.28,0.0,16.66
16.0,15.0,2.0,16.0,0.5,1.25,34.98,0.0,12.49
17.0,15.0,2.0,16.0,0.5,0.75,20.5,0.0,19.25
18.0,15.0,2.0,16.0,0.5,1.25,27.81,0.0,15.17
19.0,15.0,2.0,16.0,0.5,0.75,27.81,0.0,15.17
20.0,15.0,2.0,16.0,0.5,0.75,29.9,0.0,14.53
21.0,15.0,2.0,16.0,0.5,1.25,19.78,0.0,19.89
22.0,15.0,2.0,16.0,0.5,0.75,38.2,0.0,10.1
23.0,15.0,2.0,16.0,0.5,0.75,37.72,0.0,10.86
24.0,15.0,2.0,16.0,0.5,1.75,27.76,0.0,16.84
25.0,15.0,2.0,16.0,0.5,1.75,36.38,0.0,12.19
26.0,25.0,3.0,16.0,0.5,1.25,43.98,0.0,28.99
27.0,25.0,3.0,16.0,0.5,0.75,48.41,0.0,26.6
28.0,25.0,3.0,16.0,0.5,0.75,45.7,0.0,27.85
29.0,25.0,3.0,16.0,0.5,1.75,47.17,0.0,26.26
30.0,25.0,3.0,16.0,0.5,1.75,51.31,0.0,23.83
31.0,25.0,3.0,16.0,0.5,1.75,47.99,0.0,25.26
32.0,25.0,3.0,16.0,0.5,1.75,56.26,0.0,21.13
33.0,25.0,3.0,16.0,0.5,0.75,50.48,0.0,24.82
34.0,25.0,3.0,16.0,0.5,1.75,52.44,0.0,22.98
35.0,25.0,3.0,16.0,0.5,1.75,48.41,0.0,26.32
36.0,25.0,3.0,16.0,0.5,1.25,47.17,0.0,26.26
37.0,25.0,3.0,16.0,0.5,1.25,45.7,0.0,27.85
38.0,25.0,3.0,16.0,0.5,0.75,48.65,0.0,26.15
39.0,25.0,3.0,16.0,0.5,1.75,50.97,0.0,24.22
40.0,25.0,3.0,16.0,0.5,0.75,54.76,0.0,23.38
41.0,25.0,3.0,16.0,0.5,0.75,54.16,0.0,23.56
42.0,15.0,2.0,5.0,0.5,0.75,34.46,0.0,13.43
43.0,15.0,2.0,5.0,0.5,1.25,29.4,0.0,14.84
44.0,15.0,2.0,5.0,0.5,1.75,32.53,0.0,14.72
45.0,15.0,2.0,5.0,0.5,0.75,24.68,0.0,17.34
46.0,15.0,2.0,5.0,0.5,1.75,27.39,0.0,16.09
47.0,5.0,1.0,16.0,0.5,1.75,13.17,0.0,3.91
48.0,5.0,1.0,16.0,0.5,0.75,13.82,0.0,3.95
49.0,5.0,1.0,16.0,0.5,0.75,9.48,0.0,4.32
50.0,5.0,1.0,16.0,0.5,1.25,9.48,0.0,4.32
51.0,5.0,1.0,16.0,0.5,0.75,7.14,0.0,6.81
52.0,5.0,1.0,16.0,0.5,1.75,10.86,0.0,5.29
53.0,5.0,1.0,16.0,0.5,1.25,19.84,0.0,0.0
54.0,5.0,1.0,16.0,0.5,0.75,19.84,0.0,0.0
55.0,5.0,1.0,16.0,0.5,1.75,16.7,0.0,1.35
56.0,5.0,1.0,16.0,0.5,0.75,13.22,0.0,3.37
57.0,5.0,1.0,16.0,0.5,0.75,7.92,0.0,6.92
58.0,5.0,1.0,16.0,0.5,0.75,16.7,0.0,1.35
59.0,5.0,1.0,16.0,0.5,1.75,5.98,0.0,6.79
60.0,5.0,1.0,16.0,0.5,0.75,14.86,0.0,2.43
61.0,5.0,1.0,16.0,0.5,1.25,11.73,0.0,3.47
62.0,5.0,1.0,16.0,0.5,1.75,7.14,0.0,6.81
63.0,25.0,3.0,5.0,0.5,0.75,50.18,0.0,24.95
64.0,25.0,3.0,5.0,0.5,1.25,42.16,0.0,29.08
