,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,itiExtra,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial
1,53.17,0,27.89,3.2410162499872968,2,"[['v', 3.2410162499872968]]",0,27.89,1,0.7589837500127032,0.020961042027920485,2.0322045420180075,3.2666338330018334,3.7739932920085266,4.775078708014917,1
2,6.45,0,5.1,0.9791355420020409,2,"[['n', 0.9791355420020409]]",1,6.45,1.5,3.020864457997959,6.520034458022565,[],7.50239912502002,8.009955000015907,9.011075375019573,2
