,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,25.0,3.0,16.0,0.5,1.75,49.23,0.0,26.16
1.0,25.0,3.0,16.0,0.5,1.25,52.15,0.0,24.81
2.0,25.0,3.0,16.0,0.5,1.75,52.81,0.0,24.01
3.0,25.0,3.0,16.0,0.5,0.75,59.04,0.0,19.52
4.0,25.0,3.0,16.0,0.5,1.75,49.23,0.0,26.16
5.0,25.0,3.0,16.0,0.5,1.25,50.54,0.0,25.13
6.0,25.0,3.0,16.0,0.5,0.75,53.06,0.0,23.01
7.0,25.0,3.0,16.0,0.5,1.75,54.18,0.0,22.09
8.0,25.0,3.0,16.0,0.5,0.75,50.26,0.0,25.83
9.0,25.0,3.0,16.0,0.5,0.75,41.18,0.0,28.59
10.0,25.0,3.0,16.0,0.5,1.25,52.75,0.0,24.26
11.0,25.0,3.0,16.0,0.5,1.25,59.8,0.0,20.9
12.0,25.0,3.0,16.0,0.5,0.75,40.54,0.0,29.27
13.0,25.0,3.0,16.0,0.5,1.75,53.06,0.0,23.01
14.0,25.0,3.0,16.0,0.5,1.25,49.23,0.0,26.16
15.0,25.0,3.0,16.0,0.5,0.75,52.75,0.0,24.26
16.0,15.0,2.0,16.0,0.5,1.25,26.0,0.0,16.8
17.0,15.0,2.0,16.0,0.5,1.25,27.43,0.0,16.39
18.0,15.0,2.0,16.0,0.5,1.75,21.74,0.0,19.87
19.0,15.0,2.0,16.0,0.5,0.75,21.74,0.0,19.87
20.0,15.0,2.0,16.0,0.5,1.75,24.52,0.0,17.26
21.0,15.0,2.0,16.0,0.5,0.75,26.28,0.0,16.66
22.0,15.0,2.0,16.0,0.5,0.75,27.03,0.0,15.63
23.0,15.0,2.0,16.0,0.5,1.25,30.46,0.0,14.81
24.0,15.0,2.0,16.0,0.5,1.25,29.14,0.0,14.71
25.0,15.0,2.0,16.0,0.5,1.25,30.16,0.0,14.38
26.0,15.0,2.0,16.0,0.5,1.25,22.78,0.0,18.39
27.0,15.0,2.0,16.0,0.5,1.75,22.78,0.0,18.39
28.0,15.0,2.0,16.0,0.5,0.75,32.85,0.0,13.75
29.0,15.0,2.0,16.0,0.5,0.75,31.96,0.0,13.02
30.0,15.0,2.0,16.0,0.5,0.75,28.85,0.0,16.25
31.0,15.0,2.0,16.0,0.5,0.75,27.05,0.0,15.92
32.0,25.0,3.0,5.0,0.5,0.75,47.52,0.0,27.0
33.0,25.0,3.0,5.0,0.5,0.75,52.15,0.0,24.81
34.0,25.0,3.0,5.0,0.5,1.75,47.55,0.0,25.89
35.0,25.0,3.0,5.0,0.5,1.25,40.54,0.0,29.27
36.0,25.0,3.0,5.0,0.5,0.75,50.26,0.0,25.83
37.0,5.0,1.0,5.0,0.5,0.75,9.56,0.0,5.48
38.0,5.0,1.0,5.0,0.5,1.25,3.74,0.0,7.87
39.0,5.0,1.0,5.0,0.5,1.75,2.28,0.0,9.14
40.0,5.0,1.0,5.0,0.5,1.25,3.74,0.0,7.87
41.0,5.0,1.0,5.0,0.5,1.25,12.44,0.0,3.26
42.0,15.0,2.0,5.0,0.5,0.75,26.92,0.0,16.7
43.0,15.0,2.0,5.0,0.5,0.75,36.12,0.0,11.06
44.0,15.0,2.0,5.0,0.5,0.75,27.03,0.0,15.63
45.0,15.0,2.0,5.0,0.5,1.75,24.74,0.0,18.37
46.0,15.0,2.0,5.0,0.5,1.25,29.14,0.0,14.71
47.0,5.0,1.0,16.0,0.5,1.75,12.39,0.0,4.08
48.0,5.0,1.0,16.0,0.5,0.75,6.72,0.0,6.6
49.0,5.0,1.0,16.0,0.5,1.25,9.73,0.0,6.13
50.0,5.0,1.0,16.0,0.5,0.75,6.72,0.0,6.6
51.0,5.0,1.0,16.0,0.5,1.25,3.74,0.0,7.87
52.0,5.0,1.0,16.0,0.5,1.75,9.48,0.0,4.88
53.0,5.0,1.0,16.0,0.5,0.75,11.07,0.0,3.71
54.0,5.0,1.0,16.0,0.5,0.75,8.75,0.0,6.49
55.0,5.0,1.0,16.0,0.5,1.25,7.18,0.0,6.55
56.0,5.0,1.0,16.0,0.5,1.25,20.66,0.0,0.33
57.0,5.0,1.0,16.0,0.5,0.75,0.52,0.0,10.26
58.0,5.0,1.0,16.0,0.5,1.75,11.77,0.0,3.21
59.0,5.0,1.0,16.0,0.5,1.25,16.54,0.0,1.27
60.0,5.0,1.0,16.0,0.5,1.25,7.97,0.0,6.66
61.0,5.0,1.0,16.0,0.5,1.25,16.5,0.0,2.25
62.0,5.0,1.0,16.0,0.5,0.75,12.44,0.0,3.26
63.0,25.0,3.0,16.0,0.5,0.75,40.54,0.0,29.27
64.0,25.0,3.0,16.0,0.5,1.75,41.18,0.0,28.59
65.0,25.0,3.0,16.0,0.5,0.75,50.84,0.0,25.56
66.0,25.0,3.0,16.0,0.5,1.25,52.81,0.0,24.01
67.0,25.0,3.0,16.0,0.5,1.25,46.2,0.0,26.62
68.0,25.0,3.0,16.0,0.5,1.25,45.74,0.0,26.87
69.0,25.0,3.0,16.0,0.5,0.75,50.26,0.0,25.83
70.0,25.0,3.0,16.0,0.5,1.25,59.04,0.0,19.52
71.0,25.0,3.0,16.0,0.5,1.75,52.17,0.0,23.41
72.0,25.0,3.0,16.0,0.5,1.75,57.98,0.0,20.99
73.0,25.0,3.0,16.0,0.5,1.25,54.18,0.0,22.09
74.0,25.0,3.0,16.0,0.5,0.75,54.18,0.0,22.09
75.0,25.0,3.0,16.0,0.5,0.75,47.57,0.0,25.61
76.0,25.0,3.0,16.0,0.5,0.75,48.17,0.0,25.07
77.0,25.0,3.0,16.0,0.5,0.75,54.06,0.0,23.03
78.0,25.0,3.0,16.0,0.5,0.75,46.73,0.0,25.76
79.0,15.0,2.0,16.0,0.5,1.75,27.34,0.0,16.63
80.0,15.0,2.0,16.0,0.5,0.75,31.53,0.0,13.94
81.0,15.0,2.0,16.0,0.5,1.25,29.56,0.0,14.64
82.0,15.0,2.0,16.0,0.5,1.75,31.53,0.0,13.94
83.0,15.0,2.0,16.0,0.5,0.75,31.53,0.0,13.94
84.0,15.0,2.0,16.0,0.5,0.75,29.27,0.0,16.18
85.0,15.0,2.0,16.0,0.5,1.25,29.14,0.0,14.71
86.0,15.0,2.0,16.0,0.5,0.75,29.27,0.0,16.18
87.0,15.0,2.0,16.0,0.5,0.75,35.42,0.0,12.71
88.0,15.0,2.0,16.0,0.5,1.25,29.27,0.0,16.18
89.0,15.0,2.0,16.0,0.5,0.75,27.43,0.0,16.39
90.0,15.0,2.0,16.0,0.5,0.75,33.19,0.0,14.2
91.0,15.0,2.0,16.0,0.5,1.75,27.43,0.0,16.39
92.0,15.0,2.0,16.0,0.5,0.75,19.32,0.0,19.66
93.0,15.0,2.0,16.0,0.5,1.25,27.03,0.0,15.63
94.0,15.0,2.0,16.0,0.5,1.75,31.59,0.0,13.68
95.0,25.0,3.0,5.0,0.5,0.75,59.8,0.0,0.0
96.0,25.0,3.0,5.0,0.5,1.75,54.06,0.0,23.03
97.0,25.0,3.0,5.0,0.5,0.75,42.24,0.0,28.12
98.0,25.0,3.0,5.0,0.5,1.25,45.74,0.0,26.87
99.0,25.0,3.0,5.0,0.5,1.25,52.75,0.0,24.26
100.0,5.0,1.0,5.0,0.5,0.75,16.54,0.0,1.27
101.0,5.0,1.0,5.0,0.5,0.75,20.66,0.0,0.33
102.0,5.0,1.0,5.0,0.5,0.75,8.75,0.0,6.49
103.0,5.0,1.0,5.0,0.5,0.75,7.18,0.0,6.55
104.0,5.0,1.0,5.0,0.5,0.75,5.44,0.0,6.52
105.0,15.0,2.0,5.0,0.5,0.75,32.88,0.0,12.92
106.0,15.0,2.0,5.0,0.5,0.75,26.92,0.0,16.7
107.0,15.0,2.0,5.0,0.5,0.75,35.12,0.0,0.0
108.0,15.0,2.0,5.0,0.5,0.75,30.16,0.0,14.38
109.0,15.0,2.0,5.0,0.5,0.75,28.03,0.0,15.28
110.0,5.0,1.0,16.0,0.5,1.25,18.38,0.0,0.19
111.0,5.0,1.0,16.0,0.5,1.75,13.42,0.0,2.91
112.0,5.0,1.0,16.0,0.5,0.75,4.66,0.0,7.33
113.0,5.0,1.0,16.0,0.5,1.25,9.56,0.0,5.48
114.0,5.0,1.0,16.0,0.5,1.75,18.38,0.0,0.19
115.0,5.0,1.0,16.0,0.5,0.75,12.55,0.0,3.88
116.0,5.0,1.0,16.0,0.5,0.75,6.32,0.0,6.68
117.0,5.0,1.0,16.0,0.5,1.75,12.39,0.0,4.08
118.0,5.0,1.0,16.0,0.5,1.75,11.07,0.0,3.71
119.0,5.0,1.0,16.0,0.5,1.25,14.92,0.0,3.46
120.0,5.0,1.0,16.0,0.5,0.75,18.72,0.0,1.36
121.0,5.0,1.0,16.0,0.5,0.75,12.39,0.0,4.08
122.0,5.0,1.0,16.0,0.5,0.75,6.62,0.0,7.31
123.0,5.0,1.0,16.0,0.5,1.25,13.42,0.0,2.91
124.0,5.0,1.0,16.0,0.5,0.75,8.15,0.0,5.9
125.0,5.0,1.0,16.0,0.5,0.75,13.42,0.0,2.91
126.0,25.0,3.0,5.0,0.5,0.75,53.42,0.0,23.47
127.0,25.0,3.0,5.0,0.5,1.75,50.68,0.0,24.64
128.0,25.0,3.0,5.0,0.5,0.75,45.7,0.0,27.85
129.0,25.0,3.0,5.0,0.5,0.75,47.57,0.0,25.61
130.0,25.0,3.0,5.0,0.5,0.75,59.04,0.0,19.52
