,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,itiExtra,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial
1,53.17,0,27.89,0.45075408299453557,2,"[['n', 0.45075408299453557]]",1,53.17,1,3.5492459170054644,0.01712283300003037,[],0.47177641600137576,0.9760495829978026,1.9771619160019327,1
2,6.45,0,5.1,0.7483427090046462,1,"[['v', 0.7483427090046462]]",1,0,1.5,3.251657290995354,6.527168791013537,[],7.278270707989577,7.783203625003807,8.784317790996283,2
