,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,itiExtra,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial
1,53.17,0,27.89,1.2823547079460695,1,"[['n', 1.2823547079460695]]",0,27.89,1,2.7176452920539305,0.02267916698474437,[],1.311414708965458,1.819004000048153,2.8201185419457033,1
2,6.45,0,5.1,1.3013247079215944,2,"[['n', 1.3013247079215944]]",1,6.45,1.5,2.6986752920784056,6.523233124986291,[],7.83054620900657,8.33768041699659,9.338761124992743,2
