,subID,riskyGain,riskyLoss,safe,RT,round_earnings,curr_goal,curr_bonus,loc,response,choice,outcome,iti,itiExtra,cond,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial,roundRDM,roundColor,ischecktrial
62,005,18.77,0.0,8.61,1.5427810829714872,90.15,420.79,100,2,"[['v', 1.5427810829714872]]",0,8.61,0.75,2.457218917028513,3,72.27407337498153,[],73.82319804094732,74.32885458297096,75.32995895796921,11,2,0,0
63,005,10.39,0.0,6.81,1.5207494579954073,96.96000000000001,420.79,100,2,"[['v', 1.5207494579954073]]",0,6.81,0.75,2.4792505420045927,3,78.52029708295595,[],80.046823749959,80.55247979098931,81.55365720798727,12,2,0,0
64,005,11.84,0.0,6.08,1.9371455000364222,108.80000000000001,420.79,100,1,"[['v', 1.9371455000364222]]",1,11.84,1.25,2.062854499963578,3,84.77200883295154,[],86.7150270830025,87.22226970799966,88.22338462498737,13,2,0,0
65,005,10.12,0.0,6.94,1.6787720420397818,108.80000000000001,420.79,100,1,"[['v', 1.6787720420397818]]",1,0.0,1.25,2.321227957960218,3,91.52342416596366,[],93.2105271659675,93.71514795796247,94.71630949998507,14,2,0,0
66,005,12.68,0.0,5.66,1.7578625829773955,108.80000000000001,420.79,100,1,"[['v', 1.7578625829773955]]",1,0.0,0.75,2.2421374170226045,3,98.27127245796146,[],100.03497445798712,100.53961783298291,101.54070687497733,15,2,0,0
67,005,20.53,0.0,7.73,2.5396883339853957,129.33,420.79,100,1,"[['v', 2.5396883339853957]]",1,20.53,0.75,1.4603116660146043,3,104.52119233296253,106.5330353329773,107.06546124996385,107.5720508749946,108.57317287498154,16,2,0,0
68,005,16.26,0.0,9.87,1.606499542016536,139.20000000000002,420.79,100,2,"[['v', 1.606499542016536]]",0,9.87,1.25,2.393500457983464,3,110.76680724998005,[],112.37910995795391,112.88595404097578,113.88702841597842,17,2,0,0
69,005,15.27,0.0,10.37,1.2494420409784652,149.57000000000002,420.79,100,2,"[['v', 1.2494420409784652]]",0,10.37,1.25,2.7505579590215348,3,117.51699141599238,[],118.77211237495067,119.27789016597671,120.27901637495961,18,2,0,0
70,005,19.86,0.0,0.0,1.049958375049755,149.57000000000002,420.79,100,2,"[['n', 1.049958375049755]]",1,0.0,1.25,2.950041624950245,3,124.26767333300086,[],125.321328290971,125.8258502499666,126.82701399998041,19,2,0,1
71,005,13.1,7.73,4.68,1.5895780409919098,157.3,420.79,100,2,"[['n', 1.5895780409919098]]",1,7.73,1.25,2.41042195900809,3,131.02052774996264,[],132.61597887496464,133.12206404097378,134.12315337499604,20,2,0,1
72,005,14.26,0.0,0.0,1.463841582997702,157.3,420.79,100,1,"[['v', 1.463841582997702]]",1,0.0,0.75,2.536158417002298,3,137.77004245796707,[],139.2396847079508,139.74433616595343,140.74541195796337,21,2,0,1
73,005,12.36,0.0,5.82,1.8996842500055209,169.66000000000003,420.79,100,1,"[['v', 1.8996842500055209]]",1,12.36,0.75,2.100315749994479,3,144.01810754096368,[],145.92393062496558,146.43096037500072,147.43214133294532,22,2,0,0
74,005,11.62,0.0,6.19,1.7320208749733865,181.28000000000003,420.79,100,2,"[['n', 1.7320208749733865]]",1,11.62,0.75,2.2679791250266135,3,150.26873495796463,[],152.00660304096527,152.51386308297515,153.51495137496386,23,2,0,0
75,005,22.97,0.0,6.51,1.6784686250030063,204.25000000000003,420.79,100,1,"[['v', 1.6784686250030063]]",1,22.97,0.75,2.3215313749969937,3,156.52153437497327,[],158.2059006249765,158.71308929094812,159.71420124999713,24,2,0,0
