,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,itiExtra,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial
1,53.17,0,27.89,3.018024125005468,2,"[['n', 3.018024125005468]]",1,0,1,0.9819758749945322,0.037854624999454245,2.048430750000989,3.059742332989117,3.564739291992737,4.565888666998944,1
2,6.45,0,5.1,3.4302659579989268,2,"[['v', 3.4302659579989268]]",0,5.1,1.5,0.5697340420010732,6.530804666996119,8.539925249991938,9.966078291996382,10.470987957989564,11.472085417000926,2
