,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,25.0,3.0,5.0,0.5,1.75,48.61,0.0,26.13
1.0,25.0,3.0,5.0,0.5,1.25,41.98,0.0,29.99
2.0,25.0,3.0,5.0,0.5,0.75,49.3,0.0,24.51
3.0,25.0,3.0,5.0,0.5,1.25,48.61,0.0,25.85
4.0,25.0,3.0,5.0,0.5,1.25,42.74,0.0,28.37
5.0,5.0,1.0,5.0,0.5,0.75,11.97,0.0,5.0
6.0,5.0,1.0,5.0,0.5,1.25,10.44,0.0,4.8
7.0,5.0,1.0,5.0,0.5,0.75,11.73,0.0,4.04
8.0,5.0,1.0,5.0,0.5,0.75,0.78,0.0,10.39
9.0,5.0,1.0,5.0,0.5,0.75,9.46,0.0,5.43
10.0,15.0,2.0,16.0,0.5,0.75,27.56,0.0,17.02
11.0,15.0,2.0,16.0,0.5,0.75,28.85,0.0,16.54
12.0,15.0,2.0,16.0,0.5,1.25,30.52,0.0,14.56
13.0,15.0,2.0,16.0,0.5,1.25,28.85,0.0,16.54
14.0,15.0,2.0,16.0,0.5,1.25,22.52,0.0,18.26
15.0,15.0,2.0,16.0,0.5,1.75,30.4,0.0,15.62
16.0,15.0,2.0,16.0,0.5,0.75,31.41,0.0,14.16
17.0,15.0,2.0,16.0,0.5,1.25,34.42,0.0,13.21
18.0,15.0,2.0,16.0,0.5,0.75,34.0,0.0,13.48
19.0,15.0,2.0,16.0,0.5,1.25,32.39,0.0,13.52
20.0,15.0,2.0,16.0,0.5,0.75,40.34,0.0,10.17
21.0,15.0,2.0,16.0,0.5,1.75,20.52,0.0,20.26
22.0,15.0,2.0,16.0,0.5,0.75,38.92,0.0,0.0
23.0,15.0,2.0,16.0,0.5,1.25,32.35,0.0,13.78
24.0,15.0,2.0,16.0,0.5,1.25,34.04,0.0,12.02
25.0,15.0,2.0,16.0,0.5,1.75,31.41,0.0,14.16
26.0,25.0,3.0,16.0,0.5,1.25,48.41,0.0,25.47
27.0,25.0,3.0,16.0,0.5,1.25,46.0,0.0,26.24
28.0,25.0,3.0,16.0,0.5,0.75,46.4,0.0,26.16
29.0,25.0,3.0,16.0,0.5,0.75,47.65,0.0,26.5
30.0,25.0,3.0,16.0,0.5,1.25,51.42,0.0,25.01
31.0,25.0,3.0,16.0,0.5,0.75,49.44,0.0,25.42
32.0,25.0,3.0,16.0,0.5,0.75,52.17,0.0,23.41
33.0,25.0,3.0,16.0,0.5,1.75,43.36,0.0,27.68
34.0,25.0,3.0,16.0,0.5,0.75,53.02,0.0,22.99
35.0,25.0,3.0,16.0,0.5,0.75,52.17,0.0,23.41
36.0,25.0,3.0,16.0,0.5,1.75,51.57,0.0,24.8
37.0,25.0,3.0,16.0,0.5,1.25,49.44,0.0,25.42
38.0,25.0,3.0,16.0,0.5,0.75,47.49,0.0,26.14
39.0,25.0,3.0,16.0,0.5,1.25,52.83,0.0,24.02
40.0,25.0,3.0,16.0,0.5,1.25,60.42,0.0,20.21
41.0,25.0,3.0,16.0,0.5,0.75,51.57,0.0,23.96
42.0,15.0,2.0,5.0,0.5,1.25,40.34,0.0,10.17
43.0,15.0,2.0,5.0,0.5,1.25,24.3,0.0,17.15
44.0,15.0,2.0,5.0,0.5,0.75,28.87,0.0,15.98
45.0,15.0,2.0,5.0,0.5,1.75,29.07,0.0,15.8
46.0,15.0,2.0,5.0,0.5,0.75,31.19,0.0,14.33
47.0,5.0,1.0,16.0,0.5,1.75,0.78,0.0,10.39
48.0,5.0,1.0,16.0,0.5,0.75,10.12,0.0,4.36
49.0,5.0,1.0,16.0,0.5,1.75,13.02,0.0,2.71
50.0,5.0,1.0,16.0,0.5,1.25,0.78,0.0,10.39
51.0,5.0,1.0,16.0,0.5,1.75,14.86,0.0,2.43
52.0,5.0,1.0,16.0,0.5,1.75,12.81,0.0,4.01
53.0,5.0,1.0,16.0,0.5,0.75,0.78,0.0,10.39
54.0,5.0,1.0,16.0,0.5,0.75,11.73,0.0,4.04
55.0,5.0,1.0,16.0,0.5,1.25,8.01,0.0,5.55
56.0,5.0,1.0,16.0,0.5,1.25,9.84,0.0,5.34
57.0,5.0,1.0,16.0,0.5,1.75,13.03,0.0,4.4
58.0,5.0,1.0,16.0,0.5,0.75,9.12,0.0,4.7
59.0,5.0,1.0,16.0,0.5,0.75,8.39,0.0,5.18
60.0,5.0,1.0,16.0,0.5,1.75,1.72,0.0,8.86
61.0,5.0,1.0,16.0,0.5,1.75,13.38,0.0,3.73
62.0,5.0,1.0,16.0,0.5,1.75,10.44,0.0,4.8
63.0,25.0,3.0,5.0,0.5,0.75,43.36,0.0,27.68
64.0,25.0,3.0,5.0,0.5,0.75,51.42,0.0,25.01
65.0,25.0,3.0,5.0,0.5,1.75,51.57,0.0,23.96
66.0,25.0,3.0,5.0,0.5,0.75,46.78,0.0,27.19
67.0,25.0,3.0,5.0,0.5,0.75,47.37,0.0,25.8
68.0,5.0,1.0,5.0,0.5,0.75,11.1,0.0,5.41
69.0,5.0,1.0,5.0,0.5,0.75,13.02,0.0,2.71
70.0,5.0,1.0,5.0,0.5,1.25,11.73,0.0,4.04
71.0,5.0,1.0,5.0,0.5,0.75,10.44,0.0,4.8
72.0,5.0,1.0,5.0,0.5,0.75,20.7,0.0,0.35
73.0,15.0,2.0,16.0,0.5,1.25,21.14,0.0,18.57
74.0,15.0,2.0,16.0,0.5,1.75,31.34,0.0,15.25
75.0,15.0,2.0,16.0,0.5,0.75,26.91,0.0,15.85
