,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,5.0,0.5,0.75,6.28,0.0,7.14
1.0,5.0,1.0,5.0,0.5,0.75,9.26,0.0,5.05
2.0,5.0,1.0,5.0,0.5,0.75,14.28,0.0,3.34
3.0,5.0,1.0,5.0,0.5,1.25,9.33,0.0,6.21
4.0,5.0,1.0,5.0,0.5,0.75,10.58,0.0,5.15
5.0,25.0,3.0,5.0,0.5,1.25,47.42,0.0,26.67
6.0,25.0,3.0,5.0,0.5,0.75,44.86,0.0,27.43
7.0,25.0,3.0,5.0,0.5,1.25,45.66,0.0,26.35
8.0,25.0,3.0,5.0,0.5,0.75,51.71,0.0,23.18
9.0,25.0,3.0,5.0,0.5,0.75,49.82,0.0,24.21
10.0,15.0,2.0,16.0,0.5,1.25,36.72,0.0,11.36
11.0,15.0,2.0,16.0,0.5,1.25,31.19,0.0,14.05
12.0,15.0,2.0,16.0,0.5,1.25,28.97,0.0,15.75
13.0,15.0,2.0,16.0,0.5,1.25,21.28,0.0,19.64
14.0,15.0,2.0,16.0,0.5,1.75,25.76,0.0,16.12
15.0,15.0,2.0,16.0,0.5,1.75,27.85,0.0,15.47
16.0,15.0,2.0,16.0,0.5,0.75,28.21,0.0,15.09
17.0,15.0,2.0,16.0,0.5,0.75,25.72,0.0,16.38
18.0,15.0,2.0,16.0,0.5,0.75,21.28,0.0,19.64
19.0,15.0,2.0,16.0,0.5,0.75,27.46,0.0,16.69
20.0,15.0,2.0,16.0,0.5,0.75,27.85,0.0,15.47
21.0,15.0,2.0,16.0,0.5,1.25,36.72,0.0,11.36
22.0,15.0,2.0,16.0,0.5,1.75,31.85,0.0,13.25
23.0,15.0,2.0,16.0,0.5,0.75,31.45,0.0,14.74
24.0,15.0,2.0,16.0,0.5,1.75,33.14,0.0,13.05
25.0,15.0,2.0,16.0,0.5,1.75,37.28,0.0,10.64
26.0,25.0,3.0,16.0,0.5,0.75,52.77,0.0,24.27
27.0,25.0,3.0,16.0,0.5,1.75,55.92,0.0,0.0
28.0,25.0,3.0,16.0,0.5,1.25,55.88,0.0,22.94
29.0,25.0,3.0,16.0,0.5,1.25,49.88,0.0,24.52
30.0,25.0,3.0,16.0,0.5,1.25,50.18,0.0,25.79
31.0,25.0,3.0,16.0,0.5,1.25,51.79,0.0,24.91
32.0,25.0,3.0,16.0,0.5,1.75,60.32,0.0,20.16
33.0,25.0,3.0,16.0,0.5,0.75,46.9,0.0,27.25
34.0,25.0,3.0,16.0,0.5,0.75,60.32,0.0,20.16
35.0,25.0,3.0,16.0,0.5,0.75,45.66,0.0,26.35
36.0,25.0,3.0,16.0,0.5,1.75,41.0,0.0,29.5
37.0,25.0,3.0,16.0,0.5,1.75,49.88,0.0,24.52
38.0,25.0,3.0,16.0,0.5,1.75,51.71,0.0,23.18
39.0,25.0,3.0,16.0,0.5,1.75,52.77,0.0,24.27
40.0,25.0,3.0,16.0,0.5,0.75,47.75,0.0,26.55
41.0,25.0,3.0,16.0,0.5,0.75,45.66,0.0,26.35
42.0,5.0,1.0,16.0,0.5,0.75,17.14,0.0,0.57
43.0,5.0,1.0,16.0,0.5,0.75,2.12,0.0,8.06
44.0,5.0,1.0,16.0,0.5,0.75,7.14,0.0,6.81
45.0,5.0,1.0,16.0,0.5,0.75,10.01,0.0,5.99
46.0,5.0,1.0,16.0,0.5,0.75,19.86,0.0,0.0
47.0,5.0,1.0,16.0,0.5,0.75,10.58,0.0,5.15
48.0,5.0,1.0,16.0,0.5,0.75,6.42,0.0,7.01
49.0,5.0,1.0,16.0,0.5,1.25,9.33,0.0,6.21
50.0,5.0,1.0,16.0,0.5,0.75,7.14,0.0,6.81
51.0,5.0,1.0,16.0,0.5,0.75,19.8,0.0,0.9
52.0,5.0,1.0,16.0,0.5,1.25,17.14,0.0,0.57
53.0,5.0,1.0,16.0,0.5,0.75,13.78,0.0,3.65
54.0,5.0,1.0,16.0,0.5,1.75,19.8,0.0,0.9
55.0,5.0,1.0,16.0,0.5,1.75,7.97,0.0,6.66
56.0,5.0,1.0,16.0,0.5,0.75,10.1,0.0,4.63
57.0,5.0,1.0,16.0,0.5,0.75,1.0,0.0,8.5
58.0,15.0,2.0,5.0,0.5,0.75,22.02,0.0,19.01
59.0,15.0,2.0,5.0,0.5,1.75,31.85,0.0,13.25
60.0,15.0,2.0,5.0,0.5,1.25,34.5,0.0,13.45
61.0,15.0,2.0,5.0,0.5,0.75,33.2,0.0,12.6
62.0,15.0,2.0,5.0,0.5,0.75,35.08,0.0,11.54
63.0,5.0,1.0,5.0,0.5,0.75,6.42,0.0,7.01
64.0,5.0,1.0,5.0,0.5,1.25,12.71,0.0,3.68
65.0,5.0,1.0,5.0,0.5,0.75,10.01,0.0,5.99
66.0,5.0,1.0,5.0,0.5,1.75,6.28,0.0,7.14
67.0,5.0,1.0,5.0,0.5,1.25,6.28,0.0,7.14
68.0,25.0,3.0,5.0,0.5,0.75,53.08,0.0,22.74
69.0,25.0,3.0,5.0,0.5,0.75,41.0,0.0,29.5
70.0,25.0,3.0,5.0,0.5,1.25,50.28,0.0,25.28
71.0,25.0,3.0,5.0,0.5,1.75,49.88,0.0,24.52
72.0,25.0,3.0,5.0,0.5,0.75,58.22,0.0,20.11
73.0,15.0,2.0,16.0,0.5,0.75,23.02,0.0,18.51
74.0,15.0,2.0,16.0,0.5,1.25,25.76,0.0,16.12
75.0,15.0,2.0,16.0,0.5,0.75,29.6,0.0,14.66
76.0,15.0,2.0,16.0,0.5,1.75,25.76,0.0,16.12
77.0,15.0,2.0,16.0,0.5,1.25,33.03,0.0,14.12
78.0,15.0,2.0,16.0,0.5,0.75,27.85,0.0,15.47
79.0,15.0,2.0,16.0,0.5,0.75,24.74,0.0,18.37
80.0,15.0,2.0,16.0,0.5,0.75,36.72,0.0,11.36
81.0,15.0,2.0,16.0,0.5,1.75,27.85,0.0,15.47
82.0,15.0,2.0,16.0,0.5,1.75,32.89,0.0,14.33
83.0,15.0,2.0,16.0,0.5,1.75,31.19,0.0,14.05
84.0,15.0,2.0,16.0,0.5,0.75,28.97,0.0,15.75
85.0,15.0,2.0,16.0,0.5,0.75,37.28,0.0,10.64
86.0,15.0,2.0,16.0,0.5,0.75,31.45,0.0,14.74
87.0,15.0,2.0,16.0,0.5,1.75,32.89,0.0,14.33
88.0,15.0,2.0,16.0,0.5,0.75,26.48,0.0,17.04
89.0,25.0,3.0,16.0,0.5,0.75,41.42,0.0,28.71
90.0,25.0,3.0,16.0,0.5,1.25,52.81,0.0,24.58
91.0,25.0,3.0,16.0,0.5,1.25,47.42,0.0,26.67
92.0,25.0,3.0,16.0,0.5,1.75,55.92,0.0,21.96
93.0,25.0,3.0,16.0,0.5,1.25,50.37,0.0,23.92
94.0,25.0,3.0,16.0,0.5,0.75,60.32,0.0,20.16
95.0,25.0,3.0,16.0,0.5,0.75,39.3,0.0,29.65
96.0,25.0,3.0,16.0,0.5,0.75,46.5,0.0,26.49
97.0,25.0,3.0,16.0,0.5,1.25,55.92,0.0,21.96
98.0,25.0,3.0,16.0,0.5,1.25,47.87,0.0,25.2
99.0,25.0,3.0,16.0,0.5,1.25,46.4,0.0,27.2
100.0,25.0,3.0,16.0,0.5,0.75,47.77,0.0,26.0
101.0,25.0,3.0,16.0,0.5,0.75,53.8,0.0,23.38
102.0,25.0,3.0,16.0,0.5,0.75,52.57,0.0,23.89
103.0,25.0,3.0,16.0,0.5,1.75,47.39,0.0,26.09
104.0,25.0,3.0,16.0,0.5,1.75,52.77,0.0,24.27
105.0,5.0,1.0,16.0,0.5,1.25,15.92,0.0,1.96
106.0,5.0,1.0,16.0,0.5,0.75,12.09,0.0,4.22
107.0,5.0,1.0,16.0,0.5,0.75,6.42,0.0,7.01
108.0,5.0,1.0,16.0,0.5,1.25,2.12,0.0,8.06
109.0,5.0,1.0,16.0,0.5,1.25,1.0,0.0,8.5
110.0,5.0,1.0,16.0,0.5,0.75,9.96,0.0,5.12
111.0,5.0,1.0,16.0,0.5,1.25,10.01,0.0,5.99
112.0,5.0,1.0,16.0,0.5,0.75,19.8,0.0,0.9
