,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,5.0,0.5,1.75,4.76,0.0,8.38
1.0,5.0,1.0,5.0,0.5,0.75,14.72,0.0,2.36
2.0,5.0,1.0,5.0,0.5,0.75,14.72,0.0,2.36
3.0,5.0,1.0,5.0,0.5,1.25,11.87,0.0,4.39
4.0,5.0,1.0,5.0,0.5,1.25,6.1,0.0,6.85
5.0,15.0,2.0,5.0,0.5,0.75,37.34,0.0,11.67
6.0,15.0,2.0,5.0,0.5,0.75,26.42,0.0,17.01
7.0,15.0,2.0,5.0,0.5,0.75,21.36,0.0,18.68
8.0,15.0,2.0,5.0,0.5,1.75,32.45,0.0,14.4
9.0,15.0,2.0,5.0,0.5,1.25,26.91,0.0,16.13
10.0,5.0,1.0,16.0,0.5,1.25,13.14,0.0,3.05
11.0,5.0,1.0,16.0,0.5,1.25,14.54,0.0,3.27
12.0,5.0,1.0,16.0,0.5,0.75,13.64,0.0,3.02
13.0,5.0,1.0,16.0,0.5,0.75,4.76,0.0,8.38
14.0,5.0,1.0,16.0,0.5,0.75,8.23,0.0,5.94
15.0,5.0,1.0,16.0,0.5,1.75,12.95,0.0,3.8
16.0,5.0,1.0,16.0,0.5,1.25,0.48,0.0,10.24
17.0,5.0,1.0,16.0,0.5,1.25,11.87,0.0,4.39
18.0,5.0,1.0,16.0,0.5,0.75,11.13,0.0,4.58
19.0,5.0,1.0,16.0,0.5,1.25,8.05,0.0,5.29
20.0,5.0,1.0,16.0,0.5,0.75,15.48,0.0,1.74
21.0,5.0,1.0,16.0,0.5,0.75,13.14,0.0,3.61
22.0,5.0,1.0,16.0,0.5,1.25,6.1,0.0,6.85
23.0,5.0,1.0,16.0,0.5,0.75,13.14,0.0,3.05
24.0,5.0,1.0,16.0,0.5,0.75,11.99,0.0,3.88
25.0,5.0,1.0,16.0,0.5,1.25,13.64,0.0,3.02
26.0,25.0,3.0,5.0,0.5,1.75,48.21,0.0,26.78
27.0,25.0,3.0,5.0,0.5,0.75,58.74,0.0,20.37
28.0,25.0,3.0,5.0,0.5,0.75,53.33,0.0,24.27
29.0,25.0,3.0,5.0,0.5,0.75,52.21,0.0,24.84
30.0,25.0,3.0,5.0,0.5,0.75,53.36,0.0,23.72
31.0,15.0,2.0,16.0,0.5,0.75,31.55,0.0,13.66
32.0,15.0,2.0,16.0,0.5,1.75,20.2,0.0,20.1
33.0,15.0,2.0,16.0,0.5,1.25,32.09,0.0,13.65
34.0,15.0,2.0,16.0,0.5,0.75,28.51,0.0,16.65
35.0,15.0,2.0,16.0,0.5,0.75,32.45,0.0,14.4
36.0,15.0,2.0,16.0,0.5,1.75,22.98,0.0,18.49
37.0,15.0,2.0,16.0,0.5,0.75,33.68,0.0,13.88
38.0,15.0,2.0,16.0,0.5,1.25,23.36,0.0,17.68
39.0,15.0,2.0,16.0,0.5,0.75,39.6,0.0,10.8
40.0,15.0,2.0,16.0,0.5,1.75,26.5,0.0,16.77
41.0,15.0,2.0,16.0,0.5,1.75,34.48,0.0,12.24
42.0,15.0,2.0,16.0,0.5,1.75,32.45,0.0,14.4
43.0,15.0,2.0,16.0,0.5,1.75,40.46,0.0,10.23
44.0,15.0,2.0,16.0,0.5,1.75,26.9,0.0,16.41
45.0,15.0,2.0,16.0,0.5,0.75,26.91,0.0,16.13
46.0,15.0,2.0,16.0,0.5,1.25,40.46,0.0,10.23
47.0,25.0,3.0,16.0,0.5,1.75,46.78,0.0,26.91
48.0,25.0,3.0,16.0,0.5,1.75,59.62,0.0,19.81
49.0,25.0,3.0,16.0,0.5,1.75,50.12,0.0,25.48
50.0,25.0,3.0,16.0,0.5,0.75,40.8,0.0,29.4
51.0,25.0,3.0,16.0,0.5,1.25,52.21,0.0,24.84
52.0,25.0,3.0,16.0,0.5,0.75,56.24,0.0,21.12
53.0,25.0,3.0,16.0,0.5,1.25,47.31,0.0,26.05
54.0,25.0,3.0,16.0,0.5,1.25,46.78,0.0,26.91
55.0,25.0,3.0,16.0,0.5,1.25,53.36,0.0,23.72
56.0,25.0,3.0,16.0,0.5,0.75,51.12,0.0,24.86
57.0,25.0,3.0,16.0,0.5,0.75,56.0,0.0,22.0
58.0,25.0,3.0,16.0,0.5,1.75,42.62,0.0,29.31
59.0,25.0,3.0,16.0,0.5,0.75,51.16,0.0,25.16
60.0,25.0,3.0,16.0,0.5,0.75,48.21,0.0,26.78
61.0,25.0,3.0,16.0,0.5,0.75,46.46,0.0,26.19
62.0,25.0,3.0,16.0,0.5,0.75,51.16,0.0,25.16
63.0,5.0,1.0,5.0,0.5,0.75,13.14,0.0,3.61
64.0,5.0,1.0,5.0,0.5,0.75,13.64,0.0,3.02
65.0,5.0,1.0,5.0,0.5,0.75,1.28,0.0,9.64
66.0,5.0,1.0,5.0,0.5,0.75,5.04,0.0,7.52
