,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,15.0,2.0,5.0,0.5,1.75,26.0,0.0,16.24
1.0,15.0,2.0,5.0,0.5,0.75,27.69,0.0,15.96
2.0,15.0,2.0,5.0,0.5,0.75,31.55,0.0,13.66
3.0,15.0,2.0,5.0,0.5,0.75,33.1,0.0,13.59
4.0,15.0,2.0,5.0,0.5,1.75,30.68,0.0,14.64
5.0,5.0,1.0,16.0,0.5,0.75,11.06,0.0,5.39
6.0,5.0,1.0,16.0,0.5,0.75,6.35,0.0,5.85
7.0,5.0,1.0,16.0,0.5,1.75,10.51,0.0,4.27
8.0,5.0,1.0,16.0,0.5,0.75,7.03,0.0,5.63
9.0,5.0,1.0,16.0,0.5,1.25,17.68,0.0,1.84
10.0,5.0,1.0,16.0,0.5,1.25,10.82,0.0,5.55
11.0,5.0,1.0,16.0,0.5,1.75,13.09,0.0,3.87
12.0,5.0,1.0,16.0,0.5,0.75,18.84,0.0,0.42
13.0,5.0,1.0,16.0,0.5,0.75,12.9,0.0,2.93
14.0,5.0,1.0,16.0,0.5,1.25,17.68,0.0,1.84
15.0,5.0,1.0,16.0,0.5,1.25,1.2,0.0,8.6
16.0,5.0,1.0,16.0,0.5,0.75,1.2,0.0,8.6
17.0,5.0,1.0,16.0,0.5,1.25,0.0,0.0,9.56
18.0,5.0,1.0,16.0,0.5,0.75,9.05,0.0,6.07
19.0,5.0,1.0,16.0,0.5,1.25,4.36,0.0,7.18
20.0,5.0,1.0,16.0,0.5,0.75,13.3,0.0,3.69
21.0,25.0,3.0,5.0,0.5,1.75,59.72,0.0,20.86
22.0,25.0,3.0,5.0,0.5,0.75,43.48,0.0,27.74
23.0,25.0,3.0,5.0,0.5,1.25,51.25,0.0,23.51
24.0,25.0,3.0,5.0,0.5,1.75,53.44,0.0,23.76
25.0,25.0,3.0,5.0,0.5,0.75,50.62,0.0,25.45
26.0,5.0,1.0,5.0,0.5,0.75,12.73,0.0,4.25
27.0,5.0,1.0,5.0,0.5,1.25,2.66,0.0,8.33
28.0,5.0,1.0,5.0,0.5,1.25,8.53,0.0,5.25
29.0,5.0,1.0,5.0,0.5,1.75,17.68,0.0,1.84
30.0,5.0,1.0,5.0,0.5,0.75,7.97,0.0,5.25
31.0,15.0,2.0,16.0,0.5,0.75,23.72,0.0,18.86
32.0,15.0,2.0,16.0,0.5,1.25,30.89,0.0,13.62
33.0,15.0,2.0,16.0,0.5,0.75,33.1,0.0,13.59
