,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,15.0,2.0,16.0,0.5,1.25,24.86,0.0,18.43
1.0,15.0,2.0,16.0,0.5,0.75,29.82,0.0,15.05
2.0,15.0,2.0,16.0,0.5,1.25,37.7,0.0,11.85
3.0,15.0,2.0,16.0,0.5,0.75,24.78,0.0,17.39
4.0,15.0,2.0,16.0,0.5,0.75,34.96,0.0,13.48
5.0,15.0,2.0,16.0,0.5,0.75,22.12,0.0,19.06
6.0,15.0,2.0,16.0,0.5,0.75,31.17,0.0,14.32
7.0,15.0,2.0,16.0,0.5,0.75,33.29,0.0,13.97
8.0,15.0,2.0,16.0,0.5,0.75,24.86,0.0,18.43
9.0,15.0,2.0,16.0,0.5,1.25,31.63,0.0,14.83
10.0,15.0,2.0,16.0,0.5,0.75,27.75,0.0,15.7
11.0,15.0,2.0,16.0,0.5,0.75,28.68,0.0,14.76
12.0,15.0,2.0,16.0,0.5,0.75,27.72,0.0,16.82
13.0,15.0,2.0,16.0,0.5,0.75,26.98,0.0,16.73
14.0,15.0,2.0,16.0,0.5,1.75,31.36,0.0,15.26
15.0,15.0,2.0,16.0,0.5,0.75,32.69,0.0,14.52
16.0,25.0,3.0,5.0,0.5,0.75,51.37,0.0,24.14
17.0,25.0,3.0,5.0,0.5,1.25,53.36,0.0,22.88
18.0,25.0,3.0,5.0,0.5,1.25,57.74,0.0,20.87
19.0,25.0,3.0,5.0,0.5,1.75,51.83,0.0,23.8
20.0,25.0,3.0,5.0,0.5,0.75,48.11,0.0,26.17
21.0,5.0,1.0,5.0,0.5,1.25,19.2,0.0,0.0
22.0,5.0,1.0,5.0,0.5,0.75,13.3,0.0,3.41
23.0,5.0,1.0,5.0,0.5,0.75,11.63,0.0,3.7
24.0,5.0,1.0,5.0,0.5,0.75,16.82,0.0,1.41
25.0,5.0,1.0,5.0,0.5,1.75,0.1,0.0,10.05
26.0,25.0,3.0,16.0,0.5,0.75,46.72,0.0,26.6
27.0,25.0,3.0,16.0,0.5,1.75,60.82,0.0,20.41
28.0,25.0,3.0,16.0,0.5,1.25,49.99,0.0,24.01
29.0,25.0,3.0,16.0,0.5,1.75,44.86,0.0,27.43
30.0,25.0,3.0,16.0,0.5,0.75,49.99,0.0,24.01
31.0,25.0,3.0,16.0,0.5,0.75,52.25,0.0,23.73
32.0,25.0,3.0,16.0,0.5,1.75,58.16,0.0,20.08
33.0,25.0,3.0,16.0,0.5,0.75,51.83,0.0,23.8
34.0,25.0,3.0,16.0,0.5,0.75,48.88,0.0,24.86
35.0,25.0,3.0,16.0,0.5,0.75,55.66,0.0,21.83
36.0,25.0,3.0,16.0,0.5,0.75,46.32,0.0,27.16
37.0,25.0,3.0,16.0,0.5,1.25,57.58,0.0,0.0
38.0,25.0,3.0,16.0,0.5,1.25,48.57,0.0,25.55
39.0,25.0,3.0,16.0,0.5,1.25,52.25,0.0,23.73
40.0,25.0,3.0,16.0,0.5,0.75,52.15,0.0,24.81
41.0,25.0,3.0,16.0,0.5,0.75,51.37,0.0,24.14
42.0,15.0,2.0,5.0,0.5,1.75,28.68,0.0,14.76
43.0,15.0,2.0,5.0,0.5,0.75,37.7,0.0,0.0
44.0,15.0,2.0,5.0,0.5,1.25,22.12,0.0,19.06
45.0,15.0,2.0,5.0,0.5,0.75,31.36,0.0,15.26
46.0,15.0,2.0,5.0,0.5,1.25,26.16,0.0,17.08
47.0,5.0,1.0,16.0,0.5,0.75,15.52,0.0,2.76
48.0,5.0,1.0,16.0,0.5,0.75,17.96,0.0,0.98
49.0,5.0,1.0,16.0,0.5,1.25,13.44,0.0,3.2
50.0,5.0,1.0,16.0,0.5,1.75,13.3,0.0,3.41
51.0,5.0,1.0,16.0,0.5,0.75,8.21,0.0,5.93
52.0,5.0,1.0,16.0,0.5,1.25,9.23,0.0,5.6
53.0,5.0,1.0,16.0,0.5,0.75,12.15,0.0,3.68
54.0,5.0,1.0,16.0,0.5,0.75,11.67,0.0,4.29
55.0,5.0,1.0,16.0,0.5,1.25,0.1,0.0,10.05
56.0,5.0,1.0,16.0,0.5,1.75,8.07,0.0,5.58
57.0,5.0,1.0,16.0,0.5,0.75,15.52,0.0,2.76
58.0,5.0,1.0,16.0,0.5,1.25,16.82,0.0,1.41
59.0,5.0,1.0,16.0,0.5,0.75,7.93,0.0,6.64
60.0,5.0,1.0,16.0,0.5,1.25,15.52,0.0,2.76
61.0,5.0,1.0,16.0,0.5,1.25,7.32,0.0,6.9
62.0,5.0,1.0,16.0,0.5,1.75,10.77,0.0,4.4
63.0,15.0,2.0,16.0,0.5,1.25,23.22,0.0,18.61
64.0,15.0,2.0,16.0,0.5,0.75,24.78,0.0,17.39
65.0,15.0,2.0,16.0,0.5,0.75,28.17,0.0,16.76
66.0,15.0,2.0,16.0,0.5,1.25,31.63,0.0,14.83
67.0,15.0,2.0,16.0,0.5,0.75,31.63,0.0,14.83
68.0,15.0,2.0,16.0,0.5,0.75,33.64,0.0,13.02
69.0,15.0,2.0,16.0,0.5,1.75,26.16,0.0,17.08
70.0,15.0,2.0,16.0,0.5,1.75,29.06,0.0,15.23
71.0,15.0,2.0,16.0,0.5,0.75,33.06,0.0,13.29
72.0,15.0,2.0,16.0,0.5,1.25,26.16,0.0,17.08
73.0,15.0,2.0,16.0,0.5,0.75,39.74,0.0,10.87
74.0,15.0,2.0,16.0,0.5,1.25,34.4,0.0,13.68
75.0,15.0,2.0,16.0,0.5,1.75,32.09,0.0,14.5
76.0,15.0,2.0,16.0,0.5,0.75,30.72,0.0,14.66
77.0,15.0,2.0,16.0,0.5,0.75,27.72,0.0,16.82
78.0,15.0,2.0,16.0,0.5,1.25,32.69,0.0,14.23
79.0,25.0,3.0,5.0,0.5,1.25,52.33,0.0,23.49
80.0,25.0,3.0,5.0,0.5,1.75,49.19,0.0,25.58
81.0,25.0,3.0,5.0,0.5,1.75,46.48,0.0,27.04
82.0,25.0,3.0,5.0,0.5,1.75,51.83,0.0,23.8
83.0,25.0,3.0,5.0,0.5,0.75,49.3,0.0,24.51
84.0,5.0,1.0,5.0,0.5,1.75,5.56,0.0,7.78
85.0,5.0,1.0,5.0,0.5,0.75,8.21,0.0,5.93
86.0,5.0,1.0,5.0,0.5,0.75,8.87,0.0,6.55
87.0,5.0,1.0,5.0,0.5,1.75,8.54,0.0,4.97
88.0,5.0,1.0,5.0,0.5,1.25,8.87,0.0,6.55
89.0,25.0,3.0,16.0,0.5,1.25,54.3,0.0,23.63
90.0,25.0,3.0,16.0,0.5,0.75,47.27,0.0,25.46
91.0,25.0,3.0,16.0,0.5,1.25,51.83,0.0,23.8
92.0,25.0,3.0,16.0,0.5,0.75,47.54,0.0,26.73
93.0,25.0,3.0,16.0,0.5,1.25,52.66,0.0,23.09
94.0,25.0,3.0,16.0,0.5,0.75,46.48,0.0,27.04
95.0,25.0,3.0,16.0,0.5,0.75,42.32,0.0,28.16
96.0,25.0,3.0,16.0,0.5,1.25,53.98,0.0,22.99
97.0,25.0,3.0,16.0,0.5,1.75,60.82,0.0,20.41
98.0,25.0,3.0,16.0,0.5,0.75,46.72,0.0,26.6
99.0,25.0,3.0,16.0,0.5,0.75,55.66,0.0,21.83
100.0,25.0,3.0,16.0,0.5,0.75,54.08,0.0,22.04
101.0,25.0,3.0,16.0,0.5,1.75,41.8,0.0,29.9
102.0,25.0,3.0,16.0,0.5,1.25,44.86,0.0,27.43
103.0,25.0,3.0,16.0,0.5,1.25,39.94,0.0,29.97
104.0,25.0,3.0,16.0,0.5,1.75,48.88,0.0,24.86
105.0,15.0,2.0,5.0,0.5,1.75,29.06,0.0,15.23
106.0,15.0,2.0,5.0,0.5,1.25,30.72,0.0,14.66
107.0,15.0,2.0,5.0,0.5,1.75,24.78,0.0,17.39
108.0,15.0,2.0,5.0,0.5,0.75,23.22,0.0,18.61
109.0,15.0,2.0,5.0,0.5,1.25,29.82,0.0,15.05
110.0,5.0,1.0,16.0,0.5,0.75,8.07,0.0,5.58
111.0,5.0,1.0,16.0,0.5,1.75,7.24,0.0,6.58
112.0,5.0,1.0,16.0,0.5,0.75,5.56,0.0,7.78
113.0,5.0,1.0,16.0,0.5,0.75,8.87,0.0,6.55
114.0,5.0,1.0,16.0,0.5,0.75,13.54,0.0,2.97
115.0,5.0,1.0,16.0,0.5,1.75,7.32,0.0,6.9
116.0,5.0,1.0,16.0,0.5,1.25,11.67,0.0,4.57
117.0,5.0,1.0,16.0,0.5,0.75,7.24,0.0,6.58
118.0,5.0,1.0,16.0,0.5,0.75,9.23,0.0,5.6
119.0,5.0,1.0,16.0,0.5,0.75,6.32,0.0,7.16
120.0,5.0,1.0,16.0,0.5,1.75,13.44,0.0,3.2
121.0,5.0,1.0,16.0,0.5,0.75,11.67,0.0,4.29
122.0,5.0,1.0,16.0,0.5,1.25,15.52,0.0,2.76
123.0,5.0,1.0,16.0,0.5,0.75,10.77,0.0,4.4
124.0,5.0,1.0,16.0,0.5,1.25,11.37,0.0,3.86
125.0,5.0,1.0,16.0,0.5,1.25,10.48,0.0,4.54
126.0,15.0,2.0,5.0,0.5,0.75,30.72,0.0,14.66
127.0,15.0,2.0,5.0,0.5,1.75,27.75,0.0,15.7
128.0,15.0,2.0,5.0,0.5,0.75,40.4,0.0,10.2
129.0,15.0,2.0,5.0,0.5,0.75,24.78,0.0,17.39
130.0,15.0,2.0,5.0,0.5,1.25,33.06,0.0,13.29
