,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,itiExtra,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial
1,53.17,0,27.89,1.5526123750023544,2,"[['v', 1.5526123750023544]]",0,27.89,1,2.4473876249976456,0.028997666988288984,[],1.588100624998333,2.092576333991019,3.093826749973232,1
2,6.45,0,5.1,1.9791790000163019,2,"[['n', 1.9791790000163019]]",1,0,1.5,2.020820999983698,6.5336109589843545,[],8.518995124992216,9.024851708993083,10.025957291974919,2
