,subID,riskyGain,riskyLoss,safe,RT,loc,response,choice,outcome,iti,itiExtra,evLevel,evInd,runSize,strategy,stimDispStart,choiceTimeStart,isiStart,outcomeDispStart,itiStart,trial,roundRDM,roundColor
1,005,6.12,0.0,7.06,1.7436477080045734,1,"[['n', 1.7436477080045734]]",0,7.06,0.75,2.2563522919954266,5.0,1.0,16.0,0,0.011356624992913567,[],1.7629195420013275,2.267332499992335,3.2684433339891257,1,1,0
2,005,9.78,0.0,4.19,0.9729522909910884,1,"[['v', 0.9729522909910884]]",1,9.78,0.75,3.0270477090089116,5.0,1.0,16.0,0,7.018212208990008,[],7.996455125001376,8.503056959001697,9.504169416992227,2,1,0
3,005,0.78,0.0,9.39,2.040229582999018,2,"[['v', 2.040229582999018]]",0,9.39,1.25,1.959770417000982,5.0,1.0,5.0,3,0.013579833001131192,2.0257081250019837,2.0598677080124617,2.5647727500036126,3.5658647080126684,1,2,3
4,005,10.02,0.0,5.15,2.7440900419896934,1,"[['v', 2.7440900419896934]]",1,10.02,1.25,1.2559099580103066,5.0,1.0,5.0,3,8.030892624999979,10.040059582999675,10.781200291006826,11.286884125001961,12.287962708011037,2,2,3
5,005,34.14,0.0,13.55,1.7402885830088053,1,"[['v', 1.7402885830088053]]",1,0.0,0.75,2.2597114169911947,15.0,2.0,16.0,2,0.013205374998506159,[],1.7595827500044834,2.2653131670085713,3.2664097090018913,1,3,2
6,005,27.97,0.0,16.38,1.2212358329998096,2,"[['n', 1.2212358329998096]]",1,0.0,1.25,2.7787641670001904,15.0,2.0,16.0,2,7.5298544170073,[],8.75675400000182,9.261681000003591,10.26281233401096,2,3,2
7,005,29.2,0.0,14.46,0.9838787500048056,2,"[['n', 0.9838787500048056]]",1,0.0,0.75,3.0161212499951944,15.0,2.0,16.0,1,0.014298916998086497,[],1.0028084170044167,1.5072769170074025,2.5083655000053113,1,4,1
8,005,29.32,0.0,15.36,3.3932759590097703,2,"[['n', 3.3932759590097703]]",1,29.32,0.75,0.6067240409902297,15.0,2.0,16.0,1,7.017262584005948,9.026741167006548,10.419493124994915,10.9253288339969,11.92640041699633,2,4,1
