,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,25.0,3.0,16.0,0.5,1.25,50.61,0.0,23.76
1.0,25.0,3.0,16.0,0.5,1.25,48.13,0.0,25.05
2.0,25.0,3.0,16.0,0.5,1.25,54.82,0.0,23.41
3.0,25.0,3.0,16.0,0.5,1.75,47.17,0.0,25.98
4.0,25.0,3.0,16.0,0.5,0.75,48.61,0.0,25.57
5.0,25.0,3.0,16.0,0.5,1.25,46.16,0.0,26.6
6.0,25.0,3.0,16.0,0.5,1.25,48.81,0.0,26.52
7.0,25.0,3.0,16.0,0.5,0.75,40.26,0.0,30.13
8.0,25.0,3.0,16.0,0.5,1.25,52.44,0.0,23.26
9.0,25.0,3.0,16.0,0.5,1.25,45.68,0.0,26.64
10.0,25.0,3.0,16.0,0.5,1.25,42.26,0.0,28.13
11.0,25.0,3.0,16.0,0.5,0.75,46.8,0.0,27.4
12.0,25.0,3.0,16.0,0.5,0.75,48.61,0.0,25.57
13.0,25.0,3.0,16.0,0.5,0.75,45.82,0.0,27.91
14.0,25.0,3.0,16.0,0.5,0.75,50.86,0.0,25.29
15.0,25.0,3.0,16.0,0.5,0.75,53.65,0.0,24.15
16.0,15.0,2.0,16.0,0.5,1.25,23.14,0.0,18.57
17.0,15.0,2.0,16.0,0.5,1.75,20.22,0.0,20.11
18.0,15.0,2.0,16.0,0.5,1.25,33.44,0.0,13.76
19.0,15.0,2.0,16.0,0.5,0.75,21.12,0.0,18.56
20.0,15.0,2.0,16.0,0.5,1.25,33.58,0.0,13.55
21.0,15.0,2.0,16.0,0.5,1.75,26.56,0.0,16.52
22.0,15.0,2.0,16.0,0.5,0.75,25.46,0.0,16.73
23.0,15.0,2.0,16.0,0.5,0.75,29.18,0.0,14.45
24.0,15.0,2.0,16.0,0.5,1.75,30.57,0.0,14.02
25.0,15.0,2.0,16.0,0.5,1.25,30.02,0.0,14.31
26.0,15.0,2.0,16.0,0.5,0.75,31.95,0.0,13.86
27.0,15.0,2.0,16.0,0.5,0.75,25.8,0.0,17.9
28.0,15.0,2.0,16.0,0.5,1.75,29.23,0.0,16.16
29.0,15.0,2.0,16.0,0.5,0.75,33.2,0.0,12.8
30.0,15.0,2.0,16.0,0.5,1.75,33.2,0.0,12.8
31.0,15.0,2.0,16.0,0.5,1.75,29.05,0.0,15.79
32.0,25.0,3.0,5.0,0.5,1.25,52.76,0.0,23.14
33.0,25.0,3.0,5.0,0.5,1.25,50.08,0.0,25.46
34.0,25.0,3.0,5.0,0.5,1.75,55.24,0.0,21.62
35.0,25.0,3.0,5.0,0.5,1.75,45.68,0.0,26.64
36.0,25.0,3.0,5.0,0.5,0.75,42.26,0.0,28.13
37.0,5.0,1.0,16.0,0.5,0.75,9.24,0.0,4.48
