,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,5.0,0.5,2.0,13.7,0.0,3.61
1.0,5.0,1.0,5.0,0.5,1.0,10.04,0.0,5.44
2.0,5.0,1.0,5.0,0.5,1.5,11.81,0.0,3.79
3.0,5.0,1.0,5.0,0.5,2.0,11.81,0.0,3.79
4.0,5.0,1.0,5.0,0.5,1.0,13.1,0.0,2.75
5.0,15.0,2.0,5.0,0.5,1.0,35.82,0.0,0.0
6.0,15.0,2.0,5.0,0.5,1.5,31.53,0.0,14.22
7.0,15.0,2.0,5.0,0.5,2.0,30.4,0.0,15.34
8.0,15.0,2.0,5.0,0.5,1.5,26.1,0.0,16.01
9.0,15.0,2.0,5.0,0.5,1.5,33.62,0.0,13.57
10.0,5.0,1.0,16.0,0.5,1.0,10.04,0.0,5.44
11.0,5.0,1.0,16.0,0.5,1.0,8.69,0.0,5.33
12.0,5.0,1.0,16.0,0.5,2.0,12.35,0.0,4.35
13.0,5.0,1.0,16.0,0.5,2.0,9.6,0.0,4.38
14.0,5.0,1.0,16.0,0.5,2.0,16.38,0.0,2.19
15.0,5.0,1.0,16.0,0.5,1.0,8.73,0.0,6.19
16.0,5.0,1.0,16.0,0.5,1.0,19.86,0.0,0.93
17.0,5.0,1.0,16.0,0.5,1.0,6.35,0.0,5.85
18.0,5.0,1.0,16.0,0.5,1.5,8.98,0.0,5.19
19.0,5.0,1.0,16.0,0.5,1.5,11.13,0.0,4.3
20.0,5.0,1.0,16.0,0.5,1.0,13.7,0.0,3.61
21.0,5.0,1.0,16.0,0.5,1.0,7.58,0.0,6.75
22.0,5.0,1.0,16.0,0.5,1.0,11.81,0.0,3.79
23.0,5.0,1.0,16.0,0.5,1.5,14.1,0.0,3.05
24.0,5.0,1.0,16.0,0.5,1.0,10.78,0.0,5.25
25.0,5.0,1.0,16.0,0.5,1.0,4.54,0.0,8.27
26.0,25.0,3.0,5.0,0.5,2.0,54.44,0.0,23.42
27.0,25.0,3.0,5.0,0.5,1.0,50.22,0.0,25.53
28.0,25.0,3.0,5.0,0.5,1.5,59.62,0.0,19.81
29.0,25.0,3.0,5.0,0.5,1.5,55.74,0.0,21.87
30.0,25.0,3.0,5.0,0.5,2.0,50.22,0.0,25.53
31.0,15.0,2.0,16.0,0.5,2.0,26.04,0.0,16.54
32.0,15.0,2.0,16.0,0.5,1.5,28.69,0.0,15.33
33.0,15.0,2.0,16.0,0.5,1.5,33.57,0.0,14.11
34.0,15.0,2.0,16.0,0.5,1.5,26.1,0.0,16.01
35.0,15.0,2.0,16.0,0.5,2.0,30.04,0.0,15.44
36.0,15.0,2.0,16.0,0.5,1.0,33.26,0.0,12.83
37.0,15.0,2.0,16.0,0.5,1.0,24.92,0.0,17.46
38.0,15.0,2.0,16.0,0.5,1.0,24.92,0.0,17.46
39.0,15.0,2.0,16.0,0.5,1.0,32.56,0.0,12.76
40.0,15.0,2.0,16.0,0.5,2.0,33.26,0.0,12.83
41.0,15.0,2.0,16.0,0.5,1.0,33.57,0.0,14.11
42.0,15.0,2.0,16.0,0.5,2.0,35.82,0.0,11.91
43.0,15.0,2.0,16.0,0.5,2.0,30.36,0.0,14.76
44.0,15.0,2.0,16.0,0.5,2.0,30.36,0.0,14.76
45.0,15.0,2.0,16.0,0.5,1.0,24.92,0.0,17.46
46.0,15.0,2.0,16.0,0.5,1.0,27.99,0.0,16.11
47.0,25.0,3.0,16.0,0.5,1.5,54.76,0.0,23.38
48.0,25.0,3.0,16.0,0.5,1.5,53.7,0.0,23.89
49.0,25.0,3.0,16.0,0.5,2.0,48.17,0.0,26.2
50.0,25.0,3.0,16.0,0.5,2.0,47.13,0.0,25.96
51.0,25.0,3.0,16.0,0.5,2.0,39.62,0.0,29.81
52.0,25.0,3.0,16.0,0.5,1.0,50.8,0.0,25.26
53.0,25.0,3.0,16.0,0.5,1.0,51.57,0.0,23.96
54.0,25.0,3.0,16.0,0.5,1.0,46.67,0.0,26.01
55.0,25.0,3.0,16.0,0.5,1.0,48.39,0.0,25.46
56.0,25.0,3.0,16.0,0.5,1.0,53.7,0.0,23.89
57.0,25.0,3.0,16.0,0.5,2.0,46.92,0.0,27.26
58.0,25.0,3.0,16.0,0.5,2.0,47.13,0.0,25.96
59.0,25.0,3.0,16.0,0.5,1.5,54.76,0.0,23.38
60.0,25.0,3.0,16.0,0.5,1.0,53.62,0.0,23.29
