,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,15.0,2.0,5.0,0.5,1.75,35.84,0.0,12.92
1.0,15.0,2.0,5.0,0.5,0.75,32.68,0.0,13.38
2.0,15.0,2.0,5.0,0.5,1.75,39.56,0.0,0.0
3.0,15.0,2.0,5.0,0.5,1.25,29.46,0.0,14.59
4.0,15.0,2.0,5.0,0.5,0.75,33.28,0.0,12.64
5.0,5.0,1.0,5.0,0.5,1.25,11.21,0.0,4.06
6.0,5.0,1.0,5.0,0.5,1.25,11.21,0.0,4.06
7.0,5.0,1.0,5.0,0.5,0.75,7.89,0.0,6.34
8.0,5.0,1.0,5.0,0.5,1.25,6.66,0.0,6.85
9.0,5.0,1.0,5.0,0.5,1.25,4.36,0.0,7.18
10.0,15.0,2.0,16.0,0.5,0.75,30.43,0.0,13.95
11.0,15.0,2.0,16.0,0.5,1.25,39.56,0.0,10.78
12.0,15.0,2.0,16.0,0.5,0.75,29.94,0.0,14.55
13.0,15.0,2.0,16.0,0.5,1.75,31.45,0.0,13.9
14.0,15.0,2.0,16.0,0.5,0.75,37.68,0.0,10.84
15.0,15.0,2.0,16.0,0.5,0.75,33.33,0.0,14.27
16.0,15.0,2.0,16.0,0.5,0.75,36.18,0.0,12.09
17.0,15.0,2.0,16.0,0.5,0.75,33.28,0.0,12.64
18.0,15.0,2.0,16.0,0.5,0.75,33.33,0.0,14.27
19.0,15.0,2.0,16.0,0.5,1.75,26.8,0.0,16.64
20.0,15.0,2.0,16.0,0.5,1.25,32.68,0.0,13.38
21.0,15.0,2.0,16.0,0.5,0.75,29.94,0.0,14.55
22.0,15.0,2.0,16.0,0.5,0.75,26.94,0.0,16.99
23.0,15.0,2.0,16.0,0.5,0.75,33.28,0.0,12.64
24.0,15.0,2.0,16.0,0.5,0.75,27.79,0.0,16.29
25.0,15.0,2.0,16.0,0.5,1.25,26.8,0.0,16.64
26.0,25.0,3.0,16.0,0.5,0.75,44.24,0.0,28.12
27.0,25.0,3.0,16.0,0.5,0.75,46.16,0.0,27.08
28.0,25.0,3.0,16.0,0.5,1.75,46.16,0.0,27.08
29.0,25.0,3.0,16.0,0.5,1.75,42.94,0.0,29.47
30.0,25.0,3.0,16.0,0.5,0.75,53.19,0.0,24.2
31.0,25.0,3.0,16.0,0.5,1.25,48.29,0.0,25.97
32.0,25.0,3.0,16.0,0.5,0.75,43.36,0.0,28.68
33.0,25.0,3.0,16.0,0.5,1.25,42.94,0.0,29.47
34.0,25.0,3.0,16.0,0.5,1.25,51.99,0.0,24.45
35.0,25.0,3.0,16.0,0.5,0.75,53.19,0.0,24.2
36.0,25.0,3.0,16.0,0.5,1.25,53.01,0.0,24.39
37.0,25.0,3.0,16.0,0.5,0.75,53.22,0.0,23.37
38.0,25.0,3.0,16.0,0.5,0.75,44.24,0.0,28.12
39.0,25.0,3.0,16.0,0.5,0.75,60.54,0.0,0.0
40.0,25.0,3.0,16.0,0.5,0.75,59.94,0.0,20.97
41.0,25.0,3.0,16.0,0.5,1.75,50.47,0.0,23.97
42.0,5.0,1.0,16.0,0.5,1.25,9.3,0.0,5.07
43.0,5.0,1.0,16.0,0.5,1.75,12.76,0.0,3.14
44.0,5.0,1.0,16.0,0.5,1.25,6.7,0.0,7.35
45.0,5.0,1.0,16.0,0.5,0.75,7.91,0.0,5.78
46.0,5.0,1.0,16.0,0.5,1.75,15.9,0.0,2.95
47.0,5.0,1.0,16.0,0.5,1.75,20.32,0.0,0.16
48.0,5.0,1.0,16.0,0.5,0.75,2.86,0.0,9.43
49.0,5.0,1.0,16.0,0.5,1.25,13.12,0.0,2.76
50.0,5.0,1.0,16.0,0.5,1.25,7.89,0.0,6.34
51.0,5.0,1.0,16.0,0.5,0.75,13.62,0.0,3.29
52.0,5.0,1.0,16.0,0.5,1.75,0.16,0.0,10.08
53.0,5.0,1.0,16.0,0.5,0.75,1.06,0.0,9.53
54.0,5.0,1.0,16.0,0.5,1.75,6.66,0.0,6.85
55.0,5.0,1.0,16.0,0.5,0.75,8.15,0.0,5.06
56.0,5.0,1.0,16.0,0.5,0.75,7.89,0.0,6.34
57.0,5.0,1.0,16.0,0.5,0.75,7.76,0.0,6.84
58.0,25.0,3.0,5.0,0.5,1.25,53.86,0.0,23.97
59.0,25.0,3.0,5.0,0.5,0.75,54.38,0.0,22.19
60.0,25.0,3.0,5.0,0.5,1.25,50.47,0.0,23.97
61.0,25.0,3.0,5.0,0.5,1.25,43.36,0.0,28.68
62.0,25.0,3.0,5.0,0.5,1.25,50.47,0.0,23.97
63.0,15.0,2.0,5.0,0.5,0.75,31.73,0.0,13.19
64.0,15.0,2.0,5.0,0.5,1.25,30.43,0.0,13.95
65.0,15.0,2.0,5.0,0.5,0.75,32.86,0.0,13.19
66.0,15.0,2.0,5.0,0.5,1.75,26.94,0.0,16.99
67.0,15.0,2.0,5.0,0.5,1.75,32.01,0.0,14.46
68.0,5.0,1.0,5.0,0.5,1.25,2.86,0.0,9.43
69.0,5.0,1.0,5.0,0.5,0.75,9.13,0.0,6.11
70.0,5.0,1.0,5.0,0.5,0.75,7.91,0.0,5.78
71.0,5.0,1.0,5.0,0.5,0.75,12.25,0.0,3.73
72.0,5.0,1.0,5.0,0.5,0.75,20.32,0.0,0.16
73.0,15.0,2.0,16.0,0.5,1.25,27.2,0.0,16.56
74.0,15.0,2.0,16.0,0.5,0.75,32.01,0.0,14.46
75.0,15.0,2.0,16.0,0.5,0.75,39.56,0.0,9.78
76.0,15.0,2.0,16.0,0.5,0.75,39.56,0.0,10.78
77.0,15.0,2.0,16.0,0.5,1.25,29.31,0.0,15.64
78.0,15.0,2.0,16.0,0.5,1.75,32.68,0.0,13.38
79.0,15.0,2.0,16.0,0.5,1.25,29.94,0.0,14.55
80.0,15.0,2.0,16.0,0.5,0.75,27.31,0.0,15.77
81.0,15.0,2.0,16.0,0.5,1.75,31.45,0.0,13.9
82.0,15.0,2.0,16.0,0.5,1.25,30.6,0.0,15.44
83.0,15.0,2.0,16.0,0.5,0.75,29.46,0.0,14.59
84.0,15.0,2.0,16.0,0.5,0.75,35.84,0.0,12.92
85.0,15.0,2.0,16.0,0.5,1.75,24.18,0.0,17.09
86.0,15.0,2.0,16.0,0.5,0.75,27.2,0.0,16.56
87.0,15.0,2.0,16.0,0.5,1.75,30.06,0.0,14.33
88.0,15.0,2.0,16.0,0.5,1.75,26.94,0.0,16.99
89.0,25.0,3.0,16.0,0.5,0.75,51.03,0.0,24.53
90.0,25.0,3.0,16.0,0.5,0.75,54.38,0.0,22.19
91.0,25.0,3.0,16.0,0.5,1.25,50.47,0.0,23.97
92.0,25.0,3.0,16.0,0.5,0.75,43.36,0.0,28.68
93.0,25.0,3.0,16.0,0.5,0.75,50.47,0.0,23.97
94.0,25.0,3.0,16.0,0.5,0.75,46.95,0.0,26.15
95.0,25.0,3.0,16.0,0.5,1.25,48.51,0.0,26.37
96.0,25.0,3.0,16.0,0.5,0.75,49.82,0.0,24.21
97.0,25.0,3.0,16.0,0.5,0.75,54.38,0.0,22.19
98.0,25.0,3.0,16.0,0.5,1.25,41.42,0.0,29.71
99.0,25.0,3.0,16.0,0.5,1.75,57.98,0.0,20.99
100.0,25.0,3.0,16.0,0.5,0.75,43.36,0.0,28.68
101.0,25.0,3.0,16.0,0.5,1.75,50.47,0.0,23.97
102.0,25.0,3.0,16.0,0.5,0.75,53.84,0.0,23.4
103.0,25.0,3.0,16.0,0.5,1.25,46.18,0.0,26.05
104.0,25.0,3.0,16.0,0.5,1.75,50.47,0.0,23.97
105.0,5.0,1.0,16.0,0.5,0.75,12.76,0.0,3.14
106.0,5.0,1.0,16.0,0.5,1.25,6.4,0.0,6.44
107.0,5.0,1.0,16.0,0.5,0.75,19.22,0.0,0.61
108.0,5.0,1.0,16.0,0.5,1.75,10.47,0.0,4.25
109.0,5.0,1.0,16.0,0.5,1.75,9.13,0.0,6.11
110.0,5.0,1.0,16.0,0.5,1.25,6.4,0.0,6.44
111.0,5.0,1.0,16.0,0.5,0.75,9.13,0.0,6.11
112.0,5.0,1.0,16.0,0.5,0.75,9.98,0.0,5.13
113.0,5.0,1.0,16.0,0.5,1.25,13.12,0.0,2.76
114.0,5.0,1.0,16.0,0.5,1.75,12.76,0.0,3.14
115.0,5.0,1.0,16.0,0.5,0.75,6.92,0.0,7.26
116.0,5.0,1.0,16.0,0.5,0.75,2.86,0.0,9.43
117.0,5.0,1.0,16.0,0.5,0.75,9.3,0.0,5.07
118.0,5.0,1.0,16.0,0.5,0.75,1.06,0.0,9.53
119.0,5.0,1.0,16.0,0.5,0.75,13.62,0.0,3.29
120.0,5.0,1.0,16.0,0.5,0.75,11.21,0.0,4.06
121.0,25.0,3.0,5.0,0.5,1.75,39.56,0.0,29.78
122.0,25.0,3.0,5.0,0.5,1.25,59.94,0.0,20.97
123.0,25.0,3.0,5.0,0.5,1.25,43.36,0.0,28.68
124.0,25.0,3.0,5.0,0.5,1.25,50.7,0.0,24.93
125.0,25.0,3.0,5.0,0.5,1.75,54.08,0.0,23.04
126.0,15.0,2.0,5.0,0.5,1.25,24.18,0.0,17.09
127.0,15.0,2.0,5.0,0.5,0.75,32.86,0.0,13.19
128.0,15.0,2.0,5.0,0.5,1.25,30.06,0.0,14.33
129.0,15.0,2.0,5.0,0.5,0.75,39.56,0.0,9.78
130.0,15.0,2.0,5.0,0.5,0.75,27.81,0.0,15.73
