,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,25.0,3.0,16.0,0.5,1.25,48.58,0.0,24.99
1.0,25.0,3.0,16.0,0.5,0.75,47.63,0.0,25.64
2.0,25.0,3.0,16.0,0.5,0.75,49.66,0.0,24.97
3.0,25.0,3.0,16.0,0.5,1.25,52.8,0.0,23.44
4.0,25.0,3.0,16.0,0.5,1.25,52.27,0.0,24.87
5.0,25.0,3.0,16.0,0.5,0.75,40.66,0.0,30.33
6.0,25.0,3.0,16.0,0.5,1.75,50.12,0.0,25.48
7.0,25.0,3.0,16.0,0.5,1.25,51.97,0.0,23.87
8.0,25.0,3.0,16.0,0.5,0.75,60.52,0.0,0.0
9.0,25.0,3.0,16.0,0.5,0.75,54.24,0.0,22.12
10.0,25.0,3.0,16.0,0.5,1.25,54.42,0.0,23.41
11.0,25.0,3.0,16.0,0.5,0.75,53.4,0.0,23.46
12.0,25.0,3.0,16.0,0.5,0.75,47.63,0.0,25.64
13.0,25.0,3.0,16.0,0.5,0.75,52.8,0.0,23.44
14.0,25.0,3.0,16.0,0.5,1.25,40.16,0.0,29.08
15.0,25.0,3.0,16.0,0.5,0.75,47.63,0.0,25.64
16.0,15.0,2.0,16.0,0.5,1.25,27.13,0.0,15.68
17.0,15.0,2.0,16.0,0.5,1.75,30.31,0.0,13.89
18.0,15.0,2.0,16.0,0.5,1.25,31.31,0.0,13.83
19.0,15.0,2.0,16.0,0.5,1.75,30.7,0.0,14.93
20.0,15.0,2.0,16.0,0.5,0.75,20.98,0.0,20.49
21.0,15.0,2.0,16.0,0.5,0.75,33.8,0.0,13.1
22.0,15.0,2.0,16.0,0.5,1.75,22.64,0.0,18.32
23.0,15.0,2.0,16.0,0.5,1.75,26.22,0.0,16.07
24.0,15.0,2.0,16.0,0.5,0.75,29.88,0.0,15.08
25.0,15.0,2.0,16.0,0.5,0.75,29.44,0.0,14.58
26.0,15.0,2.0,16.0,0.5,1.25,31.83,0.0,13.8
27.0,15.0,2.0,16.0,0.5,0.75,33.8,0.0,13.1
28.0,15.0,2.0,16.0,0.5,1.25,39.64,0.0,10.82
29.0,15.0,2.0,16.0,0.5,0.75,31.31,0.0,13.83
30.0,15.0,2.0,16.0,0.5,0.75,30.7,0.0,14.93
31.0,15.0,2.0,16.0,0.5,1.75,27.14,0.0,16.81
32.0,25.0,3.0,5.0,0.5,0.75,48.58,0.0,24.99
33.0,25.0,3.0,5.0,0.5,1.75,40.16,0.0,29.08
34.0,25.0,3.0,5.0,0.5,0.75,47.85,0.0,26.32
35.0,25.0,3.0,5.0,0.5,1.25,50.97,0.0,23.94
36.0,25.0,3.0,5.0,0.5,0.75,57.16,0.0,21.58
37.0,5.0,1.0,16.0,0.5,1.75,17.64,0.0,1.82
38.0,5.0,1.0,16.0,0.5,1.25,0.0,0.0,9.91
39.0,5.0,1.0,16.0,0.5,0.75,8.81,0.0,5.95
40.0,5.0,1.0,16.0,0.5,1.25,6.22,0.0,6.63
41.0,5.0,1.0,16.0,0.5,0.75,12.31,0.0,4.33
42.0,5.0,1.0,16.0,0.5,0.75,6.7,0.0,7.35
43.0,5.0,1.0,16.0,0.5,0.75,8.27,0.0,5.4
44.0,5.0,1.0,16.0,0.5,0.75,14.24,0.0,3.6
45.0,5.0,1.0,16.0,0.5,0.75,15.74,0.0,1.87
46.0,5.0,1.0,16.0,0.5,0.75,18.96,0.0,0.48
47.0,5.0,1.0,16.0,0.5,1.75,9.06,0.0,4.95
48.0,5.0,1.0,16.0,0.5,0.75,10.39,0.0,3.93
49.0,5.0,1.0,16.0,0.5,1.75,10.39,0.0,3.93
50.0,5.0,1.0,16.0,0.5,0.75,6.66,0.0,7.13
51.0,5.0,1.0,16.0,0.5,1.25,8.27,0.0,5.4
52.0,5.0,1.0,16.0,0.5,0.75,10.39,0.0,3.93
53.0,15.0,2.0,5.0,0.5,1.25,27.45,0.0,15.55
54.0,15.0,2.0,5.0,0.5,1.75,27.13,0.0,15.68
55.0,15.0,2.0,5.0,0.5,0.75,39.64,0.0,10.82
56.0,15.0,2.0,5.0,0.5,0.75,20.98,0.0,20.49
57.0,15.0,2.0,5.0,0.5,0.75,32.62,0.0,12.79
58.0,5.0,1.0,5.0,0.5,1.75,12.52,0.0,3.3
59.0,5.0,1.0,5.0,0.5,1.25,12.31,0.0,4.33
60.0,5.0,1.0,5.0,0.5,0.75,7.13,0.0,5.96
61.0,5.0,1.0,5.0,0.5,0.75,8.11,0.0,6.73
62.0,5.0,1.0,5.0,0.5,1.25,8.32,0.0,4.86
63.0,25.0,3.0,16.0,0.5,0.75,47.85,0.0,26.32
64.0,25.0,3.0,16.0,0.5,1.25,54.42,0.0,23.41
65.0,25.0,3.0,16.0,0.5,1.25,49.58,0.0,24.65
66.0,25.0,3.0,16.0,0.5,1.25,44.64,0.0,27.32
67.0,25.0,3.0,16.0,0.5,0.75,52.89,0.0,24.05
68.0,25.0,3.0,16.0,0.5,1.75,54.42,0.0,23.41
69.0,25.0,3.0,16.0,0.5,0.75,49.66,0.0,24.97
70.0,25.0,3.0,16.0,0.5,0.75,40.16,0.0,29.08
71.0,25.0,3.0,16.0,0.5,0.75,47.38,0.0,26.93
72.0,25.0,3.0,16.0,0.5,1.75,47.87,0.0,25.48
73.0,25.0,3.0,16.0,0.5,1.25,53.18,0.0,22.59
74.0,25.0,3.0,16.0,0.5,1.25,60.52,0.0,20.26
75.0,25.0,3.0,16.0,0.5,1.25,49.58,0.0,24.65
76.0,25.0,3.0,16.0,0.5,0.75,52.27,0.0,24.87
77.0,25.0,3.0,16.0,0.5,1.25,47.85,0.0,26.32
78.0,25.0,3.0,16.0,0.5,1.25,54.24,0.0,22.12
79.0,15.0,2.0,16.0,0.5,1.75,29.44,0.0,14.58
80.0,15.0,2.0,16.0,0.5,1.75,25.9,0.0,16.47
81.0,15.0,2.0,16.0,0.5,1.25,31.83,0.0,13.8
82.0,15.0,2.0,16.0,0.5,1.75,29.88,0.0,15.08
83.0,15.0,2.0,16.0,0.5,1.75,31.95,0.0,14.99
84.0,15.0,2.0,16.0,0.5,1.25,31.89,0.0,13.55
85.0,15.0,2.0,16.0,0.5,0.75,33.8,0.0,13.1
86.0,15.0,2.0,16.0,0.5,0.75,29.88,0.0,15.08
87.0,15.0,2.0,16.0,0.5,0.75,20.98,0.0,20.49
88.0,15.0,2.0,16.0,0.5,0.75,34.84,0.0,13.42
89.0,15.0,2.0,16.0,0.5,0.75,29.88,0.0,15.08
90.0,15.0,2.0,16.0,0.5,0.75,31.31,0.0,13.83
91.0,15.0,2.0,16.0,0.5,1.25,32.19,0.0,14.55
92.0,15.0,2.0,16.0,0.5,1.75,31.31,0.0,13.83
93.0,15.0,2.0,16.0,0.5,0.75,28.95,0.0,15.74
94.0,15.0,2.0,16.0,0.5,1.75,28.13,0.0,16.46
95.0,25.0,3.0,5.0,0.5,1.75,51.97,0.0,23.87
96.0,25.0,3.0,5.0,0.5,0.75,47.63,0.0,25.64
97.0,25.0,3.0,5.0,0.5,1.75,49.81,0.0,25.89
98.0,25.0,3.0,5.0,0.5,0.75,43.68,0.0,27.84
99.0,25.0,3.0,5.0,0.5,1.25,54.42,0.0,23.41
100.0,5.0,1.0,16.0,0.5,0.75,12.66,0.0,3.09
101.0,5.0,1.0,16.0,0.5,1.75,17.64,0.0,1.82
102.0,5.0,1.0,16.0,0.5,1.25,8.81,0.0,5.95
103.0,5.0,1.0,16.0,0.5,0.75,12.52,0.0,3.3
104.0,5.0,1.0,16.0,0.5,1.75,14.24,0.0,3.6
105.0,5.0,1.0,16.0,0.5,1.75,14.62,0.0,2.31
106.0,5.0,1.0,16.0,0.5,0.75,1.54,0.0,8.77
107.0,5.0,1.0,16.0,0.5,0.75,7.29,0.0,5.47
108.0,5.0,1.0,16.0,0.5,1.25,6.7,0.0,7.35
109.0,5.0,1.0,16.0,0.5,0.75,8.13,0.0,6.18
110.0,5.0,1.0,16.0,0.5,1.25,6.7,0.0,7.35
111.0,5.0,1.0,16.0,0.5,0.75,0.7,0.0,9.35
112.0,5.0,1.0,16.0,0.5,1.75,13.35,0.0,4.28
113.0,5.0,1.0,16.0,0.5,1.25,10.86,0.0,5.29
114.0,5.0,1.0,16.0,0.5,1.25,7.29,0.0,5.47
115.0,5.0,1.0,16.0,0.5,0.75,17.58,0.0,0.79
116.0,15.0,2.0,5.0,0.5,1.25,28.95,0.0,15.74
117.0,15.0,2.0,5.0,0.5,0.75,32.62,0.0,12.79
118.0,15.0,2.0,5.0,0.5,0.75,33.8,0.0,13.1
119.0,15.0,2.0,5.0,0.5,0.75,28.13,0.0,16.46
