,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,16.0,0.5,1.75,11.33,0.0,3.55
1.0,5.0,1.0,16.0,0.5,0.75,8.86,0.0,5.13
2.0,5.0,1.0,16.0,0.5,1.25,10.58,0.0,4.87
3.0,5.0,1.0,16.0,0.5,1.75,5.88,0.0,6.94
4.0,5.0,1.0,16.0,0.5,0.75,8.89,0.0,5.43
5.0,5.0,1.0,16.0,0.5,1.25,10.58,0.0,4.87
6.0,5.0,1.0,16.0,0.5,0.75,10.58,0.0,4.87
7.0,5.0,1.0,16.0,0.5,0.75,17.34,0.0,0.67
8.0,5.0,1.0,16.0,0.5,1.25,19.02,0.0,0.51
9.0,5.0,1.0,16.0,0.5,1.75,4.6,0.0,7.3
10.0,5.0,1.0,16.0,0.5,0.75,5.88,0.0,6.94
11.0,5.0,1.0,16.0,0.5,0.75,14.56,0.0,2.28
12.0,5.0,1.0,16.0,0.5,1.25,12.9,0.0,2.93
13.0,5.0,1.0,16.0,0.5,1.75,11.19,0.0,4.05
14.0,5.0,1.0,16.0,0.5,1.25,1.72,0.0,9.86
15.0,5.0,1.0,16.0,0.5,0.75,9.2,0.0,4.46
16.0,15.0,2.0,16.0,0.5,0.75,25.62,0.0,16.61
17.0,15.0,2.0,16.0,0.5,0.75,21.3,0.0,18.65
18.0,15.0,2.0,16.0,0.5,1.25,31.69,0.0,13.73
19.0,15.0,2.0,16.0,0.5,1.75,34.32,0.0,13.16
20.0,15.0,2.0,16.0,0.5,0.75,31.69,0.0,13.73
21.0,15.0,2.0,16.0,0.5,0.75,29.72,0.0,15.28
22.0,15.0,2.0,16.0,0.5,1.75,28.69,0.0,15.33
23.0,15.0,2.0,16.0,0.5,1.25,39.22,0.0,0.0
24.0,15.0,2.0,16.0,0.5,0.75,31.47,0.0,14.47
25.0,15.0,2.0,16.0,0.5,1.25,31.61,0.0,13.98
26.0,15.0,2.0,16.0,0.5,0.75,31.69,0.0,13.73
27.0,15.0,2.0,16.0,0.5,0.75,31.0,0.0,15.08
28.0,15.0,2.0,16.0,0.5,1.25,21.3,0.0,18.65
29.0,15.0,2.0,16.0,0.5,1.25,29.94,0.0,14.27
30.0,15.0,2.0,16.0,0.5,0.75,31.69,0.0,13.73
31.0,15.0,2.0,16.0,0.5,0.75,26.99,0.0,16.17
32.0,25.0,3.0,16.0,0.5,1.25,50.4,0.0,25.62
33.0,25.0,3.0,16.0,0.5,0.75,51.2,0.0,25.18
34.0,25.0,3.0,16.0,0.5,1.75,49.84,0.0,24.78
35.0,25.0,3.0,16.0,0.5,1.25,50.91,0.0,23.63
36.0,25.0,3.0,16.0,0.5,0.75,53.04,0.0,23.0
37.0,25.0,3.0,16.0,0.5,1.75,46.32,0.0,26.12
38.0,25.0,3.0,16.0,0.5,0.75,53.04,0.0,23.0
39.0,25.0,3.0,16.0,0.5,1.25,52.98,0.0,23.25
40.0,25.0,3.0,16.0,0.5,1.25,45.7,0.0,27.85
41.0,25.0,3.0,16.0,0.5,0.75,46.75,0.0,25.77
42.0,25.0,3.0,16.0,0.5,1.75,44.46,0.0,28.23
43.0,25.0,3.0,16.0,0.5,0.75,45.94,0.0,26.49
44.0,25.0,3.0,16.0,0.5,1.25,52.39,0.0,23.52
45.0,25.0,3.0,16.0,0.5,0.75,49.1,0.0,24.69
46.0,25.0,3.0,16.0,0.5,0.75,49.59,0.0,25.78
47.0,25.0,3.0,16.0,0.5,1.25,52.98,0.0,23.25
48.0,15.0,2.0,5.0,0.5,1.25,32.03,0.0,14.47
49.0,15.0,2.0,5.0,0.5,1.75,32.03,0.0,14.47
50.0,15.0,2.0,5.0,0.5,0.75,28.05,0.0,16.42
51.0,15.0,2.0,5.0,0.5,0.75,26.99,0.0,16.17
52.0,15.0,2.0,5.0,0.5,1.25,32.87,0.0,14.04
53.0,5.0,1.0,5.0,0.5,0.75,9.0,0.0,4.92
54.0,5.0,1.0,5.0,0.5,0.75,0.48,0.0,10.24
55.0,5.0,1.0,5.0,0.5,0.75,1.72,0.0,9.86
56.0,5.0,1.0,5.0,0.5,1.75,8.89,0.0,5.43
57.0,5.0,1.0,5.0,0.5,0.75,17.34,0.0,0.67
58.0,25.0,3.0,5.0,0.5,0.75,52.98,0.0,23.25
