,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,16.0,0.5,1.25,5.6,0.0,6.32
1.0,5.0,1.0,16.0,0.5,1.25,13.4,0.0,3.18
2.0,5.0,1.0,16.0,0.5,1.25,16.34,0.0,2.17
3.0,5.0,1.0,16.0,0.5,0.75,9.4,0.0,4.84
4.0,5.0,1.0,16.0,0.5,0.75,8.31,0.0,6.83
5.0,5.0,1.0,16.0,0.5,0.75,20.56,0.0,0.28
6.0,5.0,1.0,16.0,0.5,0.75,13.02,0.0,3.27
7.0,5.0,1.0,16.0,0.5,0.75,20.56,0.0,0.28
8.0,5.0,1.0,16.0,0.5,1.25,4.2,0.0,7.1
9.0,5.0,1.0,16.0,0.5,1.75,16.34,0.0,2.17
10.0,5.0,1.0,16.0,0.5,0.75,14.38,0.0,3.19
11.0,5.0,1.0,16.0,0.5,0.75,12.75,0.0,3.98
12.0,5.0,1.0,16.0,0.5,1.25,9.4,0.0,4.84
13.0,5.0,1.0,16.0,0.5,1.25,2.64,0.0,8.32
14.0,5.0,1.0,16.0,0.5,1.25,14.76,0.0,2.38
15.0,5.0,1.0,16.0,0.5,0.75,8.99,0.0,5.48
16.0,15.0,2.0,16.0,0.5,1.75,38.78,0.0,10.39
17.0,15.0,2.0,16.0,0.5,1.25,32.49,0.0,14.7
18.0,15.0,2.0,16.0,0.5,1.25,28.31,0.0,15.42
19.0,15.0,2.0,16.0,0.5,0.75,19.98,0.0,19.99
20.0,15.0,2.0,16.0,0.5,0.75,34.02,0.0,13.77
21.0,15.0,2.0,16.0,0.5,0.75,31.83,0.0,14.93
22.0,15.0,2.0,16.0,0.5,0.75,30.32,0.0,15.58
23.0,15.0,2.0,16.0,0.5,1.25,32.86,0.0,12.91
24.0,15.0,2.0,16.0,0.5,1.75,30.82,0.0,15.55
25.0,15.0,2.0,16.0,0.5,0.75,20.86,0.0,19.43
26.0,15.0,2.0,16.0,0.5,1.75,33.72,0.0,13.9
27.0,15.0,2.0,16.0,0.5,1.25,37.62,0.0,10.81
28.0,15.0,2.0,16.0,0.5,0.75,25.82,0.0,16.91
29.0,15.0,2.0,16.0,0.5,0.75,30.82,0.0,15.55
30.0,15.0,2.0,16.0,0.5,0.75,27.47,0.0,15.28
31.0,15.0,2.0,16.0,0.5,0.75,28.01,0.0,14.99
32.0,25.0,3.0,5.0,0.5,0.75,48.29,0.0,25.69
33.0,25.0,3.0,5.0,0.5,0.75,50.28,0.0,25.28
34.0,25.0,3.0,5.0,0.5,1.25,58.16,0.0,20.08
35.0,25.0,3.0,5.0,0.5,1.75,41.44,0.0,28.72
36.0,25.0,3.0,5.0,0.5,1.25,48.29,0.0,25.69
37.0,15.0,2.0,5.0,0.5,1.75,30.82,0.0,15.55
38.0,15.0,2.0,5.0,0.5,1.25,27.47,0.0,15.28
39.0,15.0,2.0,5.0,0.5,0.75,32.01,0.0,14.18
40.0,15.0,2.0,5.0,0.5,1.75,28.31,0.0,15.42
41.0,15.0,2.0,5.0,0.5,0.75,31.21,0.0,14.34
42.0,5.0,1.0,5.0,0.5,1.25,11.14,0.0,4.87
43.0,5.0,1.0,5.0,0.5,0.75,5.56,0.0,6.78
44.0,5.0,1.0,5.0,0.5,0.75,14.38,0.0,3.19
45.0,5.0,1.0,5.0,0.5,1.75,7.74,0.0,6.83
46.0,5.0,1.0,5.0,0.5,0.75,12.63,0.0,3.64
47.0,25.0,3.0,16.0,0.5,0.75,52.55,0.0,24.16
48.0,25.0,3.0,16.0,0.5,0.75,45.82,0.0,27.91
49.0,25.0,3.0,16.0,0.5,1.75,41.44,0.0,28.72
50.0,25.0,3.0,16.0,0.5,1.25,57.88,0.0,20.94
51.0,25.0,3.0,16.0,0.5,0.75,47.33,0.0,26.06
52.0,25.0,3.0,16.0,0.5,1.25,51.35,0.0,24.41
53.0,25.0,3.0,16.0,0.5,0.75,54.74,0.0,23.57
54.0,25.0,3.0,16.0,0.5,1.25,50.85,0.0,24.44
55.0,25.0,3.0,16.0,0.5,0.75,51.69,0.0,24.3
56.0,25.0,3.0,16.0,0.5,1.25,45.1,0.0,26.55
57.0,25.0,3.0,16.0,0.5,1.25,50.9,0.0,25.03
58.0,25.0,3.0,16.0,0.5,1.75,47.52,0.0,26.72
59.0,25.0,3.0,16.0,0.5,0.75,57.1,0.0,21.55
60.0,25.0,3.0,16.0,0.5,0.75,54.74,0.0,23.57
61.0,25.0,3.0,16.0,0.5,0.75,41.44,0.0,28.72
62.0,25.0,3.0,16.0,0.5,1.25,60.96,0.0,0.0
63.0,5.0,1.0,16.0,0.5,0.75,4.96,0.0,8.48
64.0,5.0,1.0,16.0,0.5,0.75,4.96,0.0,8.48
65.0,5.0,1.0,16.0,0.5,1.25,8.81,0.0,5.95
66.0,5.0,1.0,16.0,0.5,1.25,8.99,0.0,5.48
67.0,5.0,1.0,16.0,0.5,0.75,16.52,0.0,1.26
68.0,5.0,1.0,16.0,0.5,0.75,17.04,0.0,0.52
69.0,5.0,1.0,16.0,0.5,0.75,11.11,0.0,4.01
70.0,5.0,1.0,16.0,0.5,1.75,16.34,0.0,2.17
71.0,5.0,1.0,16.0,0.5,1.25,12.63,0.0,4.2
72.0,5.0,1.0,16.0,0.5,1.75,6.93,0.0,5.86
73.0,5.0,1.0,16.0,0.5,1.75,16.52,0.0,1.26
74.0,5.0,1.0,16.0,0.5,0.75,4.96,0.0,8.48
75.0,5.0,1.0,16.0,0.5,1.25,10.46,0.0,5.65
76.0,5.0,1.0,16.0,0.5,1.75,10.46,0.0,5.65
77.0,5.0,1.0,16.0,0.5,1.75,12.63,0.0,3.64
78.0,5.0,1.0,16.0,0.5,1.25,9.48,0.0,4.32
79.0,15.0,2.0,16.0,0.5,1.25,37.62,0.0,10.81
80.0,15.0,2.0,16.0,0.5,0.75,25.82,0.0,16.91
81.0,15.0,2.0,16.0,0.5,1.75,38.78,0.0,10.39
82.0,15.0,2.0,16.0,0.5,1.75,27.37,0.0,16.08
83.0,15.0,2.0,16.0,0.5,1.25,28.98,0.0,15.19
84.0,15.0,2.0,16.0,0.5,1.25,32.86,0.0,12.91
85.0,15.0,2.0,16.0,0.5,1.75,31.21,0.0,14.34
86.0,15.0,2.0,16.0,0.5,0.75,27.37,0.0,16.08
87.0,15.0,2.0,16.0,0.5,1.25,29.86,0.0,14.51
88.0,15.0,2.0,16.0,0.5,0.75,19.98,0.0,19.99
89.0,15.0,2.0,16.0,0.5,0.75,31.39,0.0,13.58
90.0,15.0,2.0,16.0,0.5,0.75,31.83,0.0,14.93
91.0,15.0,2.0,16.0,0.5,0.75,34.02,0.0,13.77
92.0,15.0,2.0,16.0,0.5,1.75,40.7,0.0,10.35
93.0,15.0,2.0,16.0,0.5,1.25,36.14,0.0,12.07
94.0,15.0,2.0,16.0,0.5,0.75,27.24,0.0,16.86
95.0,25.0,3.0,5.0,0.5,0.75,47.43,0.0,26.39
96.0,25.0,3.0,5.0,0.5,0.75,48.74,0.0,24.79
97.0,25.0,3.0,5.0,0.5,0.75,49.0,0.0,25.2
98.0,25.0,3.0,5.0,0.5,0.75,57.88,0.0,20.94
99.0,25.0,3.0,5.0,0.5,1.75,52.79,0.0,24.57
100.0,15.0,2.0,5.0,0.5,0.75,35.32,0.0,0.0
101.0,15.0,2.0,5.0,0.5,1.75,32.49,0.0,14.7
102.0,15.0,2.0,5.0,0.5,0.75,33.72,0.0,13.9
103.0,15.0,2.0,5.0,0.5,1.25,28.98,0.0,15.19
104.0,15.0,2.0,5.0,0.5,1.25,28.01,0.0,14.99
105.0,5.0,1.0,5.0,0.5,0.75,11.11,0.0,4.01
106.0,5.0,1.0,5.0,0.5,0.75,12.63,0.0,3.64
107.0,5.0,1.0,5.0,0.5,0.75,13.4,0.0,3.18
108.0,5.0,1.0,5.0,0.5,0.75,11.77,0.0,4.9
109.0,5.0,1.0,5.0,0.5,0.75,4.2,0.0,7.1
110.0,25.0,3.0,16.0,0.5,1.25,47.42,0.0,26.95
111.0,25.0,3.0,16.0,0.5,1.75,47.42,0.0,26.95
112.0,25.0,3.0,16.0,0.5,0.75,50.9,0.0,25.03
113.0,25.0,3.0,16.0,0.5,1.75,57.88,0.0,20.94
114.0,25.0,3.0,16.0,0.5,1.25,45.82,0.0,27.91
115.0,25.0,3.0,16.0,0.5,0.75,52.55,0.0,24.16
116.0,25.0,3.0,16.0,0.5,0.75,49.0,0.0,25.2
117.0,25.0,3.0,16.0,0.5,0.75,47.33,0.0,26.06
118.0,25.0,3.0,16.0,0.5,0.75,50.02,0.0,24.87
119.0,25.0,3.0,16.0,0.5,1.25,52.12,0.0,23.1
120.0,25.0,3.0,16.0,0.5,1.25,51.35,0.0,24.41
121.0,25.0,3.0,16.0,0.5,0.75,48.74,0.0,24.79
122.0,25.0,3.0,16.0,0.5,1.25,50.9,0.0,25.03
123.0,25.0,3.0,16.0,0.5,1.75,52.77,0.0,23.99
124.0,25.0,3.0,16.0,0.5,0.75,54.74,0.0,23.57
125.0,25.0,3.0,16.0,0.5,1.75,47.42,0.0,26.95
126.0,5.0,1.0,5.0,0.5,1.75,13.02,0.0,3.27
127.0,5.0,1.0,5.0,0.5,0.75,7.93,0.0,5.79
128.0,5.0,1.0,5.0,0.5,0.75,11.14,0.0,4.87
129.0,5.0,1.0,5.0,0.5,1.75,20.56,0.0,0.28
130.0,5.0,1.0,5.0,0.5,0.75,4.2,0.0,7.1
