,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,16.0,0.5,0.75,7.69,0.0,5.67
1.0,5.0,1.0,16.0,0.5,0.75,11.28,0.0,5.22
2.0,5.0,1.0,16.0,0.5,0.75,1.3,0.0,9.65
3.0,5.0,1.0,16.0,0.5,0.75,10.77,0.0,4.12
4.0,5.0,1.0,16.0,0.5,1.75,10.26,0.0,4.43
5.0,5.0,1.0,16.0,0.5,1.25,14.34,0.0,3.37
6.0,5.0,1.0,16.0,0.5,1.75,10.77,0.0,4.12
7.0,5.0,1.0,16.0,0.5,0.75,6.71,0.0,5.75
8.0,5.0,1.0,16.0,0.5,1.25,6.71,0.0,5.75
9.0,5.0,1.0,16.0,0.5,1.25,11.01,0.0,3.68
10.0,5.0,1.0,16.0,0.5,1.25,8.15,0.0,5.06
11.0,5.0,1.0,16.0,0.5,1.75,7.25,0.0,5.74
12.0,5.0,1.0,16.0,0.5,0.75,12.24,0.0,2.88
13.0,5.0,1.0,16.0,0.5,1.25,8.0,0.0,6.96
14.0,5.0,1.0,16.0,0.5,0.75,9.2,0.0,5.02
15.0,5.0,1.0,16.0,0.5,0.75,6.22,0.0,6.63
16.0,15.0,2.0,5.0,0.5,0.75,27.48,0.0,16.98
17.0,15.0,2.0,5.0,0.5,1.25,24.2,0.0,18.1
18.0,15.0,2.0,5.0,0.5,0.75,27.48,0.0,16.98
19.0,15.0,2.0,5.0,0.5,1.25,29.7,0.0,14.71
20.0,15.0,2.0,5.0,0.5,0.75,27.44,0.0,17.24
21.0,25.0,3.0,5.0,0.5,1.25,48.83,0.0,26.24
22.0,25.0,3.0,5.0,0.5,1.25,54.56,0.0,23.48
23.0,25.0,3.0,5.0,0.5,1.75,58.64,0.0,0.0
24.0,25.0,3.0,5.0,0.5,0.75,51.59,0.0,23.4
25.0,25.0,3.0,5.0,0.5,1.75,46.02,0.0,27.01
26.0,5.0,1.0,5.0,0.5,1.25,17.16,0.0,1.58
27.0,5.0,1.0,5.0,0.5,1.75,8.32,0.0,4.86
28.0,5.0,1.0,5.0,0.5,0.75,6.71,0.0,5.75
29.0,5.0,1.0,5.0,0.5,1.75,12.56,0.0,2.76
30.0,5.0,1.0,5.0,0.5,0.75,14.34,0.0,3.37
31.0,25.0,3.0,16.0,0.5,1.75,60.86,0.0,20.43
32.0,25.0,3.0,16.0,0.5,0.75,51.43,0.0,23.6
33.0,25.0,3.0,16.0,0.5,0.75,48.61,0.0,25.85
34.0,25.0,3.0,16.0,0.5,0.75,46.02,0.0,27.01
35.0,25.0,3.0,16.0,0.5,1.75,53.58,0.0,23.55
36.0,25.0,3.0,16.0,0.5,0.75,44.72,0.0,27.36
37.0,25.0,3.0,16.0,0.5,1.25,49.88,0.0,24.52
38.0,25.0,3.0,16.0,0.5,0.75,40.4,0.0,30.2
39.0,25.0,3.0,16.0,0.5,0.75,40.98,0.0,29.49
40.0,25.0,3.0,16.0,0.5,1.25,58.64,0.0,21.32
41.0,25.0,3.0,16.0,0.5,1.25,51.59,0.0,23.4
42.0,25.0,3.0,16.0,0.5,1.75,53.58,0.0,23.55
43.0,25.0,3.0,16.0,0.5,1.25,54.56,0.0,23.48
44.0,25.0,3.0,16.0,0.5,0.75,51.01,0.0,24.52
45.0,25.0,3.0,16.0,0.5,1.75,46.53,0.0,25.94
46.0,25.0,3.0,16.0,0.5,1.25,60.86,0.0,20.43
47.0,15.0,2.0,16.0,0.5,0.75,28.45,0.0,16.05
48.0,15.0,2.0,16.0,0.5,0.75,29.7,0.0,14.71
49.0,15.0,2.0,16.0,0.5,0.75,33.11,0.0,14.44
50.0,15.0,2.0,16.0,0.5,1.75,31.79,0.0,14.35
51.0,15.0,2.0,16.0,0.5,1.25,24.08,0.0,17.04
52.0,15.0,2.0,16.0,0.5,0.75,37.76,0.0,10.88
53.0,15.0,2.0,16.0,0.5,0.75,31.37,0.0,14.42
54.0,15.0,2.0,16.0,0.5,0.75,33.12,0.0,12.76
55.0,15.0,2.0,16.0,0.5,0.75,29.7,0.0,14.71
56.0,15.0,2.0,16.0,0.5,0.75,26.69,0.0,16.02
57.0,15.0,2.0,16.0,0.5,0.75,39.34,0.0,0.0
58.0,15.0,2.0,16.0,0.5,1.25,24.2,0.0,18.1
59.0,15.0,2.0,16.0,0.5,0.75,39.78,0.0,9.89
