,evLevel,evInd,runSize,isi,iti,riskyGain,riskyLoss,alternative
0.0,5.0,1.0,16.0,0.5,0.75,19.08,0.0,0.54
1.0,5.0,1.0,16.0,0.5,1.25,6.96,0.0,7.28
2.0,5.0,1.0,16.0,0.5,1.25,16.38,0.0,1.19
3.0,5.0,1.0,16.0,0.5,1.75,14.74,0.0,3.37
4.0,5.0,1.0,16.0,0.5,1.25,1.6,0.0,8.8
5.0,5.0,1.0,16.0,0.5,0.75,3.72,0.0,8.86
6.0,5.0,1.0,16.0,0.5,1.25,10.18,0.0,4.39
7.0,5.0,1.0,16.0,0.5,0.75,1.78,0.0,9.89
8.0,5.0,1.0,16.0,0.5,0.75,18.1,0.0,1.05
9.0,5.0,1.0,16.0,0.5,0.75,13.07,0.0,4.42
10.0,5.0,1.0,16.0,0.5,1.25,1.6,0.0,8.8
11.0,5.0,1.0,16.0,0.5,1.25,4.86,0.0,7.43
12.0,5.0,1.0,16.0,0.5,0.75,11.79,0.0,4.63
13.0,5.0,1.0,16.0,0.5,0.75,1.78,0.0,9.89
14.0,5.0,1.0,16.0,0.5,1.75,13.57,0.0,4.11
15.0,5.0,1.0,16.0,0.5,0.75,3.72,0.0,8.86
16.0,15.0,2.0,5.0,0.5,1.25,36.92,0.0,12.46
17.0,15.0,2.0,5.0,0.5,0.75,29.07,0.0,15.52
18.0,15.0,2.0,5.0,0.5,0.75,36.04,0.0,11.02
19.0,15.0,2.0,5.0,0.5,1.25,26.14,0.0,17.07
20.0,15.0,2.0,5.0,0.5,0.75,32.78,0.0,13.43
21.0,5.0,1.0,5.0,0.5,1.75,14.08,0.0,3.52
22.0,5.0,1.0,5.0,0.5,0.75,13.57,0.0,4.11
23.0,5.0,1.0,5.0,0.5,0.75,13.07,0.0,4.42
24.0,5.0,1.0,5.0,0.5,1.25,10.87,0.0,3.89
25.0,5.0,1.0,5.0,0.5,1.25,14.74,0.0,3.37
26.0,25.0,3.0,5.0,0.5,1.25,49.43,0.0,25.7
27.0,25.0,3.0,5.0,0.5,1.75,49.6,0.0,24.38
28.0,25.0,3.0,5.0,0.5,1.75,44.14,0.0,27.07
29.0,25.0,3.0,5.0,0.5,0.75,47.18,0.0,26.83
30.0,25.0,3.0,5.0,0.5,0.75,49.43,0.0,25.7
31.0,15.0,2.0,16.0,0.5,1.75,29.74,0.0,14.45
32.0,15.0,2.0,16.0,0.5,1.25,31.15,0.0,13.46
33.0,15.0,2.0,16.0,0.5,0.75,19.22,0.0,19.61
34.0,15.0,2.0,16.0,0.5,0.75,34.16,0.0,12.08
35.0,15.0,2.0,16.0,0.5,0.75,30.66,0.0,14.63
36.0,15.0,2.0,16.0,0.5,1.75,36.04,0.0,11.02
37.0,15.0,2.0,16.0,0.5,0.75,36.92,0.0,12.46
38.0,15.0,2.0,16.0,0.5,0.75,26.6,0.0,16.54
39.0,15.0,2.0,16.0,0.5,0.75,34.42,0.0,13.21
40.0,15.0,2.0,16.0,0.5,1.75,26.14,0.0,17.07
41.0,15.0,2.0,16.0,0.5,1.25,34.14,0.0,13.27
42.0,15.0,2.0,16.0,0.5,0.75,36.92,0.0,12.46
43.0,15.0,2.0,16.0,0.5,1.75,24.38,0.0,18.19
44.0,15.0,2.0,16.0,0.5,0.75,34.48,0.0,13.72
45.0,15.0,2.0,16.0,0.5,0.75,19.22,0.0,19.61
46.0,15.0,2.0,16.0,0.5,0.75,34.14,0.0,13.27
47.0,25.0,3.0,16.0,0.5,1.75,57.04,0.0,21.52
48.0,25.0,3.0,16.0,0.5,0.75,53.34,0.0,22.67
49.0,25.0,3.0,16.0,0.5,0.75,49.43,0.0,25.7
50.0,25.0,3.0,16.0,0.5,1.25,47.35,0.0,25.5
51.0,25.0,3.0,16.0,0.5,0.75,53.33,0.0,24.27
52.0,25.0,3.0,16.0,0.5,1.75,40.78,0.0,29.39
53.0,25.0,3.0,16.0,0.5,0.75,47.35,0.0,25.5
54.0,25.0,3.0,16.0,0.5,0.75,51.21,0.0,24.06
55.0,25.0,3.0,16.0,0.5,0.75,58.6,0.0,0.0
56.0,25.0,3.0,16.0,0.5,0.75,45.98,0.0,26.79
57.0,25.0,3.0,16.0,0.5,1.25,53.34,0.0,22.67
58.0,25.0,3.0,16.0,0.5,0.75,52.75,0.0,24.26
59.0,25.0,3.0,16.0,0.5,1.25,54.32,0.0,23.64
60.0,25.0,3.0,16.0,0.5,0.75,52.35,0.0,24.35
61.0,25.0,3.0,16.0,0.5,1.75,53.33,0.0,24.27
62.0,25.0,3.0,16.0,0.5,0.75,52.74,0.0,23.13
63.0,5.0,1.0,16.0,0.5,1.75,10.87,0.0,3.89
64.0,5.0,1.0,16.0,0.5,0.75,6.96,0.0,7.28
65.0,5.0,1.0,16.0,0.5,0.75,6.48,0.0,6.76
66.0,5.0,1.0,16.0,0.5,1.25,10.18,0.0,4.39
67.0,5.0,1.0,16.0,0.5,0.75,6.48,0.0,7.24
68.0,5.0,1.0,16.0,0.5,1.25,9.82,0.0,4.49
69.0,5.0,1.0,16.0,0.5,0.75,13.07,0.0,4.42
70.0,5.0,1.0,16.0,0.5,1.75,12.52,0.0,3.02
71.0,5.0,1.0,16.0,0.5,1.25,8.09,0.0,5.03
72.0,5.0,1.0,16.0,0.5,1.25,14.02,0.0,3.21
73.0,5.0,1.0,16.0,0.5,0.75,5.78,0.0,6.13
74.0,5.0,1.0,16.0,0.5,1.25,0.04,0.0,10.02
75.0,5.0,1.0,16.0,0.5,1.25,13.57,0.0,4.11
76.0,5.0,1.0,16.0,0.5,1.25,10.74,0.0,5.23
77.0,5.0,1.0,16.0,0.5,0.75,9.82,0.0,4.49
78.0,5.0,1.0,16.0,0.5,0.75,10.87,0.0,3.89
79.0,15.0,2.0,5.0,0.5,1.25,21.74,0.0,18.87
80.0,15.0,2.0,5.0,0.5,0.75,29.07,0.0,15.52
81.0,15.0,2.0,5.0,0.5,1.25,21.74,0.0,18.87
82.0,15.0,2.0,5.0,0.5,0.75,19.22,0.0,19.61
83.0,15.0,2.0,5.0,0.5,0.75,34.14,0.0,13.27
84.0,5.0,1.0,5.0,0.5,1.75,9.82,0.0,4.49
85.0,5.0,1.0,5.0,0.5,1.25,9.2,0.0,5.02
86.0,5.0,1.0,5.0,0.5,1.75,8.09,0.0,5.03
87.0,5.0,1.0,5.0,0.5,0.75,16.38,0.0,1.19
88.0,5.0,1.0,5.0,0.5,1.75,0.04,0.0,10.02
89.0,25.0,3.0,5.0,0.5,0.75,45.98,0.0,26.79
90.0,25.0,3.0,5.0,0.5,1.25,52.7,0.0,23.39
91.0,25.0,3.0,5.0,0.5,0.75,48.09,0.0,25.31
92.0,25.0,3.0,5.0,0.5,1.25,55.72,0.0,22.86
93.0,25.0,3.0,5.0,0.5,0.75,50.8,0.0,24.7
94.0,15.0,2.0,16.0,0.5,0.75,36.04,0.0,11.02
95.0,15.0,2.0,16.0,0.5,1.25,30.34,0.0,15.59
96.0,15.0,2.0,16.0,0.5,0.75,26.81,0.0,16.08
97.0,15.0,2.0,16.0,0.5,1.25,37.2,0.0,10.6
98.0,15.0,2.0,16.0,0.5,1.75,31.63,0.0,14.55
99.0,15.0,2.0,16.0,0.5,1.75,31.15,0.0,13.46
100.0,15.0,2.0,16.0,0.5,0.75,39.46,0.0,0.0
101.0,15.0,2.0,16.0,0.5,0.75,34.14,0.0,13.27
102.0,15.0,2.0,16.0,0.5,1.25,30.66,0.0,14.63
103.0,15.0,2.0,16.0,0.5,1.25,37.2,0.0,10.6
104.0,15.0,2.0,16.0,0.5,1.75,19.22,0.0,19.61
105.0,15.0,2.0,16.0,0.5,0.75,27.23,0.0,15.44
106.0,15.0,2.0,16.0,0.5,1.25,27.23,0.0,15.44
107.0,15.0,2.0,16.0,0.5,1.75,26.46,0.0,16.19
108.0,15.0,2.0,16.0,0.5,0.75,30.12,0.0,14.92
109.0,15.0,2.0,16.0,0.5,1.75,39.46,0.0,10.73
110.0,25.0,3.0,16.0,0.5,0.75,53.94,0.0,23.17
111.0,25.0,3.0,16.0,0.5,1.25,50.63,0.0,24.33
112.0,25.0,3.0,16.0,0.5,0.75,46.12,0.0,27.06
113.0,25.0,3.0,16.0,0.5,1.25,44.14,0.0,27.07
114.0,25.0,3.0,16.0,0.5,0.75,48.09,0.0,25.59
115.0,25.0,3.0,16.0,0.5,1.75,52.35,0.0,24.35
116.0,25.0,3.0,16.0,0.5,0.75,52.75,0.0,24.26
117.0,25.0,3.0,16.0,0.5,0.75,42.32,0.0,28.16
118.0,25.0,3.0,16.0,0.5,1.75,49.43,0.0,25.7
119.0,25.0,3.0,16.0,0.5,1.25,53.33,0.0,24.27
120.0,25.0,3.0,16.0,0.5,1.25,47.18,0.0,26.83
121.0,25.0,3.0,16.0,0.5,1.75,45.54,0.0,26.29
122.0,25.0,3.0,16.0,0.5,0.75,49.5,0.0,25.17
123.0,25.0,3.0,16.0,0.5,0.75,49.43,0.0,25.7
124.0,25.0,3.0,16.0,0.5,0.75,58.06,0.0,21.03
125.0,25.0,3.0,16.0,0.5,1.75,52.7,0.0,23.39
126.0,5.0,1.0,5.0,0.5,0.75,4.86,0.0,7.43
127.0,5.0,1.0,5.0,0.5,0.75,7.33,0.0,5.49
128.0,5.0,1.0,5.0,0.5,0.75,19.6,0.0,0.0
129.0,5.0,1.0,5.0,0.5,1.75,10.18,0.0,4.39
130.0,5.0,1.0,5.0,0.5,1.25,12.52,0.0,3.02
